generator_force_scale,generator_rated_force_n,generator_spring_decouple,air_spring_reference_bar,air_spring_max_cc,air_spring_min_cc,exhaust_open_ms,load_fraction,frequency_hz,combustion_pressure_gain,burn_duration_ms,damping_n_s_m,score,net_efficiency,capture_fraction,max_bdc_mm,elec_per_spring,expansion_work_j,elec_energy_j,peak_pressure_bar,rgf,scavenge_efficiency,stable,energy_balance_valid
0.720000,7366.441393,0.323393,10.000000,59.885284,48.000000,8.193302,0.724855,58.724171,1.665272,1.404700,18.707462,0.099057,0.204471,0.309009,17.834,0.453984,469.43,136.36,91.1,0.011789,0.988211,0,1
0.422901,6641.935937,0.125865,12.444026,63.804048,31.087089,8.422071,0.707688,89.973938,1.263433,2.400000,34.684583,0.191863,0.133518,0.169421,18.342,0.202699,545.85,86.93,86.3,0.014636,0.985364,1,1
0.691710,7684.010707,0.170969,10.000000,55.980303,48.000000,8.033820,0.635991,65.278214,1.481552,1.846581,19.703179,0.403171,0.312617,0.369311,20.504,0.585381,526.91,182.92,78.2,0.010007,0.989993,1,1
0.581164,4770.306200,0.293502,17.102481,53.222936,37.202874,7.815110,0.950000,105.892200,1.416269,2.000870,34.287915,0.042871,0.070901,0.102503,19.455,0.111946,643.13,61.97,118.0,0.014880,0.985120,0,1
0.500095,7800.000000,0.127053,12.441041,54.385765,47.109029,7.899541,0.883804,62.499885,1.682749,1.952929,20.766843,0.091245,0.184705,0.239560,21.429,0.349303,666.93,150.18,110.6,0.011780,0.988220,0,1
0.719553,7313.292567,0.295362,12.381086,65.046100,46.383027,8.128545,0.837256,59.353175,1.749748,1.735931,37.681604,0.113948,0.243159,0.271864,22.680,0.382438,732.92,187.30,101.7,0.007011,0.992989,0,1
0.720000,7800.000000,0.197801,10.000000,65.018080,34.311442,8.305946,0.869943,91.539912,1.727708,1.328344,26.212203,0.364826,0.275627,0.306664,23.449,0.444179,765.26,220.60,107.7,0.015020,0.984980,1,1
0.620925,4712.975680,0.102184,15.100371,76.749098,35.035218,8.298763,0.819137,43.131995,1.312946,1.475737,28.514573,0.070905,0.148383,0.142092,18.015,0.170091,837.20,111.82,102.6,0.009162,0.990838,0,1
0.411192,7800.000000,0.275857,13.991068,82.000000,25.844492,8.298495,0.693571,93.993768,1.729291,2.176527,38.707055,0.048597,0.093860,0.162816,12.154,0.191383,391.32,59.89,87.1,0.014893,0.985107,0,1
0.625635,5089.159571,0.270412,16.582631,75.363324,33.097275,8.257450,0.620000,85.661734,1.749022,1.962158,39.534638,0.053117,0.107188,0.164786,11.802,0.194711,394.71,61.14,80.4,0.013538,0.986462,0,1
0.720000,7361.552353,0.208035,11.261039,68.378889,36.034774,7.534110,0.848612,102.447661,1.748293,1.338069,40.494529,0.270309,0.195338,0.254474,20.501,0.340289,637.55,152.50,106.3,0.015044,0.984956,1,1
0.611951,5431.424507,0.202085,10.000000,54.691782,33.889977,8.278984,0.819661,73.660114,1.563755,2.029435,35.409884,0.073237,0.142155,0.219000,18.923,0.293212,520.73,107.20,103.1,0.012350,0.987650,0,1
0.574572,5377.563618,0.173478,13.996617,51.276531,24.576306,8.360514,0.933406,104.405652,1.694171,1.429944,22.710223,0.206114,0.141898,0.163883,21.678,0.193709,790.99,121.85,116.7,0.014860,0.985140,1,1
0.682429,7731.001662,0.233969,10.000000,63.385469,18.416096,8.100357,0.817762,68.765893,1.641696,2.171432,24.717270,0.077720,0.157981,0.269413,13.817,0.372186,469.33,118.86,102.4,0.011775,0.988225,0,1
0.720000,6155.744262,0.182832,14.725147,50.230897,21.543059,7.826860,0.950000,106.310747,1.336614,1.742576,31.998424,0.029724,0.046613,0.161596,9.132,0.178019,268.20,40.74,118.8,0.016953,0.983047,0,1
0.658180,3715.612941,0.229345,15.516012,61.661396,28.121078,8.301428,0.704727,110.000000,1.250000,1.989392,37.587427,0.044865,0.083308,0.121074,14.895,0.135027,474.59,54.01,88.5,0.014742,0.985258,0,1
0.384662,6585.167908,0.290624,12.132756,78.865499,42.806851,7.961076,0.792848,64.959866,1.631984,1.645949,41.563990,0.065679,0.125013,0.140102,22.397,0.165985,692.41,91.19,97.8,0.004703,0.995297,0,1
0.654232,7800.000000,0.213391,11.204571,58.811687,35.053916,8.283598,0.755533,64.620000,1.452928,2.282424,35.616582,0.116894,0.252682,0.302168,19.743,0.441003,618.36,175.64,88.0,0.009321,0.990679,0,1
0.720000,7800.000000,0.180990,11.488028,57.363603,23.019329,8.300706,0.893650,92.906822,1.423427,1.877703,25.328549,0.095950,0.201494,0.281317,17.258,0.390664,626.46,165.66,111.8,0.012238,0.987762,0,1
0.646897,7219.637434,0.450000,12.036531,59.304467,43.702202,7.690109,0.664602,42.000000,1.334105,1.300000,37.014715,0.093465,0.196320,0.223847,20.490,0.295874,570.47,120.04,83.6,0.009141,0.990859,0,1
0.720000,7140.345939,0.181722,12.266791,50.729439,22.118090,8.415393,0.693601,102.476459,1.344177,1.300000,39.450730,0.090167,0.190569,0.292231,13.672,0.408206,442.68,121.60,87.1,0.014587,0.985413,0,1
0.524074,7800.000000,0.185863,12.859429,50.053483,26.883842,8.237106,0.941027,84.389320,1.748275,1.472533,28.547722,0.081691,0.165778,0.216808,19.579,0.278037,704.23,143.52,117.7,0.011397,0.988603,0,1
0.720000,7603.557981,0.290908,14.152098,61.209420,44.852076,8.450000,0.894058,89.270592,1.652427,1.716891,24.909026,0.066978,0.128067,0.262959,14.480,0.332559,426.16,105.34,111.9,0.016883,0.983117,0,1
0.720000,5828.951805,0.229883,12.349870,68.096751,44.209871,7.463227,0.862868,103.036520,1.676542,1.802712,32.996076,0.061039,0.111580,0.165501,20.917,0.193562,569.36,88.58,105.3,0.014950,0.985050,0,1
0.350591,7788.095130,0.281027,10.929002,76.031595,26.186748,7.786941,0.670996,90.094962,1.485693,2.205349,39.669577,0.143460,0.092615,0.137722,16.758,0.157796,441.63,57.17,82.1,0.015024,0.984976,1,1
0.701516,7800.000000,0.189068,13.592682,65.018008,29.751498,8.181001,0.948633,88.468018,1.585975,1.465555,25.800496,0.103620,0.221294,0.261093,19.872,0.353237,786.92,193.13,118.6,0.013720,0.986280,0,1
0.493864,7800.000000,0.301339,10.371572,50.243087,19.680221,7.811452,0.620000,108.897167,1.650713,2.103970,27.680511,0.056748,0.108361,0.181717,15.357,0.213077,361.85,61.81,76.6,0.014937,0.985063,0,1
0.720000,7291.150352,0.257206,15.224361,69.090031,34.140709,8.427656,0.832689,93.996422,1.681672,1.328123,24.830548,0.093270,0.199388,0.250572,16.906,0.330954,648.50,152.75,104.3,0.013365,0.986635,0,1
0.623578,7747.918952,0.125356,12.895154,56.225116,19.278943,7.996592,0.636607,104.268134,1.492733,1.898648,26.480285,0.107369,0.064560,0.224250,7.205,0.261473,179.38,37.81,80.1,0.014492,0.985508,1,1
0.680205,7800.000000,0.333973,10.734403,52.752922,47.248668,7.695562,0.874175,101.147983,1.600406,2.237258,32.607749,0.050419,0.077879,0.214264,19.798,0.235980,310.98,62.63,109.4,0.016922,0.983078,0,1
0.651809,5364.514354,0.140578,12.533639,51.516888,48.000000,8.324530,0.696216,79.959481,1.314692,1.464469,35.167147,0.071202,0.140039,0.234053,16.394,0.297117,407.70,89.70,87.4,0.012183,0.987817,0,1
0.302784,7800.000000,0.450000,13.029213,70.056933,34.026359,8.133053,0.623692,82.583569,1.518630,1.599821,38.240634,0.041416,0.075530,0.118621,13.985,0.133536,388.68,43.34,79.6,0.011837,0.988163,0,1
0.541725,7270.529971,0.302330,12.947678,56.836831,24.698140,7.867779,0.736404,96.695983,1.428522,1.907780,42.000000,0.054557,0.104743,0.184707,13.735,0.222205,408.71,70.96,92.4,0.014722,0.985278,0,1
0.720000,5575.218591,0.314782,10.000000,53.247231,34.657577,8.303306,0.868676,43.288677,1.750000,1.300000,42.000000,0.088160,0.177537,0.222291,21.429,0.342732,679.03,141.88,108.5,0.006872,0.993128,0,1
0.599461,6867.718285,0.245211,12.851205,53.136141,31.314012,8.449414,0.868767,93.880859,1.250000,1.942535,33.319620,0.092510,0.191333,0.220673,21.999,0.283242,737.23,152.93,106.1,0.014608,0.985392,0,1
0.589497,7274.068622,0.182485,14.985696,50.000000,48.000000,8.450000,0.743477,110.000000,1.428193,1.334684,38.420428,0.095142,0.201619,0.251911,18.352,0.333964,582.39,137.91,93.3,0.014762,0.985238,0,1
0.516444,7800.000000,0.230930,10.000000,53.365453,24.982061,7.997112,0.778910,73.874855,1.450906,1.947316,25.732533,0.098361,0.205706,0.237786,21.890,0.313086,659.49,147.41,93.3,0.007012,0.992988,0,1
0.706376,7324.823466,0.228297,10.087672,55.312465,42.761632,8.360916,0.926432,93.732592,1.572565,1.941784,27.903301,0.130800,0.278989,0.309083,25.000,0.545515,818.44,237.79,104.1,0.014988,0.985012,0,1
0.627705,7800.000000,0.100303,10.101033,60.465047,46.911130,8.450000,0.950000,96.001679,1.467875,2.400000,42.000000,0.081680,0.150393,0.303911,20.149,0.459138,460.11,131.44,118.5,0.017073,0.982927,0,1
0.619523,5505.148488,0.249970,10.293769,55.104172,31.745594,8.448429,0.877594,92.453850,1.750000,1.986807,26.930745,0.079075,0.153220,0.197662,23.277,0.258495,665.81,123.71,109.8,0.014510,0.985490,0,1
0.548859,7483.511903,0.316844,18.341650,50.000000,45.600445,7.550634,0.745939,85.388802,1.648995,1.815265,29.803800,0.033886,0.058440,0.125388,11.380,0.139652,340.27,40.11,93.6,0.014254,0.985746,0,1
0.425073,6991.061769,0.140438,10.000000,68.490490,30.655868,8.375327,0.736709,46.014642,1.750000,1.879681,37.924839,0.073828,0.148332,0.200274,18.084,0.260397,534.03,100.54,92.2,0.011514,0.988486,0,1
0.720000,7261.849196,0.288590,11.477224,55.914506,37.814948,8.437463,0.711612,100.084044,1.250000,2.208307,36.349391,0.108807,0.232514,0.296554,18.947,0.418600,546.07,152.22,85.3,0.014798,0.985202,0,1
0.534858,4773.790391,0.144235,15.052634,53.516368,28.986939,8.138504,0.708566,89.662177,1.250000,2.160437,39.551535,0.110168,0.068828,0.125988,12.813,0.140866,378.86,44.87,89.0,0.014702,0.985298,1,1
0.720000,5560.844670,0.115717,10.761914,50.000000,23.290599,8.380025,0.862101,95.441796,1.257474,1.429879,38.051632,0.250560,0.180285,0.238009,19.313,0.315224,639.12,142.99,106.7,0.015019,0.984981,1,1
0.700929,6476.263236,0.080000,12.255251,51.833938,43.222644,7.538046,0.712920,110.000000,1.436044,2.400000,34.428241,0.041472,0.069171,0.148935,15.393,0.165462,324.06,45.37,86.7,0.015200,0.984800,0,1
0.283514,4930.518971,0.234165,19.017963,50.000000,46.310220,7.933447,0.657721,75.276514,1.622634,2.400000,33.228492,0.014184,0.016910,0.042404,9.243,0.043468,256.71,10.23,84.7,0.009560,0.990440,0,1
0.644537,7049.356852,0.172269,12.813244,66.317734,38.368485,8.325302,0.876079,81.420734,1.493637,2.400000,39.418553,0.072719,0.143194,0.242698,16.409,0.308519,505.89,115.41,109.6,0.017329,0.982671,0,1
0.608782,6360.949967,0.129994,10.000000,55.455242,34.277963,8.023002,0.923502,46.161150,1.427630,2.024985,33.394265,0.095606,0.194470,0.255194,21.429,0.385395,688.78,165.23,115.2,0.011521,0.988479,0,1
0.477848,6462.180271,0.216014,14.428377,61.800179,37.107918,8.073961,0.659006,91.059147,1.685795,2.119295,22.348394,0.110416,0.069158,0.149598,11.344,0.165042,298.17,41.93,82.8,0.014528,0.985472,1,1
0.309274,7800.000000,0.186772,11.597608,55.752033,42.243634,8.211813,0.814797,91.696908,1.716284,1.300000,36.477299,0.080276,0.156531,0.169929,25.000,0.230901,734.58,117.34,102.1,0.014709,0.985291,0,1
0.611034,7800.000000,0.241544,10.422931,54.872697,47.758061,8.450000,0.947670,86.937140,1.731520,2.222791,28.533073,0.082908,0.152974,0.302524,20.025,0.491304,469.00,133.37,118.2,0.014646,0.985354,0,1
0.720000,6869.240261,0.138730,10.000000,50.897006,31.961348,7.833039,0.890917,100.973418,1.282106,1.857487,33.032881,0.088772,0.173114,0.251030,23.753,0.323302,601.32,141.89,111.5,0.014640,0.985360,0,1
0.720000,5942.379927,0.278594,12.587069,50.000000,25.187446,8.001933,0.674300,69.123255,1.250000,1.890620,38.882194,0.075451,0.156081,0.238196,13.918,0.315051,432.44,96.83,84.7,0.011851,0.988149,0,1
0.720000,6063.161460,0.297444,11.812446,56.549806,44.799692,8.333922,0.800968,67.000882,1.309205,1.439722,35.473082,0.110448,0.231926,0.250152,25.000,0.340648,726.81,170.90,99.4,0.009187,0.990813,0,1
0.720000,7650.749656,0.083706,11.140610,55.469654,45.829888,7.951086,0.830782,66.526336,1.702513,1.908843,30.006350,0.123942,0.265046,0.346036,20.695,0.539031,622.80,202.58,103.7,0.009162,0.990838,0,1
0.720000,7800.000000,0.183090,14.465601,60.724554,34.207804,8.100013,0.835189,95.273465,1.250000,1.661792,37.143022,0.058902,0.113275,0.265245,9.725,0.358697,349.09,87.04,104.6,0.014585,0.985415,0,1
0.619635,6088.363293,0.215369,12.379863,78.352582,42.226356,7.854282,0.713471,75.346921,1.675265,1.730423,31.423447,0.074183,0.151568,0.222309,15.583,0.285823,476.09,99.49,89.6,0.009399,0.990601,0,1
0.680808,6536.241664,0.100119,14.476296,62.255946,43.725859,7.378133,0.707736,87.298048,1.349590,2.400000,30.150943,0.018890,0.004578,0.089668,1.623,0.097337,35.36,2.98,88.9,0.016676,0.983324,1,1
0.623467,6765.655401,0.284271,12.869314,52.851222,41.801990,8.450000,0.901406,88.994485,1.480514,2.007703,25.698646,0.101930,0.210024,0.230989,25.000,0.318112,802.16,174.17,108.5,0.014645,0.985355,0,1
0.674396,7307.888661,0.204432,12.786728,82.000000,37.906871,8.049296,0.918875,93.778492,1.409716,1.924671,34.934852,0.055312,0.104762,0.230566,11.424,0.299507,408.62,88.56,115.5,0.014589,0.985411,0,1
0.720000,7800.000000,0.236003,11.968554,55.175656,19.339234,8.272872,0.950000,99.636583,1.612100,1.693695,23.972612,0.088504,0.183946,0.252821,17.617,0.336573,676.49,160.77,118.5,0.011741,0.988259,0,1
0.693441,7032.301473,0.236355,11.219490,50.184335,18.314977,8.093468,0.711595,107.392303,1.369313,2.400000,19.983439,0.044120,0.075419,0.207368,12.530,0.224710,253.30,49.37,89.3,0.014677,0.985323,0,1
0.450284,5519.165678,0.188443,10.905414,52.280047,42.139281,8.126383,0.779823,97.575204,1.696988,1.862966,37.040804,0.044068,0.066532,0.144139,20.726,0.159843,352.30,47.73,97.8,0.016800,0.983200,0,1
0.688528,7735.748067,0.229596,10.279195,66.999402,34.889000,7.924266,0.853110,85.730244,1.689831,2.399703,39.754463,0.296474,0.216207,0.277788,21.294,0.386418,649.86,169.69,94.0,0.015013,0.984987,1,1
0.720000,5994.564440,0.234788,13.546254,50.000000,20.662793,7.873334,0.893286,110.000000,1.250000,2.364064,40.163886,0.056178,0.105145,0.161027,17.460,0.189056,570.87,86.41,107.3,0.014862,0.985138,0,1
0.720000,7099.650354,0.361031,10.815550,55.996390,30.030069,8.396574,0.914083,90.169946,1.464076,1.833060,32.874320,0.282109,0.202942,0.223672,24.855,0.289080,811.72,170.67,109.1,0.014657,0.985343,1,1
0.512012,5464.484182,0.080000,10.378751,60.975709,33.687428,8.170051,0.664883,76.411777,1.347804,2.400000,35.174585,0.218621,0.153310,0.189639,20.387,0.234143,526.08,93.78,78.7,0.007522,0.992478,1,1
0.575506,7800.000000,0.214086,10.000000,75.524450,21.661052,7.966279,0.670106,97.767656,1.735011,2.054507,39.265428,0.245474,0.179645,0.249560,16.327,0.330274,472.11,110.75,81.8,0.012503,0.987497,1,1
0.720000,6520.765116,0.245647,12.355339,50.000000,37.023611,7.837253,0.885754,99.458035,1.373995,1.935833,39.851317,0.053782,0.091685,0.215190,17.475,0.245300,369.36,74.71,110.8,0.017059,0.982941,0,1
0.695279,6142.573199,0.085044,13.028185,50.000000,23.299345,7.825339,0.880470,100.967509,1.250000,1.337495,38.333019,0.049019,0.091128,0.204933,11.125,0.256987,383.19,73.82,110.4,0.014517,0.985483,0,1
0.662344,7191.238897,0.241184,11.745532,54.387467,32.098854,8.450000,0.620000,72.403116,1.629158,2.078503,34.425742,0.107592,0.234390,0.298691,16.000,0.427997,476.18,133.70,76.8,0.009202,0.990798,0,1
0.720000,5405.475149,0.248187,10.000000,50.397639,45.222220,8.309985,0.727604,75.699814,1.306216,1.300000,31.132275,0.107640,0.222818,0.281083,22.736,0.419182,564.51,149.15,90.4,0.009852,0.990148,0,1
0.277281,7294.202727,0.278048,14.822530,70.803959,44.938322,8.236872,0.743868,56.365790,1.491459,2.306108,25.614826,0.037332,0.065232,0.113772,13.591,0.128665,417.43,44.64,93.3,0.011695,0.988305,0,1
0.581324,6217.308583,0.247364,16.163180,53.706737,26.094774,7.878565,0.891478,106.944104,1.250000,1.787375,31.145940,0.155413,0.102711,0.145915,17.163,0.167575,614.17,84.24,111.5,0.012544,0.987456,1,1
0.720000,6705.868273,0.167261,10.000000,72.698589,33.553636,8.144631,0.789077,95.001404,1.716311,1.485356,34.683016,0.098278,0.205516,0.282903,18.483,0.391953,561.03,149.19,98.9,0.014702,0.985298,0,1
0.720000,6539.523375,0.175353,10.000000,51.158471,18.000000,8.441876,0.882585,63.720340,1.750000,1.800531,30.772211,0.064453,0.125544,0.252832,12.265,0.346262,428.92,101.94,110.2,0.011781,0.988219,0,1
0.720000,7800.000000,0.275497,11.043572,67.878323,46.074204,8.383513,0.777671,91.122814,1.361161,2.026055,35.568700,0.089071,0.177166,0.303784,18.604,0.395327,443.89,126.75,97.5,0.014551,0.985449,0,1
0.706461,6984.124722,0.447955,10.248258,55.590279,42.827477,8.346890,0.931967,42.000000,1.384961,1.300000,32.725995,0.105845,0.216954,0.232576,25.000,0.421342,850.87,186.02,110.0,0.009137,0.990863,0,1
0.720000,3965.241273,0.095053,16.308182,63.573446,43.670462,8.211137,0.842774,71.535020,1.680797,2.077260,36.062461,0.067968,0.134109,0.158639,19.908,0.189437,697.30,103.98,104.3,0.006996,0.993004,0,1
0.631944,7664.606546,0.252387,10.000000,61.345711,43.143313,7.811597,0.664872,59.612927,1.652766,1.822545,18.000000,0.123063,0.266362,0.311850,21.083,0.453316,555.81,162.93,81.9,0.009325,0.990675,0,1
0.616639,5910.638420,0.171475,12.644338,59.332789,32.937251,7.909756,0.620000,92.184647,1.604081,1.965899,35.156603,0.157137,0.106274,0.189714,13.364,0.223959,339.92,60.62,78.0,0.014915,0.985085,1,1
0.720000,6809.240948,0.314509,10.326534,78.882703,23.084918,8.132953,0.678600,103.272745,1.250000,2.091130,40.664042,0.257946,0.190442,0.262658,16.166,0.353963,481.56,118.90,82.8,0.014764,0.985236,1,1
0.626057,6961.056351,0.205735,10.000000,66.217152,32.052850,8.298272,0.620070,91.067433,1.376741,2.400000,36.590163,0.080973,0.164808,0.267232,15.672,0.345532,374.27,94.02,78.0,0.014541,0.985459,0,1
0.625084,7800.000000,0.177882,10.000000,55.656516,25.078900,8.077098,0.877129,65.276179,1.490184,1.999867,18.000000,0.083901,0.170397,0.270602,16.358,0.373878,540.57,137.50,109.8,0.011737,0.988263,0,1
0.612352,7800.000000,0.337363,10.712436,66.348108,48.000000,8.211161,0.655811,52.085283,1.590625,1.770147,18.000000,0.099303,0.209602,0.280911,17.975,0.392449,478.92,126.46,82.5,0.011591,0.988409,0,1
0.568639,7800.000000,0.232676,11.408697,52.649095,18.329519,7.918573,0.932507,104.296406,1.589898,1.971948,39.855369,0.067951,0.132464,0.200049,17.887,0.247579,604.33,113.64,116.6,0.014914,0.985086,0,1
0.720000,6156.460474,0.450000,10.000000,54.133786,45.175984,8.450000,0.706196,79.301851,1.717827,1.300000,30.476497,0.081781,0.157248,0.240445,22.108,0.324004,452.02,102.16,88.7,0.012160,0.987840,0,1
0.720000,7756.636528,0.232123,12.584084,72.876885,30.666732,8.116463,0.854849,94.453798,1.675121,1.308129,24.666814,0.091800,0.193130,0.272911,16.197,0.373200,592.08,151.89,107.0,0.011382,0.988618,0,1
0.591799,5648.780732,0.113259,12.801424,50.000000,20.584436,8.438139,0.698044,99.913787,1.250000,1.546974,30.267210,0.221000,0.160757,0.203624,16.909,0.253357,539.37,103.24,87.7,0.014711,0.985289,1,1
0.573005,7268.331313,0.166306,11.354030,82.000000,21.142077,8.450000,0.665949,101.470381,1.299338,2.006365,40.978243,0.251270,0.187411,0.247942,15.419,0.329672,492.66,114.82,82.7,0.014628,0.985372,1,1
0.589868,7183.648231,0.211390,10.950440,52.132211,46.285018,8.185325,0.840257,88.491446,1.556172,1.888563,24.995578,0.115115,0.240791,0.266943,25.000,0.418810,741.81,186.14,99.0,0.014841,0.985159,0,1
0.547205,6665.439305,0.181981,10.945523,52.570447,23.921216,8.335478,0.846933,87.977753,1.563753,1.901894,32.752578,0.090522,0.186269,0.212517,22.251,0.271545,726.53,145.14,102.2,0.012515,0.987485,0,1
0.409108,7800.000000,0.166488,11.386153,57.289224,28.581174,8.052880,0.950000,91.386193,1.432990,2.315374,37.297210,0.182687,0.118737,0.165690,21.418,0.196462,666.31,103.78,107.8,0.014977,0.985023,1,1
0.569272,6433.287966,0.235032,11.531753,57.448672,29.947116,8.450000,0.913965,85.694134,1.551341,1.809270,36.845371,0.076299,0.151209,0.195419,20.667,0.245516,692.15,127.14,114.4,0.012094,0.987906,0,1
0.689793,7800.000000,0.224470,13.247607,55.141977,18.000000,7.793472,0.704443,103.024982,1.693267,1.389616,29.390020,0.083091,0.175162,0.259454,13.871,0.343579,465.46,113.52,88.5,0.014059,0.985941,0,1
0.720000,7800.000000,0.228130,10.982722,68.926838,45.140751,7.868701,0.806499,79.080003,1.750000,2.249665,31.196056,0.279751,0.201858,0.299703,18.548,0.420521,531.64,149.77,93.9,0.010024,0.989976,1,1
0.720000,6673.313340,0.296833,10.000000,55.456640,41.232614,7.555816,0.767970,69.838824,1.356143,1.773974,33.862391,0.079893,0.156300,0.269184,17.951,0.363239,436.43,110.43,96.3,0.012377,0.987623,0,1
0.368514,7497.408781,0.183823,14.279317,52.290187,32.494253,7.881224,0.707249,109.218730,1.260862,1.422772,39.463210,0.052657,0.098977,0.140584,16.905,0.160378,487.34,64.40,88.8,0.014851,0.985149,0,1
0.720000,7296.898122,0.227190,13.780429,64.373374,35.894470,7.987066,0.733898,109.315401,1.715735,1.455789,21.805618,0.048307,0.086891,0.245036,10.075,0.284415,254.71,58.67,92.1,0.017077,0.982923,0,1
0.720000,7256.927225,0.113439,12.798368,66.546150,29.776415,8.013417,0.754495,97.005054,1.740553,1.983064,42.000000,0.051271,0.095315,0.245810,9.521,0.311702,286.34,66.16,94.6,0.017043,0.982957,0,1
0.594509,7800.000000,0.292252,12.365457,50.000000,46.549019,8.095972,0.687772,110.000000,1.723134,1.498961,36.662113,0.098456,0.206782,0.268287,19.321,0.360427,518.82,130.84,87.5,0.015185,0.984815,0,1
0.610294,6988.523609,0.151583,10.000000,71.769968,42.027321,8.338286,0.889692,93.317548,1.533023,1.812484,29.396496,0.113069,0.237343,0.260186,25.000,0.372411,794.31,194.27,105.3,0.014655,0.985345,0,1
0.536340,4843.814786,0.185685,12.723070,54.551657,22.172755,8.450000,0.644234,101.838197,1.692155,1.484384,26.970632,0.045780,0.083525,0.158424,13.914,0.169323,332.43,49.50,81.0,0.017113,0.982887,0,1
0.643333,7800.000000,0.450000,10.702968,57.737841,18.000000,7.453209,0.627616,90.192482,1.498491,2.236590,25.036103,0.060961,0.029817,0.168197,4.992,0.192636,108.89,17.22,79.5,0.014408,0.985592,1,1
0.467333,7800.000000,0.208510,14.563543,57.674515,35.080968,8.047415,0.656277,84.917782,1.674145,1.308111,41.386055,0.033716,0.057679,0.197866,6.692,0.235924,187.24,34.83,84.1,0.019267,0.980733,0,1
0.651060,7135.147152,0.146761,10.911196,82.000000,37.770911,7.928038,0.763811,74.557506,1.718779,2.292793,36.398668,0.086704,0.179550,0.265572,16.174,0.364536,505.42,126.17,95.5,0.009343,0.990657,0,1
0.408536,6363.457084,0.189506,13.491891,53.980406,37.635781,8.194864,0.877785,97.741999,1.738460,1.375401,37.502985,0.054337,0.093775,0.150310,21.446,0.163932,535.98,75.73,109.9,0.017029,0.982971,0,1
0.713340,7800.000000,0.149860,12.666583,61.300276,25.699695,8.450000,0.950000,108.817183,1.390235,2.316614,39.878533,0.102210,0.216690,0.267788,19.624,0.366703,752.37,189.39,110.7,0.014648,0.985352,0,1
0.557507,7003.551746,0.239441,13.840931,52.977847,39.791186,8.298146,0.823179,46.272713,1.382399,1.793026,36.641369,0.095638,0.199537,0.223517,21.964,0.297597,719.23,151.11,100.6,0.009216,0.990784,0,1
0.622404,5777.414147,0.151952,10.278278,58.270372,22.984207,8.098919,0.815554,42.000000,1.258602,1.720016,31.475546,0.090013,0.186343,0.216469,20.990,0.288514,687.11,139.81,92.7,0.009140,0.990860,0,1
0.719418,4624.536140,0.258198,10.815085,63.473936,36.132878,8.440773,0.668010,86.323821,1.560890,2.011638,23.737066,0.052798,0.097017,0.210127,13.686,0.241294,301.86,59.62,84.0,0.016901,0.983099,0,1
0.720000,7095.473276,0.192778,14.348407,51.914980,48.000000,8.450000,0.945060,98.183040,1.487604,1.858782,25.734077,0.061916,0.108700,0.239864,19.036,0.273563,419.17,94.51,118.2,0.016777,0.983223,0,1
0.709123,7318.210257,0.173216,14.985667,65.043026,40.597832,8.031206,0.906186,92.242139,1.432973,2.170725,30.947280,0.048032,0.086711,0.218209,11.268,0.263263,352.44,72.29,113.4,0.017062,0.982938,0,1
0.720000,4436.866631,0.209258,10.000000,55.630096,48.000000,8.385805,0.714823,101.177683,1.529883,1.407967,36.345277,0.067047,0.119439,0.232105,20.849,0.296411,360.02,78.55,89.7,0.016804,0.983196,0,1
0.272991,3748.813801,0.450000,10.872529,67.235724,31.175992,7.492170,0.620000,91.989185,1.315676,1.548377,28.668259,0.014009,0.015926,0.051978,8.936,0.051777,185.92,9.08,78.0,0.016954,0.983046,0,1
0.690075,7519.284272,0.152792,10.000000,54.625420,40.153976,8.432679,0.810800,56.457954,1.453747,1.873269,18.029476,0.141294,0.306967,0.334119,25.000,0.512697,729.06,228.98,95.4,0.009270,0.990730,0,1
0.534932,7366.364662,0.160829,10.799425,62.228239,21.585356,7.698124,0.836694,84.113648,1.675565,1.300000,38.244138,0.089572,0.186225,0.219719,20.348,0.285553,694.06,143.35,104.8,0.013895,0.986105,0,1
0.536693,7800.000000,0.182043,13.307343,51.713441,26.188408,8.287738,0.909447,46.402083,1.365281,1.818420,28.454152,0.079608,0.162849,0.217572,17.852,0.287262,666.22,136.25,113.8,0.009219,0.990781,0,1
0.379314,6407.565639,0.167927,12.133397,54.956095,22.807949,8.078570,0.756598,110.000000,1.706593,1.945426,26.785815,0.050591,0.091386,0.123747,18.874,0.137790,546.85,63.61,94.1,0.014831,0.985169,0,1
0.645098,6883.665847,0.243175,14.166263,50.000000,22.047051,8.450000,0.688019,110.000000,1.254835,1.722810,40.976469,0.235246,0.174687,0.240269,14.402,0.313325,489.58,110.57,86.4,0.014627,0.985373,1,1
0.329000,7800.000000,0.264244,11.219075,64.053031,45.893694,7.717129,0.673854,102.052469,1.581463,2.115096,31.231844,0.045239,0.075584,0.119507,19.443,0.130599,417.12,46.86,82.4,0.015133,0.984867,0,1
0.720000,7483.000388,0.208480,10.917019,69.847186,48.000000,8.009403,0.771049,94.734665,1.388014,1.520513,28.377811,0.121023,0.259803,0.311684,21.526,0.449748,629.03,184.30,95.5,0.014780,0.985220,0,1
0.676057,5849.119925,0.238883,10.070664,55.987274,26.845897,7.581508,0.895948,95.042432,1.250000,1.399357,24.225056,0.248633,0.173216,0.205991,24.335,0.256680,737.36,142.78,110.7,0.015021,0.984979,1,1
