generator_force_scale,generator_rated_force_n,generator_spring_decouple,air_spring_reference_bar,air_spring_max_cc,air_spring_min_cc,air_spring_expansion_gain,air_spring_compression_gain,generator_adaptive_profile,exhaust_open_ms,load_fraction,frequency_hz,combustion_pressure_gain,burn_duration_ms,damping_n_s_m,score,net_efficiency,capture_fraction,max_bdc_mm,elec_per_spring,expansion_work_j,elec_energy_j,peak_pressure_bar,rgf,scavenge_efficiency,stable,energy_balance_valid,spring_recovery,ke_power_fraction,unharvested_fraction
2.649713,7128.911599,0.351140,10.321895,78.814033,46.951142,0.883216,1.312244,0.000000,7.978632,0.726171,90.373630,1.715349,1.552859,37.010080,0.350778,0.265033,0.635674,7.446,1.742545,296.32,177.06,91.3,0.013600,0.986400,1,1,0.000000,0.000000,0.000000
3.000000,7469.358611,0.188882,11.995020,80.521839,45.739175,0.706785,1.423734,0.033404,7.800498,0.633536,92.342470,1.250000,1.678013,40.196495,0.455475,0.363448,0.737165,6.527,1.031919,305.71,211.84,79.7,0.013029,0.986971,1,1,0.000000,0.000000,0.000000
2.689829,6076.033995,0.316944,14.903752,66.132983,47.271180,0.907746,1.166436,0.169341,8.101282,0.807791,87.833510,1.278961,1.966524,28.369363,0.255568,0.180652,0.533664,6.112,1.136425,267.63,134.26,101.2,0.013241,0.986759,1,1,0.000000,0.000000,0.000000
2.887567,6755.236287,0.132566,13.062843,77.352035,48.000000,0.710208,1.136984,0.000000,8.378039,0.706141,104.980562,1.750000,1.746955,31.701381,0.510273,0.416728,0.690345,9.159,1.120919,417.19,270.73,88.0,0.013629,0.986371,1,1,0.000000,0.000000,0.000000
1.994172,6202.394160,0.185875,12.533987,65.274944,48.000000,0.845128,1.113625,0.112673,8.092359,0.676662,97.875418,1.386273,1.700843,30.450172,0.091719,0.184397,0.527722,7.720,0.967274,231.41,114.79,85.0,0.015379,0.984621,0,1,0.000000,0.000000,0.000000
2.342385,7442.948428,0.173505,15.880832,61.352383,48.000000,0.588020,1.450000,0.000000,8.790546,0.709477,95.099941,1.250000,1.709922,24.186370,0.147814,0.330542,0.655683,9.664,0.898298,350.05,215.75,89.1,0.013602,0.986398,0,1,0.000000,0.000000,0.000000
2.360114,6014.497903,0.276522,10.977333,82.000000,44.274479,0.908253,1.130209,0.079811,7.925507,0.713241,96.380086,1.325248,1.722072,33.490381,0.407029,0.320438,0.556924,11.018,1.229445,401.65,210.27,89.5,0.015705,0.984295,1,1,0.000000,0.000000,0.000000
2.784783,7800.000000,0.361748,10.946194,77.019837,45.231121,0.566504,1.373066,0.116400,8.800000,0.860630,42.000000,1.571362,1.582372,28.738063,0.229896,0.546781,0.675128,18.028,1.202550,682.19,432.93,99.2,0.009111,0.990889,0,1,0.000000,0.000000,0.000000
3.000000,7800.000000,0.326546,10.405191,77.701062,48.000000,0.575721,1.276564,0.181389,8.800000,0.911230,42.000000,1.738076,1.496159,35.080577,0.675504,0.563409,0.703134,17.922,1.408076,714.62,472.32,101.7,0.009112,0.990888,1,1,0.000000,0.000000,0.000000
1.997490,7027.492548,0.114121,11.577182,80.406485,25.191399,0.550000,1.187957,0.052071,7.743520,0.837299,72.258133,1.310442,1.724239,26.023800,0.198360,0.462451,0.585513,18.725,0.737476,647.25,356.23,102.6,0.009441,0.990559,0,1,0.000000,0.000000,0.000000
1.888133,7049.554092,0.256305,10.000000,79.209683,20.447358,0.899062,1.031623,0.000000,8.800000,0.907584,42.000000,1.706864,1.637959,35.676519,0.479153,0.387292,0.504103,15.766,1.087901,682.44,323.38,97.9,0.009112,0.990888,1,1,0.000000,0.000000,0.000000
2.815138,5509.737394,0.293174,10.594782,67.754196,24.101544,0.847846,1.201264,0.000000,8.256355,0.837878,75.579646,1.256094,1.909960,22.637949,0.127469,0.279111,0.555985,10.303,1.265521,411.67,215.15,104.9,0.013142,0.986858,0,1,0.000000,0.000000,0.000000
2.623373,4864.397939,0.313019,15.067872,67.434118,35.648878,0.842419,1.210942,0.165661,8.551618,0.803253,93.594013,1.250000,1.952769,18.000000,0.098095,0.204798,0.463049,9.215,0.813593,347.71,151.34,100.7,0.015842,0.984158,0,1,0.000000,0.000000,0.000000
2.374048,7800.000000,0.173743,11.265880,60.345237,19.712571,0.591081,1.081227,0.016736,8.800000,0.657396,88.428939,1.611658,1.684271,41.140724,0.556782,0.459296,0.705586,10.520,1.189344,418.82,277.78,81.5,0.013436,0.986564,1,1,0.000000,0.000000,0.000000
3.000000,6716.547556,0.238131,10.251487,62.067924,20.271973,0.644605,1.011244,0.000000,8.800000,0.628601,104.617171,1.372630,1.860561,33.857479,0.130963,0.281967,0.725497,7.086,1.212270,239.11,163.07,79.1,0.015433,0.984567,0,1,0.000000,0.000000,0.000000
3.000000,7545.919889,0.207168,12.460809,76.230860,30.741822,0.696745,1.450000,0.206122,7.940125,0.829992,85.518543,1.287118,1.714771,42.000000,0.192060,0.451416,0.690803,11.031,1.245389,530.83,344.70,101.6,0.012895,0.987105,0,1,0.000000,0.000000,0.000000
2.602339,6185.094789,0.197369,12.108557,59.287525,46.179293,0.705107,1.000000,0.190407,8.706484,0.807356,49.678854,1.573165,1.608688,42.000000,0.206188,0.487317,0.623471,15.956,1.684983,617.62,361.96,96.3,0.005548,0.994452,0,1,0.000000,0.000000,0.000000
2.480537,6477.952442,0.080000,10.668344,54.583042,41.551991,0.919340,1.219768,0.071730,8.453553,0.683495,87.829387,1.515517,1.573669,32.903426,0.513218,0.420625,0.652335,10.203,1.910591,431.34,264.50,84.5,0.014017,0.985983,1,1,0.000000,0.000000,0.000000
3.000000,6275.470796,0.312336,12.600168,62.997802,20.230227,0.729057,1.059499,0.296161,8.800000,0.620000,42.000000,1.665371,1.304407,36.510823,0.469258,0.380907,0.660791,7.744,1.162492,349.79,217.27,78.0,0.009113,0.990887,1,1,0.000000,0.000000,0.000000
2.378571,7535.103317,0.379900,10.000000,58.801756,47.741780,0.864478,1.360509,0.249553,8.269753,0.651144,89.350204,1.339505,1.823368,41.347347,0.524324,0.429522,0.658640,11.056,1.944965,415.60,257.31,78.7,0.013640,0.986360,1,1,0.000000,0.000000,0.000000
3.000000,7800.000000,0.143572,10.000000,59.779880,24.847519,0.824726,1.209105,0.065990,8.441836,0.786947,110.000000,1.354770,1.721974,20.522493,0.551323,0.453585,0.729797,9.677,2.606786,478.70,328.39,94.5,0.013578,0.986422,1,1,0.000000,0.000000,0.000000
2.675368,4565.953411,0.208415,13.245031,78.990684,26.637345,0.773962,1.204129,0.275438,8.774778,0.805402,110.000000,1.292735,2.063812,30.094350,0.161890,0.372811,0.504325,14.693,0.804128,582.71,276.24,98.9,0.013484,0.986516,0,1,0.000000,0.000000,0.000000
1.626757,5967.570816,0.312989,14.990481,58.840334,18.000000,0.860199,1.095209,0.000000,8.762992,0.679104,97.247457,1.750000,1.568032,37.861425,0.286603,0.214049,0.417817,9.564,0.676295,340.50,133.73,89.8,0.011584,0.988416,1,1,0.000000,0.000000,0.000000
2.568014,6165.622327,0.294976,10.000000,82.000000,45.769561,0.550000,1.429240,0.000000,8.442474,0.643224,62.431279,1.279423,1.881655,23.682405,0.174454,0.399260,0.666425,12.933,0.882355,377.16,236.27,80.9,0.009390,0.990610,0,1,0.000000,0.000000,0.000000
2.869150,4955.047092,0.172445,11.574864,56.931754,23.275419,0.745207,1.109696,0.052222,7.994312,0.829576,95.385032,1.326209,1.607073,21.305983,0.466946,0.373413,0.563640,14.221,1.280639,537.90,284.99,102.8,0.016022,0.983978,1,1,0.000000,0.000000,0.000000
3.000000,6107.917750,0.318513,12.062744,79.276815,46.458135,0.550000,1.342813,0.016260,8.675517,0.922850,44.694119,1.595286,1.569351,35.587027,0.180618,0.414025,0.614457,16.435,0.974612,608.59,351.52,115.4,0.011014,0.988986,0,1,0.000000,0.000000,0.000000
2.985718,7800.000000,0.272334,10.907950,78.882077,45.204331,0.857338,1.236661,0.183044,8.029099,0.925350,97.257100,1.750000,1.416961,41.767221,0.459506,0.364341,0.667219,10.894,1.955025,494.55,310.17,115.7,0.013491,0.986509,1,1,0.000000,0.000000,0.000000
2.851613,6917.848803,0.357501,10.000000,78.909717,18.000000,0.556188,1.053801,0.000000,8.800000,0.798848,58.240524,1.547736,1.464812,42.000000,0.608453,0.504583,0.651076,15.892,0.946025,605.93,370.84,94.4,0.009334,0.990666,1,1,0.000000,0.000000,0.000000
2.654369,6188.346597,0.197466,11.086319,58.927296,38.563663,0.750578,1.000000,0.067184,8.800000,0.645752,94.494407,1.395466,1.300000,37.623529,0.431872,0.339527,0.665096,9.568,1.573352,322.64,201.71,81.2,0.013477,0.986523,1,1,0.000000,0.000000,0.000000
2.308762,5729.709796,0.176552,10.000000,58.978164,43.897368,0.767236,1.074246,0.017191,8.573877,0.907907,86.939958,1.518092,1.652509,41.356127,0.214867,0.502340,0.571446,22.925,1.391644,781.13,419.59,104.8,0.013580,0.986420,0,1,0.000000,0.000000,0.000000
2.807588,5403.538457,0.346541,10.000000,63.431803,21.300885,0.550000,1.007935,0.064554,8.770525,0.854367,50.254262,1.604447,1.734870,41.171217,0.528157,0.426366,0.575609,17.871,1.045270,619.38,335.13,106.7,0.011100,0.988900,1,1,0.000000,0.000000,0.000000
2.069487,6606.250056,0.114120,11.385982,52.868771,46.717239,0.779180,1.000000,0.223270,7.807046,0.925599,87.397563,1.601710,1.555605,19.437141,0.181282,0.411450,0.564802,20.657,1.260707,659.94,350.37,112.1,0.013857,0.986143,0,1,0.000000,0.000000,0.000000
2.431261,7157.607243,0.219659,13.947683,60.783633,44.131480,0.551903,1.407216,0.202105,8.800000,0.622720,99.472659,1.397772,1.785545,24.780963,0.148080,0.329061,0.685436,9.595,0.844989,292.59,188.52,78.4,0.015474,0.984526,0,1,0.000000,0.000000,0.000000
3.000000,7357.529336,0.349306,10.000000,65.468298,19.229551,0.573297,1.259903,0.071530,8.710466,0.950000,58.490351,1.496457,1.891867,42.000000,0.218349,0.515894,0.669968,17.182,1.383022,715.96,450.89,100.5,0.009347,0.990653,0,1,0.000000,0.000000,0.000000
2.183799,6841.289796,0.281990,10.012628,80.334192,19.514396,0.750768,1.067545,0.000000,8.800000,0.852588,61.257633,1.558067,1.542715,39.046179,0.166765,0.383244,0.551694,14.546,1.019512,579.66,300.61,106.7,0.011240,0.988760,0,1,0.000000,0.000000,0.000000
2.050119,7664.572079,0.190256,10.586825,76.385474,22.979047,0.661794,1.313844,0.038747,8.800000,0.854221,42.000000,1.685220,1.755047,38.496642,0.559966,0.460706,0.605638,15.405,1.083094,635.98,362.06,93.1,0.009113,0.990887,1,1,0.000000,0.000000,0.000000
2.890767,7189.646806,0.318329,10.000000,79.535116,48.000000,0.950000,1.433154,0.000000,7.723948,0.688682,98.110970,1.674682,1.617263,37.019885,0.363748,0.276562,0.669536,6.812,1.950356,278.42,175.23,86.5,0.015488,0.984512,1,1,0.000000,0.000000,0.000000
1.944206,7800.000000,0.103712,13.334025,52.151380,45.763279,0.766874,1.125101,0.302118,8.800000,0.620000,67.329686,1.319420,1.479761,32.649053,0.481719,0.392515,0.641667,8.935,1.677191,371.19,223.89,78.0,0.009472,0.990528,1,1,0.000000,0.000000,0.000000
2.558451,4730.092332,0.212969,14.581221,68.993839,30.100166,0.842837,1.075393,0.153586,8.726451,0.621166,108.594837,1.411541,1.850029,21.248821,0.338735,0.261011,0.518564,8.119,0.867284,306.00,149.16,78.2,0.015441,0.984559,1,1,0.000000,0.000000,0.000000
2.613578,7128.206485,0.352677,11.637994,56.392426,39.027094,0.550000,1.434939,0.101971,7.939908,0.862267,98.013041,1.750000,1.449366,31.969928,0.186221,0.424310,0.631429,18.618,1.291097,567.10,336.60,107.9,0.015623,0.984377,0,1,0.000000,0.000000,0.000000
2.443393,7058.578481,0.293094,10.000000,79.463184,22.343708,0.563856,1.021805,0.122243,8.800000,0.946860,42.000000,1.680398,1.663208,32.574801,0.744794,0.634636,0.631259,19.829,1.225696,931.67,552.84,100.5,0.009112,0.990888,1,1,0.000000,0.000000,0.000000
2.811307,4743.926554,0.238401,16.945011,82.000000,47.472912,0.648216,1.208506,0.290539,8.623290,0.778056,94.709149,1.421020,1.520152,28.715077,0.099819,0.207236,0.521422,8.123,0.510817,302.65,148.34,99.2,0.015591,0.984409,0,1,0.000000,0.000000,0.000000
3.000000,6776.483041,0.274912,10.997193,82.000000,22.589105,0.891897,1.409561,0.123381,8.800000,0.936939,105.148458,1.593149,1.629816,22.751435,0.381577,0.292355,0.608343,10.277,1.396277,440.69,252.01,117.2,0.015405,0.984595,1,1,0.000000,0.000000,0.000000
2.545021,6970.168086,0.286587,11.683849,62.881395,40.172811,0.679937,1.218878,0.134697,8.071159,0.844434,80.021976,1.250000,1.628199,19.251117,0.163918,0.371695,0.618617,13.577,1.422669,496.58,288.76,105.7,0.015695,0.984305,0,1,0.000000,0.000000,0.000000
2.839365,5283.858468,0.166389,12.031376,58.549241,46.930458,0.842673,1.157055,0.000000,8.034152,0.736023,110.000000,1.270077,1.651562,18.000000,0.168151,0.387468,0.592971,12.763,1.419367,470.71,262.37,92.4,0.013839,0.986161,0,1,0.000000,0.000000,0.000000
1.963421,7530.672002,0.210827,11.356295,53.823595,48.000000,0.591057,1.025504,0.000000,8.800000,0.806393,42.000000,1.250000,1.451853,24.636606,0.234303,0.554690,0.619489,22.593,1.664485,706.68,411.51,97.8,0.009113,0.990887,0,1,0.000000,0.000000,0.000000
2.492976,5481.721395,0.421004,16.911739,67.974367,47.850208,0.615093,1.446606,0.000000,7.906850,0.713301,106.824348,1.250000,1.360066,38.341897,0.399678,0.313544,0.514788,12.475,0.570693,425.21,205.76,89.5,0.013870,0.986130,1,1,0.000000,0.000000,0.000000
2.125970,7800.000000,0.366050,10.000000,66.857504,48.000000,0.550000,1.432630,0.203689,8.782875,0.901933,93.185686,1.537111,1.575621,38.141480,0.170122,0.370460,0.610321,23.388,1.135106,535.82,307.40,112.8,0.015668,0.984332,0,1,0.000000,0.000000,0.000000
2.919013,6423.108025,0.245742,11.812821,79.816924,45.858409,0.565056,1.450000,0.119113,8.800000,0.901188,44.184819,1.608775,1.602811,39.027749,0.158575,0.356547,0.642116,12.577,1.055883,489.76,295.61,112.5,0.010996,0.989004,0,1,0.000000,0.000000,0.000000
3.000000,6210.644402,0.137372,13.143886,61.557806,19.707340,0.806214,1.150121,0.089176,8.800000,0.736700,58.772989,1.676189,1.875572,36.034698,0.428428,0.341708,0.642301,7.668,1.511983,383.59,231.60,92.2,0.011201,0.988799,1,1,0.000000,0.000000,0.000000
1.879771,7159.840554,0.226593,11.801471,75.540987,23.047379,0.632655,1.335611,0.047740,7.999549,0.861297,93.037954,1.750000,1.631396,39.838898,0.142897,0.318170,0.530192,13.847,0.766676,505.87,252.12,107.8,0.009422,0.990578,0,1,0.000000,0.000000,0.000000
2.564256,7800.000000,0.151091,14.246699,60.954402,46.644665,0.550000,1.433813,0.298505,8.556906,0.626784,66.237828,1.475232,1.548973,32.974807,0.081387,0.149287,0.705711,3.396,0.775685,129.77,86.08,80.1,0.015249,0.984751,0,1,0.000000,0.000000,0.000000
2.244764,7800.000000,0.249152,12.228229,56.351250,47.195716,0.809137,1.147990,0.008396,8.020255,0.620000,61.869702,1.271310,1.469840,27.226794,0.170661,0.397408,0.665032,8.496,1.951485,362.61,226.68,78.0,0.009415,0.990585,0,1,0.000000,0.000000,0.000000
3.000000,5468.200283,0.184867,12.206614,65.208202,23.548404,0.704143,1.025195,0.042043,7.953527,0.807738,102.571323,1.693227,1.669698,21.213083,0.501901,0.406920,0.598094,13.566,1.118702,537.86,302.39,100.5,0.014036,0.985964,1,1,0.000000,0.000000,0.000000
3.000000,6043.423245,0.268709,11.429553,82.000000,37.164962,0.826665,1.180252,0.287649,8.393843,0.820011,90.952143,1.310835,1.885441,31.700337,0.426615,0.337207,0.615969,10.065,1.355599,439.36,254.39,102.7,0.009949,0.990051,1,1,0.000000,0.000000,0.000000
2.489005,6550.985411,0.184449,10.873931,62.791696,18.000000,0.629173,1.386034,0.034308,8.800000,0.841167,93.855428,1.260769,1.884067,42.000000,0.521516,0.423022,0.617181,14.560,1.199393,564.28,327.37,99.9,0.013469,0.986531,1,1,0.000000,0.000000,0.000000
1.702411,7635.806315,0.197677,13.012118,54.608955,44.677805,0.903377,1.207413,0.128043,8.097621,0.728097,92.564291,1.250000,1.761919,35.195928,0.125660,0.275725,0.535836,10.218,1.124267,366.68,184.69,91.4,0.015704,0.984296,0,1,0.000000,0.000000,0.000000
2.818139,7800.000000,0.332188,10.694935,59.563084,48.000000,0.645683,1.073949,0.313784,8.800000,0.620000,64.944428,1.716825,1.820268,25.668901,0.506379,0.410085,0.749281,8.176,1.622179,332.11,233.91,77.8,0.005791,0.994209,1,1,0.000000,0.000000,0.000000
2.614606,4781.712493,0.128969,14.421270,57.486017,37.261038,0.688731,1.161146,0.413312,8.800000,0.857796,93.697078,1.375605,1.726249,23.391040,0.536134,0.437509,0.541980,17.634,1.188025,677.72,345.27,106.6,0.013444,0.986556,1,1,0.000000,0.000000,0.000000
2.773099,7697.663147,0.153241,10.000000,77.071304,48.000000,0.639524,1.109839,0.000000,8.800000,0.751041,50.913980,1.750000,1.876404,41.158459,0.592470,0.490181,0.742805,11.432,1.469127,485.07,338.69,83.6,0.009261,0.990739,1,1,0.000000,0.000000,0.000000
2.564653,6186.757559,0.163506,11.933142,63.844000,42.781123,0.793435,1.080457,0.333483,8.704999,0.818975,102.620980,1.653358,1.300000,32.815389,0.505799,0.409020,0.611663,13.923,1.547735,536.00,308.18,102.6,0.013578,0.986422,1,1,0.000000,0.000000,0.000000
2.768737,5872.411334,0.141561,10.231381,57.979284,27.346280,0.608310,1.124672,0.534167,8.423796,0.668568,63.776909,1.268348,1.683494,35.843379,0.123625,0.268177,0.460479,14.099,0.833227,381.08,164.95,84.0,0.013033,0.986967,0,1,0.000000,0.000000,0.000000
2.733632,7120.598448,0.282687,10.484470,76.156549,26.175837,0.550000,1.229123,0.196160,8.779790,0.873911,106.335708,1.250000,1.853340,20.912041,0.198067,0.458322,0.651685,17.724,0.961736,601.53,368.49,109.4,0.013613,0.986387,0,1,0.000000,0.000000,0.000000
2.603757,5554.969869,0.137745,10.000000,50.000000,45.724518,0.744200,1.291505,0.072710,7.977270,0.620000,67.950711,1.268639,1.457233,18.000000,0.445178,0.352240,0.655840,10.236,1.898020,325.91,200.92,78.0,0.011545,0.988455,1,1,0.000000,0.000000,0.000000
2.676681,7668.040284,0.178146,11.024219,67.261961,48.000000,0.550000,1.000000,0.088901,8.627922,0.950000,42.000000,1.570786,1.593094,20.967838,0.247903,0.591234,0.689997,20.930,1.574251,796.70,516.74,108.9,0.009128,0.990872,0,1,0.000000,0.000000,0.000000
2.561028,6336.473861,0.277048,10.758236,53.940066,48.000000,0.872809,1.132240,0.000000,8.323351,0.622808,80.156595,1.334192,1.496075,32.667874,0.357838,0.272718,0.646860,6.686,1.847252,256.99,156.26,78.4,0.011426,0.988574,1,1,0.000000,0.000000,0.000000
2.457008,7800.000000,0.133192,12.592645,72.268649,45.773423,0.565480,1.237243,0.049228,8.800000,0.907470,61.545788,1.539087,1.811263,24.155287,0.228381,0.542988,0.671567,17.902,1.204045,718.11,453.33,108.3,0.009383,0.990617,0,1,0.000000,0.000000,0.000000
2.220612,6561.963679,0.243715,14.132726,81.597561,18.474948,0.578362,1.000000,0.000000,8.681061,0.938942,49.750605,1.690038,1.544737,33.653220,0.252870,0.624709,0.510810,18.456,0.890748,1123.87,539.64,113.6,0.009305,0.990695,0,1,0.000000,0.000000,0.000000
3.000000,7800.000000,0.123097,10.000000,52.224364,41.439753,0.674326,1.051306,0.253086,7.595242,0.709950,99.099747,1.507401,1.544095,35.366239,0.345329,0.252114,0.732575,7.304,1.820602,239.13,164.67,89.1,0.015847,0.984153,1,1,0.000000,0.000000,0.000000
2.487046,6696.206212,0.080000,17.252888,52.229102,44.508985,0.694030,1.170301,0.107202,8.507781,0.699911,97.238367,1.331321,1.484959,30.224738,0.400836,0.315630,0.622453,7.705,1.133821,347.36,203.24,87.9,0.013054,0.986946,1,1,0.000000,0.000000,0.000000
2.674961,7035.883349,0.387289,10.000000,58.425201,36.502067,0.900086,1.391022,0.168476,8.538442,0.639838,75.948195,1.473090,1.725958,35.069161,0.506309,0.414184,0.663686,9.515,1.995277,390.81,243.81,77.9,0.009299,0.990701,1,1,0.000000,0.000000,0.000000
3.000000,7800.000000,0.335189,10.000000,80.621195,44.600517,0.570737,1.321197,0.056384,8.435571,0.847956,43.554219,1.560692,1.817717,36.726382,0.226862,0.539312,0.726709,15.364,1.321112,615.90,420.73,92.1,0.009166,0.990834,0,1,0.000000,0.000000,0.000000
2.692327,6385.824944,0.330203,14.784733,60.976308,42.225500,0.746372,1.106550,0.490227,8.069497,0.857754,108.018191,1.309192,1.587875,21.067437,0.439482,0.347315,0.569154,13.317,1.212323,512.29,274.08,107.4,0.013832,0.986168,1,1,0.000000,0.000000,0.000000
2.739084,5111.903952,0.297319,10.778943,82.000000,44.592844,0.550000,1.379864,0.197031,8.532922,0.950000,99.863851,1.277638,1.373646,19.188421,0.128019,0.264082,0.539208,19.275,0.669666,455.37,230.81,118.8,0.015652,0.984348,0,1,0.000000,0.000000,0.000000
2.475179,7104.420881,0.161903,11.472955,59.748397,43.819920,0.880260,1.232909,0.045790,7.822099,0.864044,101.912651,1.750000,1.475478,18.470521,0.480555,0.384504,0.615087,13.422,1.543025,528.64,305.65,106.4,0.015788,0.984212,1,1,0.000000,0.000000,0.000000
2.366130,6831.202696,0.103379,10.653281,60.352644,44.545778,0.816627,1.168328,0.366979,8.800000,0.646530,62.355779,1.333948,1.742556,39.739383,0.372903,0.286090,0.668309,6.674,2.104491,270.88,170.17,81.3,0.011367,0.988633,1,1,0.000000,0.000000,0.000000
2.728138,5017.214617,0.161959,10.000000,79.594011,23.251594,0.766158,1.000407,0.126410,8.599188,0.862058,96.352659,1.522895,1.669224,23.488259,0.542199,0.442729,0.556707,17.467,1.092214,670.98,351.13,104.2,0.013697,0.986303,1,1,0.000000,0.000000,0.000000
3.000000,7454.998997,0.135875,10.300965,71.999326,46.968554,0.791941,1.083206,0.331343,8.778816,0.665965,82.598127,1.337660,1.751409,28.329053,0.512678,0.417748,0.748334,7.531,1.925019,363.86,255.95,81.0,0.013418,0.986582,1,1,0.000000,0.000000,0.000000
2.760025,7800.000000,0.080000,10.000000,59.939319,21.282415,0.950000,1.382499,0.226496,8.631319,0.663844,42.000000,1.368074,1.626094,40.998696,0.443687,0.355259,0.705457,5.996,2.619382,327.19,216.97,78.0,0.009128,0.990872,1,1,0.000000,0.000000,0.000000
2.242566,7800.000000,0.212295,12.106933,68.887925,39.652655,0.642668,1.169410,0.000000,8.622654,0.850130,86.733726,1.282388,1.587566,36.102423,0.148499,0.330054,0.632153,11.829,1.186887,434.42,258.14,106.4,0.015470,0.984530,0,1,0.000000,0.000000,0.000000
2.650449,7704.580314,0.085286,10.000000,54.675556,48.000000,0.888078,1.365073,0.071619,8.087693,0.732677,96.735102,1.351169,1.700628,41.875178,0.431092,0.337072,0.709858,8.616,2.375882,340.51,227.21,91.9,0.015415,0.984585,1,1,0.000000,0.000000,0.000000
2.910496,7281.150626,0.213581,11.164687,69.343011,23.801219,0.648531,1.320184,0.037693,7.787895,0.845914,92.741830,1.750000,1.396964,37.925807,0.573627,0.472617,0.676415,13.449,1.294007,578.47,367.81,104.7,0.012748,0.987252,1,1,0.000000,0.000000,0.000000
2.316004,5321.477454,0.146577,10.949948,54.411296,44.771562,0.804591,1.416980,0.493986,8.598737,0.824729,84.964038,1.274073,1.424815,40.001915,0.164174,0.369685,0.563578,17.149,1.275450,529.48,280.50,103.3,0.015415,0.984585,0,1,0.000000,0.000000,0.000000
2.324962,7046.203861,0.292230,10.000000,60.500737,18.000000,0.884844,1.195571,0.000000,8.380962,0.695283,42.000000,1.484378,1.517307,33.918131,0.173447,0.405295,0.603397,10.998,1.613137,457.08,259.25,83.6,0.009137,0.990863,0,1,0.000000,0.000000,0.000000
2.759187,7800.000000,0.399966,10.000000,56.218107,21.217538,0.751564,1.059158,0.377841,8.532102,0.880430,42.000000,1.592716,1.562697,42.000000,0.200479,0.472329,0.645237,14.424,1.951427,630.78,382.58,96.1,0.009133,0.990867,0,1,0.000000,0.000000,0.000000
2.362602,4955.795652,0.202660,10.000000,82.000000,45.062268,0.742719,1.122921,0.271910,8.420901,0.712445,87.571824,1.528085,1.331270,34.426865,0.173069,0.398168,0.558747,15.808,1.020236,496.89,260.98,89.4,0.013542,0.986458,0,1,0.000000,0.000000,0.000000
2.857191,7705.882329,0.336319,10.000000,76.036293,37.365304,0.713106,1.265128,0.268701,8.800000,0.941683,42.000000,1.750000,1.385349,34.072860,0.619511,0.513746,0.651988,16.803,1.599666,726.23,445.08,105.4,0.009112,0.990888,1,1,0.000000,0.000000,0.000000
2.536451,6633.114555,0.116186,10.000000,76.447224,23.788013,0.591208,1.000116,0.255073,8.521905,0.846056,97.878197,1.707212,1.744862,30.752468,0.174251,0.396166,0.649120,14.883,1.028900,505.37,308.36,105.9,0.013674,0.986326,0,1,0.000000,0.000000,0.000000
2.814741,6214.857974,0.330521,12.047502,60.473241,47.991205,0.575042,1.020805,0.129272,8.708952,0.863349,52.256421,1.541313,1.368412,42.000000,0.209039,0.488154,0.616891,19.874,1.403434,668.64,387.73,107.8,0.011141,0.988859,0,1,0.000000,0.000000,0.000000
3.000000,7800.000000,0.096540,10.000000,50.000000,36.195770,0.836078,1.089028,0.230829,8.800000,0.703342,82.533404,1.250000,1.603391,27.192778,0.425777,0.332383,0.754933,6.500,3.057557,303.08,215.08,88.3,0.013513,0.986487,1,1,0.000000,0.000000,0.000000
2.637782,5504.946075,0.338696,11.204658,53.079150,21.182830,0.550000,1.397035,0.000000,8.755354,0.876906,62.022081,1.610897,1.666373,39.572648,0.141845,0.313206,0.534538,14.652,1.097700,502.88,252.68,109.7,0.013114,0.986886,0,1,0.000000,0.000000,0.000000
2.588665,7800.000000,0.080000,10.394529,53.245360,42.368475,0.895232,1.169530,0.141511,8.720169,0.735204,47.011699,1.492288,1.684675,38.168905,0.425299,0.334831,0.700655,7.208,2.513072,343.87,226.48,92.3,0.009212,0.990788,1,1,0.000000,0.000000,0.000000
2.647964,7800.000000,0.127297,11.926656,53.407778,47.199615,0.565894,1.429682,0.068420,8.800000,0.620000,61.909206,1.250000,1.914824,42.000000,0.396628,0.304323,0.758768,5.802,1.437679,243.38,173.59,78.0,0.011415,0.988585,1,1,0.000000,0.000000,0.000000
2.416109,7081.982014,0.182207,12.114842,63.151667,19.431042,0.563476,1.080760,0.147728,8.800000,0.782685,55.518179,1.560259,1.694058,34.558117,0.163222,0.372850,0.640917,11.113,1.042372,445.63,268.48,98.1,0.011175,0.988825,0,1,0.000000,0.000000,0.000000
3.000000,6909.072589,0.287213,10.783023,68.870660,48.000000,0.819573,1.262694,0.366738,7.725151,0.701712,82.859882,1.343169,1.659111,36.040979,0.509955,0.415532,0.688977,9.653,1.934565,414.21,268.26,86.3,0.012902,0.987098,1,1,0.000000,0.000000,0.000000
2.929558,7800.000000,0.106565,12.534116,66.031516,46.814501,0.554768,1.204540,0.088982,8.800000,0.723825,56.543283,1.713625,1.860299,42.000000,0.577786,0.477702,0.757038,9.760,1.234921,447.03,318.11,87.1,0.009326,0.990674,1,1,0.000000,0.000000,0.000000
2.123738,7794.706963,0.249383,11.841914,55.107918,38.823152,0.565957,1.438682,0.229922,8.725753,0.877318,63.910216,1.326401,1.613366,24.717531,0.163609,0.365842,0.620031,16.005,1.430144,506.64,295.28,109.8,0.011211,0.988789,0,1,0.000000,0.000000,0.000000
