generator_force_scale,generator_rated_force_n,generator_spring_decouple,air_spring_reference_bar,air_spring_max_cc,air_spring_min_cc,air_spring_expansion_gain,air_spring_compression_gain,generator_adaptive_profile,exhaust_open_ms,load_fraction,frequency_hz,combustion_pressure_gain,burn_duration_ms,damping_n_s_m,ignition_ms,compression_ratio,score,net_efficiency,capture_fraction,max_bdc_mm,elec_per_spring,expansion_work_j,elec_energy_j,peak_pressure_bar,rgf,scavenge_efficiency,stable,energy_balance_valid,spring_recovery,ke_power_fraction,unharvested_fraction
2.838906,8360.000000,0.080000,10.000000,46.800000,48.315689,0.579236,1.337493,0.000000,8.507976,0.950000,56.439766,1.657600,2.400000,44.271485,4.500000,12.500000,0.729923,0.522613,0.770810,15.095,3.606917,512.93,456.76,89.8,0.009405,0.990595,1,1,0.950000,0.002931,0.021245
2.872028,8360.000000,0.085371,10.000000,52.270874,39.290151,0.658449,1.381259,0.339518,8.245463,0.950000,60.900000,1.587544,2.400000,38.089194,4.500000,12.500000,0.709850,0.506062,0.756079,14.039,3.245796,512.93,442.30,93.4,0.009428,0.990572,1,1,0.950000,0.004745,0.022018
2.918421,8272.026804,0.086825,10.000000,46.800000,51.000000,0.550000,1.450000,0.056191,8.386538,0.950000,60.900000,1.657600,2.400000,43.794487,4.500000,12.500000,0.748982,0.540518,0.767901,16.064,3.656893,512.93,472.41,91.6,0.009474,0.990526,1,1,0.950000,0.003292,0.019719
2.748400,8360.000000,0.080000,10.000000,53.904358,48.550411,0.550000,1.376059,0.116867,8.669773,0.919956,56.691131,1.657600,2.400000,43.093725,4.500000,12.500000,0.742333,0.534934,0.770389,15.764,3.613320,496.71,452.75,87.8,0.010007,0.989993,1,1,0.950000,0.001110,0.019847
2.917472,8360.000000,0.089543,11.538698,46.800000,37.905672,0.558732,1.450000,0.272951,8.277818,0.949861,60.900000,1.632661,2.400000,44.057932,4.500000,12.500000,0.736522,0.530724,0.753976,15.093,3.260079,512.85,463.79,98.2,0.009433,0.990567,1,1,0.950000,0.003155,0.022103
2.874529,8306.747044,0.080926,11.917768,47.083060,36.636039,0.550000,1.450000,0.252144,8.275452,0.914365,60.342612,1.574085,2.400000,44.400000,4.500000,12.500000,0.725114,0.521657,0.746897,14.442,3.150251,493.69,438.83,97.6,0.009413,0.990587,1,1,0.950000,0.000059,0.020528
2.573217,8360.000000,0.089383,10.000000,52.714439,42.520380,0.550000,1.183487,0.196044,8.800000,0.950000,58.546646,1.657600,2.307516,44.400000,4.500000,12.500000,0.744425,0.540517,0.731057,18.145,3.108911,512.93,472.41,91.5,0.010017,0.989983,1,1,0.950000,0.003033,0.021589
2.804037,8360.000000,0.080000,10.513668,50.090983,46.771703,0.610532,1.371275,0.000000,8.302677,0.950000,59.490484,1.657600,2.400000,44.400000,4.500000,12.500000,0.723834,0.518315,0.753190,15.027,3.263057,512.93,453.01,93.6,0.007067,0.992933,1,1,0.950000,0.000299,0.019867
2.544222,8281.912500,0.082875,10.000000,46.800000,51.000000,0.621600,1.146958,0.011589,8.579633,0.901224,60.900000,1.448729,2.373607,39.417361,4.500000,12.500000,0.729111,0.527565,0.739140,16.111,2.982593,486.59,437.42,89.7,0.010001,0.989999,1,1,0.950000,0.003751,0.021663
2.914304,8360.000000,0.119699,10.000000,51.426987,40.783190,0.550000,1.396829,0.384382,8.693951,0.941303,60.900000,1.657600,2.369839,38.307390,4.500000,12.500000,0.748743,0.540518,0.764927,16.038,3.562261,508.23,468.09,91.3,0.010017,0.989983,1,1,0.950000,0.001284,0.018628
2.765586,8046.276497,0.080000,11.455426,52.475019,51.000000,0.550000,1.225634,0.345093,8.536014,0.935775,56.773246,1.549593,2.400000,37.882969,4.500000,12.500000,0.743184,0.540517,0.734357,16.833,2.995011,505.25,465.34,97.4,0.009392,0.990608,1,1,0.950000,0.006030,0.025532
2.943859,8360.000000,0.142303,10.710079,46.800000,44.098908,0.554332,1.446199,0.066013,8.744155,0.943666,60.490445,1.657600,2.400000,38.836060,4.500000,12.500000,0.747381,0.540518,0.761271,15.897,3.407098,509.51,469.26,94.3,0.010016,0.989984,1,1,0.950000,0.005207,0.021079
2.442721,8360.000000,0.141036,11.805368,46.800000,48.050135,0.550000,1.308394,0.212109,8.378417,0.950000,60.900000,1.651719,2.292676,41.522935,4.500000,12.500000,0.739381,0.540517,0.684723,19.578,2.416695,512.93,472.41,101.2,0.009250,0.990750,1,1,0.950000,0.000169,0.022154
3.000000,8360.000000,0.114150,10.000000,52.737070,43.810678,0.550000,1.041283,0.059024,8.401285,0.937276,55.452730,1.657600,2.400000,42.782572,4.500000,12.500000,0.737498,0.528298,0.782949,14.776,3.887087,506.06,455.55,89.4,0.007029,0.992971,1,1,0.950000,0.001031,0.019617
2.925423,8360.000000,0.080000,10.410799,58.619320,43.767340,0.550000,1.344172,0.316877,8.401993,0.927572,60.900000,1.657600,2.333086,38.336353,4.500000,12.500000,0.746441,0.538557,0.766588,15.212,3.496780,500.82,459.59,94.5,0.009444,0.990556,1,1,0.950000,0.000047,0.018783
3.000000,8360.000000,0.089547,10.201665,46.800000,41.029548,0.598717,1.364733,0.434992,8.570332,0.943094,55.616403,1.657600,2.331677,33.902555,4.500000,12.500000,0.737438,0.540521,0.687156,17.658,4.925672,363.71,468.98,117.7,0.011732,0.988268,1,1,0.950000,0.006390,0.028981
3.000000,7569.565666,0.080000,10.000000,51.427427,47.425298,0.550000,1.381414,0.350135,8.574845,0.950000,60.900000,1.568450,2.400000,30.759809,4.500000,12.500000,0.744545,0.540517,0.726567,18.073,3.189460,512.93,472.41,93.6,0.010020,0.989980,1,1,0.950000,0.000851,0.019364
2.688988,8164.143564,0.080000,10.000000,50.127560,50.142783,0.566181,1.167564,0.222011,8.573503,0.950000,58.805110,1.649271,2.343943,44.400000,4.500000,12.500000,0.745574,0.540517,0.742517,17.492,3.222036,512.93,472.41,91.6,0.009727,0.990273,1,1,0.950000,0.004070,0.021781
3.000000,7990.427150,0.108176,10.000000,47.698523,51.000000,0.550000,1.238011,0.016873,8.569499,0.950000,59.748403,1.657600,2.211756,38.731458,4.500000,12.500000,0.744748,0.540517,0.731782,17.377,3.327120,512.93,472.41,94.6,0.010013,0.989987,1,1,0.950000,0.002437,0.020423
2.515636,7550.215614,0.080000,10.000000,49.816989,51.000000,0.635436,1.450000,0.223419,8.602244,0.950000,57.346692,1.641064,2.302898,36.682234,4.500000,12.500000,0.737664,0.536546,0.705548,19.210,2.959107,439.65,468.94,118.6,0.011961,0.988039,1,1,0.950000,0.000015,0.021751
2.882189,8360.000000,0.136019,10.000000,48.252062,51.000000,0.554752,1.107986,0.363160,8.724003,0.950000,60.900000,1.518305,2.203684,37.509318,4.500000,12.500000,0.744731,0.540517,0.727831,17.592,3.250744,512.93,472.41,94.5,0.010026,0.989974,1,1,0.950000,0.000911,0.018902
2.811159,8360.000000,0.080000,10.427860,46.800000,42.977572,0.576483,1.168932,0.069626,8.388718,0.915706,59.793706,1.574522,2.400000,37.206656,4.500000,12.500000,0.739497,0.533317,0.760126,15.315,3.360684,494.41,449.29,92.9,0.009437,0.990563,1,1,0.950000,0.000001,0.018797
2.738722,8086.853026,0.160263,10.000000,50.603357,39.414104,0.572486,1.117571,0.165313,8.743924,0.945813,58.508721,1.657600,2.129235,37.113962,4.500000,12.500000,0.732660,0.540524,0.633175,21.768,6.072537,218.86,470.34,118.5,0.014541,0.985459,1,1,0.950000,0.000640,0.024750
3.000000,7697.743349,0.080000,10.101312,46.800000,48.420133,0.594638,1.185000,0.341516,8.729300,0.927199,60.322166,1.622931,2.345175,37.425783,4.500000,12.500000,0.737720,0.531562,0.758827,15.551,3.336972,500.62,453.44,91.1,0.010018,0.989982,1,1,0.950000,0.000838,0.019559
3.000000,8360.000000,0.109248,10.000000,50.886723,46.308297,0.572779,1.328444,0.201601,8.698051,0.938574,57.822343,1.611808,2.400000,44.378558,4.500000,12.500000,0.727208,0.518920,0.783179,14.225,3.862479,506.76,448.08,88.5,0.005007,0.994993,1,1,0.950000,0.002423,0.019443
2.795157,8360.000000,0.140821,10.000000,46.800000,47.081808,0.550000,1.421921,0.424432,8.617520,0.933923,59.927243,1.521729,2.344333,38.880739,4.500000,12.500000,0.745735,0.540519,0.740253,17.279,3.832050,432.21,464.42,117.1,0.012514,0.987486,1,1,0.950000,0.000143,0.018057
2.965101,8360.000000,0.085973,12.247735,47.245026,51.000000,0.562217,1.346019,0.238604,8.407140,0.950000,60.900000,1.559540,2.340571,44.400000,4.500000,12.500000,0.731433,0.526059,0.746754,14.720,3.148041,512.93,459.78,101.5,0.009424,0.990576,1,1,0.950000,0.000005,0.020326
3.000000,8360.000000,0.080000,10.679703,51.230981,51.000000,0.560814,1.355283,0.076740,8.800000,0.950000,56.959610,1.657600,2.319723,40.693033,4.500000,12.500000,0.738908,0.530685,0.774523,14.745,3.667982,512.93,463.82,93.8,0.010007,0.989993,1,1,0.950000,0.003462,0.021929
3.000000,8143.116173,0.095399,10.000000,52.489073,48.102532,0.573746,1.447505,0.326541,8.800000,0.950000,58.153094,1.619493,2.400000,42.875919,4.500000,12.500000,0.731525,0.522680,0.777123,14.874,3.734767,512.93,456.82,89.1,0.007513,0.992487,1,1,0.950000,0.000482,0.018421
2.944044,8154.920565,0.134075,10.000000,50.209426,47.720400,0.550000,1.374583,0.426313,8.800000,0.950000,60.900000,1.657600,2.400000,35.944541,4.500000,12.500000,0.746431,0.540517,0.748433,17.046,3.431431,512.93,472.41,91.9,0.009868,0.990132,1,1,0.950000,0.004317,0.019812
2.652768,7957.537904,0.080000,10.000000,46.800000,44.804395,0.610235,1.153386,0.380486,8.509368,0.950000,60.685905,1.657600,2.376376,40.771256,4.500000,12.500000,0.740547,0.536015,0.736089,17.389,2.965603,512.93,468.48,92.0,0.009638,0.990362,1,1,0.950000,0.001541,0.020793
2.628997,7507.607157,0.080000,12.192416,48.305659,50.010292,0.550000,1.430261,0.277465,8.368450,0.950000,60.900000,1.657600,2.400000,38.893776,4.500000,12.500000,0.740070,0.540517,0.692484,19.042,2.431633,512.93,472.41,101.3,0.009358,0.990642,1,1,0.950000,0.000600,0.023714
3.000000,8360.000000,0.100186,14.237544,46.800000,40.981190,0.550000,1.439952,0.281809,8.800000,0.950000,59.854193,1.582332,2.396311,32.784451,4.500000,12.500000,0.741742,0.540524,0.706636,15.740,6.648300,219.83,472.42,118.8,0.014232,0.985768,1,1,0.950000,0.000041,0.025170
3.000000,8360.000000,0.190030,10.000000,58.693240,37.744810,0.550000,1.418951,0.153587,8.511627,0.939905,56.428281,1.657600,2.271708,40.258211,4.500000,12.500000,0.742069,0.535319,0.760850,15.622,5.577318,289.99,462.90,117.3,0.014056,0.985944,1,1,0.950000,0.002494,0.021346
3.000000,8165.857561,0.080000,10.259594,53.442309,38.673921,0.550000,1.255310,0.286065,8.412201,0.950000,58.235676,1.657600,2.400000,42.888857,4.500000,12.500000,0.733763,0.525826,0.771036,14.854,3.610318,512.93,459.57,92.1,0.009400,0.990600,1,1,0.950000,0.001563,0.020537
3.000000,8360.000000,0.166931,10.000000,48.071195,51.000000,0.550000,1.450000,0.000000,8.464463,0.950000,59.899274,1.657600,2.400000,38.480741,4.500000,12.500000,0.748905,0.540517,0.760478,16.406,3.565259,512.93,472.41,92.1,0.007125,0.992875,1,1,0.950000,0.000331,0.017497
2.859445,8300.398493,0.114494,10.483175,51.187303,48.530023,0.550000,1.348287,0.363679,8.669305,0.949024,59.270050,1.657600,2.339267,42.209824,4.500000,12.500000,0.747544,0.540517,0.751335,16.613,3.362396,512.40,471.93,93.6,0.010012,0.989988,1,1,0.950000,0.000533,0.019295
2.914236,7723.742648,0.080000,10.649427,48.408427,45.834808,0.591022,1.253653,0.419152,8.354467,0.898994,56.765292,1.587743,2.273497,37.850308,4.500000,12.500000,0.736887,0.534464,0.746751,15.511,3.120078,485.39,442.04,93.8,0.009385,0.990615,1,1,0.950000,0.004667,0.024390
2.915173,7904.725892,0.123691,10.000000,53.247506,51.000000,0.563416,1.444562,0.390225,8.485804,0.930529,58.076309,1.657600,2.400000,38.167350,4.500000,12.500000,0.746433,0.540518,0.752491,16.768,3.348168,502.42,462.73,90.5,0.009463,0.990537,1,1,0.950000,0.002102,0.020301
3.000000,8360.000000,0.104361,11.807754,46.800000,48.368924,0.550000,1.333315,0.062960,8.594815,0.950000,60.900000,1.657600,2.400000,44.400000,4.500000,12.500000,0.735122,0.528765,0.758729,14.743,3.344680,512.93,462.14,97.9,0.009442,0.990558,1,1,0.950000,0.002771,0.021486
2.883057,7919.012781,0.080000,10.000000,52.986934,37.509944,0.565743,1.450000,0.367765,8.717743,0.913805,53.336558,1.614961,2.324905,36.971579,4.500000,12.500000,0.725649,0.521499,0.758823,15.028,3.361094,493.39,438.42,89.4,0.009322,0.990678,1,1,0.950000,0.002168,0.023318
2.698522,8360.000000,0.089887,10.000000,49.421797,50.514752,0.550000,1.371770,0.346568,8.156701,0.933757,53.076881,1.591120,2.400000,29.543664,4.500000,12.500000,0.744698,0.540517,0.735094,17.672,3.200494,504.16,464.33,93.4,0.009352,0.990648,1,1,0.950000,0.000706,0.021020
3.000000,8360.000000,0.162721,10.000000,46.800000,42.069261,0.550000,1.445991,0.000000,8.404778,0.948048,60.900000,1.657600,2.364800,31.733758,4.500000,12.500000,0.746500,0.540517,0.743112,16.956,3.410677,511.87,471.44,93.8,0.010010,0.989990,1,1,0.950000,0.001015,0.018462
2.501502,7293.727213,0.115461,10.000000,46.800000,51.000000,0.550000,1.090571,0.456399,8.053296,0.950000,60.900000,1.657600,2.348071,40.939786,4.500000,12.500000,0.735864,0.540517,0.691238,22.537,2.382330,512.93,472.41,93.2,0.010015,0.989985,1,1,0.950000,0.023090,0.019302
2.951891,8340.573283,0.082693,10.000000,46.800000,44.226132,0.550000,1.450000,0.009492,8.507036,0.939856,58.828637,1.657600,2.236035,36.327081,4.500000,12.500000,0.736038,0.540524,0.664958,19.367,7.717014,217.48,467.37,117.3,0.014271,0.985729,1,1,0.950000,0.001134,0.025427
3.000000,8190.623267,0.091553,10.000000,51.820035,42.111502,0.550000,1.430515,0.009713,8.498093,0.950000,56.806174,1.657600,2.333539,40.422307,4.500000,12.500000,0.748730,0.540517,0.771835,15.799,3.699949,512.93,472.41,92.4,0.009409,0.990591,1,1,0.950000,0.005665,0.022211
3.000000,8360.000000,0.081537,11.619916,46.800000,43.076969,0.550000,1.450000,0.124148,8.615989,0.950000,60.900000,1.574916,2.400000,32.626055,4.500000,12.500000,0.747130,0.540517,0.759168,15.276,3.338110,512.93,472.41,100.1,0.009459,0.990541,1,1,0.950000,0.005602,0.023135
3.000000,8360.000000,0.097587,10.000000,48.194773,38.870858,0.550000,1.450000,0.319982,8.325368,0.921623,59.872983,1.629397,2.400000,44.400000,4.500000,12.500000,0.736255,0.527786,0.786141,14.327,4.338752,426.52,447.51,115.0,0.011922,0.988078,1,1,0.950000,0.003148,0.019214
2.686651,7809.542640,0.080000,10.000000,46.800000,51.000000,0.550000,1.189664,0.000000,8.393760,0.917090,59.922786,1.657600,2.358720,39.035731,4.500000,12.500000,0.742520,0.540519,0.726125,18.090,3.387574,424.42,456.05,114.5,0.012003,0.987997,1,1,0.950000,0.002513,0.020907
3.000000,7716.413519,0.080000,10.000000,46.800000,43.250043,0.576275,1.436546,0.081152,8.800000,0.950000,60.319342,1.657600,2.257824,41.201131,4.500000,12.500000,0.734203,0.540523,0.642552,20.653,5.148334,293.10,472.42,118.5,0.014491,0.985509,1,1,0.950000,0.000021,0.023691
2.814083,8036.657324,0.103993,10.000000,55.380582,40.799629,0.550000,1.450000,0.000000,8.510741,0.950000,60.087198,1.613156,2.400000,43.751900,4.500000,12.500000,0.747040,0.540517,0.753631,16.853,3.279001,512.93,472.41,91.7,0.009468,0.990532,1,1,0.950000,0.003743,0.021109
2.923304,8360.000000,0.080000,11.733745,48.090959,41.992018,0.559413,1.225322,0.126445,8.800000,0.934966,60.670866,1.657600,2.322626,40.943727,4.500000,12.500000,0.735551,0.529864,0.753251,14.817,5.441892,288.46,455.77,117.1,0.014708,0.985292,1,1,0.950000,0.000404,0.020558
3.000000,7716.887836,0.095014,10.000000,46.800000,45.444777,0.550000,1.305725,0.460727,8.351625,0.950000,60.900000,1.455051,2.400000,36.408270,4.500000,12.500000,0.745721,0.540517,0.739551,17.446,3.302488,512.93,472.41,93.1,0.009663,0.990337,1,1,0.950000,0.002358,0.020176
2.627619,8360.000000,0.080000,10.758217,50.251655,36.883038,0.550000,1.434607,0.091611,8.143966,0.950000,60.799298,1.599073,2.400000,44.400000,4.500000,12.500000,0.739915,0.535220,0.737362,16.900,2.993692,512.93,467.78,95.2,0.009466,0.990534,1,1,0.950000,0.000764,0.021615
3.000000,8360.000000,0.080000,10.000000,56.613693,44.682928,0.550000,1.414960,0.179352,8.364067,0.944703,60.900000,1.616964,2.400000,37.287269,4.500000,12.500000,0.749282,0.540518,0.775920,15.376,3.763839,510.07,469.78,93.0,0.009455,0.990545,1,1,0.950000,0.004984,0.020563
3.000000,8360.000000,0.089490,10.862009,52.433074,51.000000,0.550000,1.426403,0.380465,8.800000,0.918741,60.900000,1.576126,2.363784,37.527891,4.500000,12.500000,0.741986,0.533994,0.773469,14.598,3.624899,496.05,451.35,93.6,0.010019,0.989981,1,1,0.950000,0.000134,0.018299
3.000000,8071.742122,0.154314,10.688176,46.800000,51.000000,0.585172,1.179191,0.397785,8.800000,0.943666,60.900000,1.519735,2.400000,42.914354,4.500000,12.500000,0.730924,0.524680,0.755416,15.324,3.273192,509.51,455.51,93.0,0.010020,0.989980,1,1,0.950000,0.000082,0.017997
2.617050,8360.000000,0.080000,11.813834,46.800000,42.956847,0.550000,1.341006,0.129384,8.442746,0.921234,60.900000,1.417293,2.345111,37.909448,4.500000,12.500000,0.741156,0.540518,0.721415,16.916,2.813806,497.40,458.11,99.4,0.009458,0.990542,1,1,0.950000,0.005566,0.024645
3.000000,8063.158651,0.080000,10.000000,49.227222,51.000000,0.599903,1.172837,0.234786,8.800000,0.950000,60.900000,1.657600,2.357353,41.749705,4.500000,12.500000,0.732538,0.524971,0.771583,14.882,3.583470,512.93,458.82,90.8,0.009920,0.990080,1,1,0.950000,0.003648,0.020051
2.781893,8360.000000,0.080000,10.000000,52.348638,48.209460,0.550000,1.171694,0.026402,8.491446,0.950000,57.734072,1.657600,2.345411,37.245486,4.500000,12.500000,0.746877,0.540522,0.748457,17.045,5.598201,293.10,472.42,118.5,0.011777,0.988223,1,1,0.950000,0.001754,0.020562
3.000000,7208.212391,0.080000,10.000000,47.121771,50.130668,0.613104,1.303035,0.000000,8.322794,0.950000,60.900000,1.657600,2.359078,38.050111,4.500000,12.500000,0.744894,0.540518,0.737992,17.324,2.996142,512.93,472.41,94.0,0.009485,0.990515,1,1,0.950000,0.004480,0.022334
2.857139,8315.085948,0.101437,10.300520,46.800000,51.000000,0.550000,1.275975,0.000000,8.645969,0.947453,58.252577,1.584581,2.348880,38.706031,4.500000,12.500000,0.747675,0.540517,0.754878,16.489,3.424494,511.55,471.15,92.9,0.009816,0.990184,1,1,0.950000,0.001213,0.020166
3.000000,8360.000000,0.086277,10.000000,49.317672,51.000000,0.575767,1.288320,0.000000,8.741199,0.910936,60.900000,1.657600,2.400000,31.198038,4.500000,12.500000,0.738757,0.530571,0.783056,14.277,3.796134,491.84,444.65,89.9,0.010017,0.989983,1,1,0.950000,0.001657,0.018725
2.767932,7994.726404,0.121944,10.000000,46.800000,51.000000,0.576231,1.242125,0.051659,8.620176,0.950000,60.900000,1.547633,2.400000,35.904562,4.500000,12.500000,0.744936,0.540517,0.731865,17.938,3.049608,512.93,472.41,92.4,0.010021,0.989979,1,1,0.950000,0.001782,0.019957
3.000000,7282.097043,0.122448,10.922800,46.800000,49.701435,0.550000,1.363153,0.031254,8.275600,0.904965,60.900000,1.657600,2.400000,28.176914,4.500000,12.500000,0.740764,0.540518,0.719255,17.750,2.809770,488.61,450.02,95.5,0.010014,0.989986,1,1,0.950000,0.004656,0.020434
3.000000,8360.000000,0.154722,10.000000,47.531275,51.000000,0.567851,1.406860,0.327384,8.606292,0.950000,60.181489,1.657600,2.400000,34.398415,4.500000,12.500000,0.725244,0.540523,0.658015,20.561,5.366991,293.10,472.42,118.9,0.012165,0.987835,1,1,0.853183,0.015757,0.022908
3.000000,8360.000000,0.117180,10.745393,46.800000,37.061933,0.587350,1.450000,0.000000,8.631120,0.950000,60.753022,1.657600,2.400000,42.014302,4.500000,12.500000,0.739414,0.540525,0.695742,17.249,7.724068,219.83,472.42,119.5,0.014305,0.985695,1,1,0.950000,0.004777,0.025915
3.000000,7703.749321,0.080000,10.000000,47.827185,50.119097,0.557132,1.450000,0.289612,8.639941,0.950000,60.900000,1.491862,2.400000,40.214517,4.500000,12.500000,0.747412,0.540517,0.754778,16.777,3.434104,512.93,472.41,91.5,0.010018,0.989982,1,1,0.950000,0.003091,0.020068
2.869354,7712.958943,0.086891,10.000000,46.800000,51.000000,0.590196,1.436315,0.136930,8.329477,0.873556,57.094687,1.656656,2.400000,28.710795,4.500000,12.500000,0.739621,0.536215,0.752908,15.635,3.201534,471.65,430.94,89.9,0.009400,0.990600,1,1,0.950000,0.000319,0.020549
2.821831,8360.000000,0.080000,10.692717,51.212812,50.113110,0.581099,1.348316,0.236717,8.355905,0.950000,56.912084,1.616472,2.400000,40.546940,4.500000,12.500000,0.737821,0.532104,0.758372,15.568,3.329628,512.93,465.06,94.9,0.009389,0.990611,1,1,0.950000,0.005854,0.023948
2.857562,8222.738947,0.080783,10.000000,46.800000,46.598372,0.550000,1.224408,0.149775,8.570418,0.950000,60.900000,1.616622,2.400000,31.713649,4.500000,12.500000,0.746555,0.540517,0.741701,17.213,3.359994,512.93,472.41,93.6,0.010016,0.989984,1,1,0.950000,0.000288,0.018550
2.461584,8360.000000,0.080000,10.000000,46.800000,51.000000,0.550000,1.264117,0.052936,8.719346,0.950000,60.148716,1.657600,2.294451,44.400000,4.500000,12.500000,0.741404,0.540517,0.708167,19.412,2.900380,512.93,472.41,92.7,0.010023,0.989977,1,1,0.950000,0.004154,0.022086
3.000000,8108.297511,0.080000,10.592218,55.018439,48.432205,0.553080,1.445216,0.400032,8.554490,0.949227,56.439200,1.537310,2.400000,35.720264,4.500000,12.500000,0.736515,0.540524,0.669109,19.082,7.632088,219.65,472.03,119.9,0.014222,0.985778,1,1,0.950000,0.002435,0.027278
2.623833,8360.000000,0.097753,10.000000,46.800000,51.000000,0.565877,1.440302,0.000000,8.490306,0.950000,60.900000,1.657600,2.327206,37.690353,4.500000,12.500000,0.742468,0.540517,0.719225,18.807,3.003327,512.93,472.41,94.2,0.010016,0.989984,1,1,0.950000,0.005036,0.022954
2.989454,8360.000000,0.080000,10.017431,46.800000,51.000000,0.550000,1.170978,0.126203,8.279008,0.950000,60.900000,1.657600,2.400000,33.685670,4.500000,12.500000,0.749561,0.540518,0.766897,15.915,3.679908,512.93,472.41,93.6,0.009498,0.990502,1,1,0.950000,0.000693,0.017921
2.506258,8360.000000,0.148525,11.169176,46.800000,39.549554,0.550000,1.090370,0.075447,8.651510,0.950000,58.868311,1.566757,2.336149,34.379544,4.500000,12.500000,0.740726,0.540522,0.694717,19.518,4.245853,293.10,472.42,118.6,0.012050,0.987950,1,1,0.950000,0.000091,0.020904
3.000000,8360.000000,0.080000,10.000000,52.646387,40.582763,0.558411,1.393977,0.100975,8.464601,0.933606,57.214692,1.657600,2.347816,44.400000,4.500000,12.500000,0.729031,0.520592,0.781210,14.154,3.851305,504.08,447.15,90.2,0.009392,0.990608,1,1,0.950000,0.000284,0.018981
2.955060,8360.000000,0.080000,11.739181,48.895287,50.934567,0.594511,1.225268,0.362054,8.539924,0.950000,59.935087,1.657600,2.400000,36.341421,4.500000,12.500000,0.723520,0.518994,0.751273,14.294,3.180098,512.93,453.60,99.1,0.009420,0.990580,1,1,0.950000,0.002881,0.022868
3.000000,8360.000000,0.097732,10.000000,47.526925,51.000000,0.593483,1.415245,0.044535,8.575916,0.932802,57.442165,1.657600,2.400000,42.802123,4.500000,12.500000,0.716605,0.509306,0.779534,13.689,3.787685,503.64,437.07,89.0,0.009406,0.990594,1,1,0.950000,0.000483,0.018817
3.000000,8328.494268,0.080000,10.000000,49.980566,41.544212,0.583095,1.436855,0.147552,8.287326,0.929650,56.985820,1.574116,2.381979,33.301852,4.500000,12.500000,0.734112,0.525985,0.779187,14.372,6.056137,286.82,449.86,116.0,0.014222,0.985778,1,1,0.950000,0.001258,0.020205
2.618774,8360.000000,0.123199,10.000000,53.334584,40.095329,0.550000,1.316091,0.105077,8.333265,0.900773,57.719570,1.657600,2.210583,40.513797,4.500000,12.500000,0.741907,0.540518,0.725001,17.386,3.006528,486.35,447.93,92.2,0.009413,0.990587,1,1,0.950000,0.001019,0.021281
3.000000,7856.119384,0.110777,10.000000,46.800000,50.894583,0.604810,1.358376,0.440423,8.445130,0.917568,58.206601,1.657600,2.385008,38.700532,4.500000,12.500000,0.727716,0.522486,0.762147,14.873,3.398577,495.42,441.06,89.7,0.009423,0.990577,1,1,0.950000,0.001518,0.020212
2.747909,7602.937934,0.096013,10.000000,48.342124,47.253216,0.554199,1.420619,0.425263,8.475522,0.950000,60.900000,1.657600,2.299645,41.440123,4.500000,12.500000,0.740404,0.540517,0.700805,19.653,2.843355,512.93,472.41,94.1,0.009504,0.990496,1,1,0.950000,0.004711,0.022140
2.611766,6659.999709,0.080000,10.000000,46.800000,47.836504,0.617582,1.450000,0.049890,8.274640,0.950000,60.900000,1.657600,2.400000,41.112375,4.500000,12.500000,0.734842,0.536104,0.688658,20.798,2.339764,512.93,468.56,92.5,0.009598,0.990402,1,1,0.950000,0.001365,0.022246
2.948638,7742.651592,0.138241,10.436022,48.814102,40.951110,0.550000,1.450000,0.000000,8.554892,0.918488,56.765934,1.597026,2.388047,38.195272,4.500000,12.500000,0.731618,0.540523,0.652245,20.678,4.944285,283.38,456.75,114.6,0.011891,0.988109,1,1,0.950000,0.009720,0.027526
2.798066,8360.000000,0.106177,10.762609,46.800000,50.869962,0.605736,1.140683,0.279586,8.680228,0.950000,60.900000,1.523673,2.302527,40.547665,4.500000,12.500000,0.734549,0.529516,0.745306,15.709,3.099839,512.93,462.80,95.6,0.010014,0.989986,1,1,0.950000,0.001848,0.021062
3.000000,8283.635077,0.098894,10.000000,46.800000,41.960978,0.580172,1.450000,0.231660,8.523189,0.913534,60.900000,1.657600,2.355275,44.400000,4.500000,12.500000,0.729190,0.521700,0.778114,14.101,3.748658,493.24,438.46,89.3,0.009496,0.990504,1,1,0.950000,0.000081,0.017276
2.720813,7853.682217,0.116692,10.557428,49.494171,38.326746,0.556953,1.450000,0.077499,8.800000,0.950000,60.900000,1.657600,2.336806,35.205251,4.500000,12.500000,0.741213,0.540517,0.709852,18.984,2.752476,512.93,472.41,96.6,0.010024,0.989976,1,1,0.950000,0.005105,0.024121
3.000000,8059.304389,0.080000,10.000000,47.462950,50.330823,0.610269,1.163906,0.068520,8.635186,0.950000,60.900000,1.657600,2.400000,39.955929,4.500000,12.500000,0.727032,0.519711,0.768792,14.679,3.527117,512.93,454.23,90.8,0.010012,0.989988,1,1,0.950000,0.001519,0.019241
3.000000,8360.000000,0.085732,10.000000,55.528417,51.000000,0.550000,1.397343,0.086551,8.800000,0.950000,58.290348,1.569071,2.233119,23.314551,4.500000,12.500000,0.744796,0.540519,0.733399,17.036,3.875828,439.65,472.41,114.8,0.012302,0.987698,1,1,0.950000,0.002802,0.021165
