generator_force_scale,generator_rated_force_n,generator_spring_decouple,air_spring_reference_bar,air_spring_max_cc,air_spring_min_cc,air_spring_expansion_gain,air_spring_compression_gain,generator_adaptive_profile,exhaust_open_ms,load_fraction,frequency_hz,combustion_pressure_gain,burn_duration_ms,damping_n_s_m,ignition_ms,compression_ratio,score,net_efficiency,capture_fraction,max_bdc_mm,elec_per_spring,expansion_work_j,elec_energy_j,peak_pressure_bar,rgf,scavenge_efficiency,stable,energy_balance_valid,spring_recovery,ke_power_fraction,unharvested_fraction
2.493781,4568.667872,0.080000,13.126280,50.103027,10.794861,0.550000,1.277866,0.009213,8.693236,0.891031,58.115888,1.341472,1.982137,27.999459,4.600000,13.500000,0.732328,0.545810,0.640773,17.334,1.856008,490.09,447.43,186.0,0.007976,0.992024,1,1,0.950000,0.016278,0.037940
2.493781,4568.667872,0.080723,15.105867,47.905538,9.351862,0.550000,1.397235,0.325950,8.800000,0.950000,57.552487,1.341472,2.128656,30.226686,4.600000,13.500000,0.712972,0.533005,0.579556,17.334,1.392034,521.76,465.85,190.0,0.003978,0.996022,1,1,0.950000,0.017329,0.044638
2.493781,4568.667872,0.111772,16.762974,48.729618,9.149275,0.550000,1.327369,0.134160,8.800000,0.950000,67.201017,1.496316,2.080363,27.711307,4.600000,13.500000,0.723765,0.550628,0.480334,17.334,1.340920,447.88,481.25,383.6,0.010310,0.989690,1,1,0.950000,0.012486,0.017562
2.493781,4233.064618,0.191906,14.474517,45.550967,9.251200,0.550000,1.277353,0.061242,8.800000,0.939895,61.412063,1.341472,2.128656,30.226686,4.600000,13.500000,0.705217,0.541677,0.536335,17.334,3.458679,221.56,468.39,379.5,0.012127,0.987873,1,1,0.950000,0.084225,0.025566
2.493781,4568.667872,0.181676,14.502018,51.967884,9.149275,0.568843,1.300755,0.091373,8.800000,0.950000,53.614777,1.535904,2.128656,24.420808,4.600000,13.500000,0.701438,0.515088,0.607896,16.108,2.677312,297.72,450.19,383.6,0.011709,0.988291,1,1,0.950000,0.000044,0.035147
2.493781,4403.163177,0.080000,16.198636,46.343886,10.618605,0.554599,1.438694,0.306824,8.800000,0.950000,62.230766,1.503605,2.128656,30.226686,4.600000,13.500000,0.719166,0.550636,0.496347,17.334,3.387617,223.94,481.26,383.6,0.012164,0.987836,1,1,0.950000,0.041140,0.025544
2.493781,4283.860536,0.134939,12.428034,45.294132,9.830489,0.607701,1.363843,0.076447,8.762530,0.950000,57.945270,1.617214,2.096434,24.314194,4.600000,13.500000,0.641907,0.460380,0.604865,17.334,1.847782,415.65,402.37,383.6,0.009965,0.990035,1,1,0.950000,0.009397,0.017566
2.493781,4568.667872,0.080291,14.586496,48.644237,11.420559,0.550000,1.335558,0.045261,8.748538,0.922963,68.057503,1.516454,2.128656,26.701320,4.600000,13.500000,0.732779,0.550628,0.560884,17.334,1.439105,507.65,467.55,203.1,0.008292,0.991708,1,1,0.950000,0.008818,0.018971
2.493781,4568.667872,0.080000,15.899521,47.407138,9.149275,0.567447,1.418249,0.000000,8.774393,0.941939,60.073943,1.672641,2.128656,29.740543,4.600000,13.500000,0.717033,0.550636,0.486103,17.334,3.175653,222.04,477.17,380.4,0.012063,0.987937,1,1,0.950000,0.038885,0.035380
2.493781,4568.667872,0.117811,15.562283,43.106942,13.731256,0.550000,1.320179,0.000000,8.701279,0.950000,48.750000,1.564109,2.093832,29.112210,4.600000,13.500000,0.685010,0.519476,0.558050,17.334,3.040378,292.45,454.02,383.8,0.009959,0.990041,1,1,0.950000,0.070413,0.046243
2.493781,4055.728995,0.080000,12.314944,51.967884,12.217127,0.550000,1.264318,0.225697,8.704784,0.937114,59.093853,1.525232,2.128656,29.147297,4.600000,13.500000,0.671089,0.494304,0.572985,17.334,1.447444,515.44,426.16,172.1,0.008010,0.991990,1,1,0.950000,0.025548,0.016059
2.493781,4272.814623,0.080000,13.949079,46.832068,9.149275,0.616810,1.319467,0.101592,8.800000,0.908478,72.243121,1.564137,1.978859,20.770333,4.600000,13.500000,0.647987,0.503696,0.501496,17.334,1.821057,356.92,420.99,366.9,0.010646,0.989354,1,1,0.950000,0.135737,0.030125
2.493781,4568.667872,0.090883,11.459517,51.967884,13.209512,0.550000,1.264567,0.151505,8.642175,0.937067,60.102633,1.591655,2.094674,28.648948,4.600000,13.500000,0.603818,0.450723,0.562850,17.334,3.253958,274.39,388.57,378.4,0.012067,0.987933,1,1,0.950000,0.114788,0.028139
2.493781,4513.790853,0.161729,15.341632,50.980720,15.554980,0.550000,1.208904,0.488596,8.800000,0.925523,60.013531,1.341472,2.019714,26.268815,4.600000,13.500000,0.698214,0.529393,0.553708,17.334,1.491585,509.06,450.77,208.0,0.008040,0.991960,1,1,0.950000,0.060601,0.024827
2.493781,3906.063085,0.101424,11.144210,49.400120,11.831369,0.599936,1.442757,0.000000,8.800000,0.932846,68.325871,1.341472,2.020853,29.576225,4.600000,13.500000,0.567374,0.414112,0.540360,17.334,1.439688,492.50,355.40,172.1,0.008420,0.991580,1,1,0.950000,0.096279,0.006350
2.493781,4568.667872,0.080000,14.228849,50.262429,14.707306,0.588412,1.298284,0.288716,8.757778,0.950000,53.064622,1.341472,2.128656,19.129622,4.600000,13.500000,0.677079,0.494533,0.598660,17.334,1.538724,520.53,432.22,198.9,0.007784,0.992216,1,1,0.950000,0.004996,0.035866
2.493781,4568.667872,0.146786,15.222983,50.596604,10.155984,0.550000,1.450000,0.000000,8.499937,0.944178,66.587764,1.498073,2.058475,27.220374,4.600000,13.500000,0.719549,0.550628,0.522759,17.334,1.264122,519.32,478.30,219.0,0.008235,0.991765,1,1,0.950000,0.060864,0.011190
2.493781,4386.544215,0.080000,11.268854,51.753532,9.149275,0.550000,1.302144,0.192490,8.616567,0.950000,52.204012,1.341472,2.065127,28.608492,4.600000,13.500000,0.600231,0.416067,0.660534,16.102,2.123558,416.22,363.64,159.9,0.007747,0.992253,1,1,0.950000,0.002158,0.037273
2.358257,4306.978279,0.139533,14.259942,51.815615,11.737371,0.550000,1.292399,0.000000,8.713430,0.881809,54.679905,1.341472,1.968342,25.690457,4.600000,13.500000,0.698343,0.550633,0.442607,17.334,1.398582,346.44,446.71,356.2,0.009811,0.990189,1,1,0.950000,0.099261,0.021613
2.493781,4568.667872,0.098505,11.892417,51.967884,9.149275,0.550000,1.450000,0.442249,8.800000,0.909559,61.931113,1.341472,2.105427,30.226686,4.600000,13.500000,0.717057,0.526762,0.631619,17.334,1.732399,498.28,440.79,169.0,0.008102,0.991898,1,1,0.950000,0.001927,0.011866
2.493781,4568.667872,0.080000,12.985795,51.316649,9.149275,0.630976,1.411311,0.500398,8.523822,0.921642,65.617313,1.341472,1.774563,26.642558,4.600000,13.500000,0.598741,0.454172,0.479635,17.334,1.184818,506.93,385.10,208.5,0.006157,0.993843,1,1,0.950000,0.107555,0.024841
2.493781,4568.667872,0.080000,13.662255,51.967884,10.416389,0.570744,1.380692,0.326235,8.800000,0.867020,57.363976,1.341472,1.871116,29.540442,4.600000,13.500000,0.736375,0.550635,0.631202,15.912,3.010778,272.50,439.22,350.2,0.011924,0.988076,1,1,0.950000,0.008174,0.042988
2.493781,4568.667872,0.080000,16.677682,48.252828,10.060262,0.550000,1.450000,0.311960,8.678024,0.950000,64.579829,1.341472,2.097179,29.878307,4.600000,13.500000,0.726919,0.550627,0.501801,17.334,1.221489,522.52,481.25,219.9,0.008179,0.991821,1,1,0.950000,0.004408,0.027924
2.493781,4568.667872,0.080000,10.004324,51.967884,12.726453,0.583978,1.345817,0.327775,8.731934,0.950000,60.658721,1.422196,2.020367,29.759187,4.600000,13.500000,0.579116,0.399873,0.639327,17.334,3.343904,242.46,349.49,383.6,0.012097,0.987903,1,1,0.950000,0.024067,0.004347
2.493781,4420.961738,0.084963,13.214962,48.026332,9.149275,0.575397,1.241122,0.000000,8.800000,0.950000,48.750000,1.508167,1.815368,28.710255,4.600000,13.500000,0.694904,0.528761,0.553071,17.334,2.881666,296.57,462.14,383.6,0.010676,0.989324,1,1,0.950000,0.068191,0.046001
2.493781,4568.667872,0.099326,14.496470,50.750239,14.750804,0.575221,1.450000,0.293222,8.546695,0.912184,54.238512,1.400224,1.920382,30.226686,4.600000,13.500000,0.708383,0.522736,0.616547,17.334,1.685352,501.73,438.68,195.2,0.007832,0.992168,1,1,0.950000,0.004779,0.032627
2.493781,4369.258195,0.158420,12.562910,50.600791,12.917036,0.550000,1.428139,0.557149,8.800000,0.950000,63.423337,1.528994,1.899285,25.887890,4.600000,13.500000,0.541400,0.408978,0.480375,17.334,2.428551,298.59,357.45,383.6,0.012247,0.987753,1,1,0.950000,0.157051,0.023081
2.493781,4309.539767,0.080000,15.974225,49.304729,9.149275,0.550000,1.420242,0.132359,8.800000,0.950000,53.110518,1.539355,1.816603,26.822970,4.600000,13.500000,0.676587,0.512546,0.448086,17.334,0.989010,492.62,447.97,217.9,0.003893,0.996107,1,1,0.950000,0.014864,0.034807
2.493781,3866.824394,0.114427,13.183746,51.967884,10.665293,0.607914,1.450000,0.120734,8.525836,0.916679,60.310929,1.341472,1.967157,30.127703,4.600000,13.500000,0.690253,0.531224,0.503766,17.334,1.767782,360.14,448.01,370.2,0.010062,0.989938,1,1,0.950000,0.073883,0.033741
2.493781,4187.045705,0.080000,12.896248,49.142932,10.623527,0.561314,1.271293,0.380198,8.610581,0.929400,57.407421,1.341472,2.055767,26.512005,4.600000,13.500000,0.703127,0.523315,0.584408,17.334,1.520721,511.19,447.46,187.2,0.007951,0.992049,1,1,0.950000,0.026602,0.016755
2.493781,4568.667872,0.114353,12.408618,49.449726,11.439645,0.595332,1.397558,0.000000,8.749238,0.950000,50.942141,1.477987,1.979351,26.243873,4.600000,13.500000,0.626861,0.445524,0.625674,16.284,1.783297,461.54,389.39,175.6,0.007705,0.992295,1,1,0.950000,0.005269,0.040891
2.493781,4568.667872,0.114970,15.297676,48.499200,10.043586,0.640001,1.360517,0.062747,8.800000,0.950000,67.174548,1.341472,2.128656,28.790262,4.600000,13.500000,0.688101,0.505716,0.577668,16.019,1.604424,447.88,442.00,383.6,0.006186,0.993814,1,1,0.950000,0.000323,0.030525
2.493781,4568.667872,0.080000,14.217310,51.967884,13.584215,0.550000,1.388526,0.000000,8.800000,0.930386,67.623627,1.341472,2.128656,27.877620,4.600000,13.500000,0.689839,0.503200,0.628973,17.334,1.683202,486.56,430.72,187.0,0.006255,0.993745,1,1,0.950000,0.008325,0.023285
2.493781,4359.193308,0.080000,10.149667,51.715753,9.149275,0.550000,1.308763,0.083011,8.732059,0.950000,62.799285,1.341472,2.128656,24.285521,4.600000,13.500000,0.574639,0.407907,0.600121,17.334,3.073993,264.14,356.51,383.6,0.012232,0.987768,1,1,0.950000,0.065882,0.005168
2.493781,4568.667872,0.080000,12.558163,50.321027,11.777840,0.614773,1.384768,0.101216,8.785609,0.950000,48.972933,1.644691,1.914498,30.226686,4.600000,13.500000,0.692096,0.509218,0.592425,17.334,2.890659,327.82,445.06,383.6,0.009376,0.990624,1,1,0.950000,0.007041,0.032644
2.493781,4568.667872,0.080000,13.734560,51.967884,13.097691,0.550000,1.212643,0.042716,8.800000,0.950000,55.661888,1.543499,2.128656,30.226686,4.600000,13.500000,0.631708,0.449325,0.648442,15.525,2.016119,448.22,392.71,179.5,0.007887,0.992113,1,1,0.950000,0.011794,0.047724
2.493781,4560.814349,0.081235,16.936007,45.885171,9.613325,0.602583,1.244566,0.268120,8.601356,0.901820,65.227841,1.500643,2.128656,22.579128,4.600000,13.500000,0.719686,0.550628,0.489089,17.334,1.052583,496.02,456.84,226.0,0.000000,1.000000,1,1,0.950000,0.028529,0.014583
2.493781,4568.667872,0.080000,12.386022,49.141406,10.660136,0.598967,1.277294,0.032128,8.800000,0.909902,56.141464,1.486141,1.913170,29.220601,4.600000,13.500000,0.707838,0.531007,0.588058,17.334,2.987554,322.40,444.51,367.5,0.007905,0.992095,1,1,0.950000,0.034320,0.032819
2.493781,4286.259383,0.080000,11.750252,44.752221,11.858524,0.550000,1.351460,0.166802,8.484890,0.853761,64.029214,1.341472,2.019681,30.226686,4.600000,13.500000,0.631138,0.453648,0.626581,17.334,1.766526,392.15,356.32,164.7,0.008173,0.991827,1,1,0.950000,0.026158,0.008614
2.493781,4568.667872,0.080000,15.016885,48.181299,9.378970,0.559576,1.337024,0.066048,8.687456,0.950000,66.467232,1.459078,2.128656,20.805528,4.600000,13.500000,0.727339,0.539449,0.613242,16.593,2.686893,298.59,471.48,383.6,0.012368,0.987632,1,1,0.950000,0.009514,0.026584
2.493781,4506.823530,0.080000,13.021063,51.517381,14.625659,0.550000,1.303000,0.456328,8.464281,0.926113,56.879480,1.349069,1.861284,30.226686,4.600000,13.500000,0.670625,0.490491,0.618830,17.334,1.837564,495.67,417.91,187.9,0.007932,0.992068,1,1,0.950000,0.029815,0.021548
2.493781,4344.328090,0.101813,14.236333,43.562168,9.149275,0.550000,1.286808,0.310992,8.695593,0.935385,63.985229,1.566827,2.128656,29.747850,4.600000,13.500000,0.673062,0.501601,0.565531,17.334,1.698449,440.99,431.65,377.7,0.010220,0.989780,1,1,0.950000,0.049954,0.016536
2.493781,4568.667872,0.137322,14.146272,51.683821,13.690296,0.550000,1.308760,0.056158,8.566314,0.950000,53.102618,1.341472,1.963145,28.509489,4.600000,13.500000,0.711336,0.530109,0.585716,17.334,1.557932,522.52,463.32,195.0,0.007785,0.992215,1,1,0.950000,0.022775,0.026233
2.493781,4568.667872,0.092296,14.000143,51.967884,13.665224,0.598258,1.302856,0.073055,8.260906,0.913074,61.468068,1.595349,2.004679,25.073933,4.600000,13.500000,0.649013,0.481222,0.558951,17.334,1.338963,498.53,404.24,200.9,0.008087,0.991913,1,1,0.950000,0.052245,0.015828
2.493781,3852.781667,0.080000,15.513854,50.669929,15.734198,0.550000,1.450000,0.000000,8.800000,0.894184,58.142549,1.341472,2.058797,30.226686,4.600000,13.500000,0.707284,0.537595,0.545087,17.334,1.387307,491.82,442.25,200.6,0.007977,0.992023,1,1,0.950000,0.048146,0.022971
2.493781,4240.125490,0.174647,11.214947,51.967884,13.516680,0.561624,1.145599,0.128698,8.705685,0.933998,50.154824,1.586315,1.946167,29.605080,4.600000,13.500000,0.607556,0.427110,0.623472,17.334,1.781412,431.44,367.01,163.5,0.007670,0.992330,1,1,0.950000,0.003654,0.030036
2.493781,4568.667872,0.105862,13.396469,51.967884,11.380127,0.600010,1.299493,0.227070,8.743862,0.950000,61.971352,1.341472,2.128656,29.395594,4.600000,13.500000,0.735304,0.550635,0.585420,17.334,3.205285,312.01,481.26,383.6,0.010128,0.989872,1,1,0.950000,0.019294,0.014729
2.493781,3808.718360,0.122461,15.477955,49.678324,10.946493,0.550000,1.359505,0.130521,8.800000,0.913609,62.762628,1.341472,2.128656,24.644672,4.600000,13.500000,0.717395,0.550628,0.474715,17.334,1.051844,502.51,462.81,214.4,0.008125,0.991875,1,1,0.950000,0.034459,0.013817
2.493781,4409.562788,0.080000,11.240044,51.967884,11.854565,0.550000,1.450000,0.213130,8.800000,0.916508,65.990400,1.343133,2.117655,30.226686,4.600000,13.500000,0.680322,0.491262,0.645584,17.334,1.824278,457.61,414.23,164.4,0.008291,0.991709,1,1,0.950000,0.007338,0.005991
2.493781,4568.667872,0.162958,14.338543,51.967884,11.761888,0.597136,1.345778,0.275454,8.634705,0.882085,55.580883,1.341472,2.006671,25.162741,4.600000,13.500000,0.732729,0.550632,0.605895,16.026,1.854326,415.86,446.85,356.3,0.007884,0.992116,1,1,0.950000,0.013014,0.046303
2.493781,4568.667872,0.121522,12.520616,51.967884,12.047728,0.550000,1.300846,0.065803,8.668739,0.945157,60.313326,1.474891,1.895911,30.226686,4.600000,13.500000,0.713371,0.530709,0.603955,17.334,1.682216,519.86,461.47,191.3,0.008050,0.991950,1,1,0.950000,0.032711,0.012224
2.493781,4568.667872,0.085690,15.147470,51.967884,9.149275,0.562634,1.200196,0.247465,8.800000,0.941566,61.045979,1.699428,1.951505,23.868668,4.600000,13.500000,0.723168,0.550627,0.497526,17.334,1.186919,517.89,476.98,218.2,0.008073,0.991927,1,1,0.950000,0.021101,0.023038
2.493781,4192.214198,0.095540,12.882365,51.967884,9.149275,0.638818,1.391512,0.206786,8.800000,0.950000,55.564869,1.341472,2.051793,23.892465,4.600000,13.500000,0.692335,0.522940,0.541883,17.334,2.378704,357.43,457.05,383.6,0.009854,0.990146,1,1,0.950000,0.049537,0.032731
2.493781,4106.867332,0.150274,15.151251,50.424050,12.172479,0.584029,1.362426,0.299070,8.800000,0.950000,60.832656,1.343873,2.128656,28.268879,4.600000,13.500000,0.721436,0.545188,0.520500,17.334,1.323580,447.88,476.49,383.6,0.010082,0.989918,1,1,0.950000,0.017642,0.020013
2.493781,4568.667872,0.080000,16.363790,51.854730,11.245504,0.550641,1.450000,0.030717,8.775225,0.915303,62.423620,1.341472,2.051146,26.659383,4.600000,13.500000,0.722033,0.550627,0.498717,16.833,1.253882,503.44,463.67,220.8,0.008115,0.991885,1,1,0.950000,0.012910,0.040101
2.493781,4497.294100,0.124315,13.290775,51.186019,9.149275,0.550000,1.450000,0.330395,8.437661,0.882842,67.828017,1.341472,2.022893,28.506152,4.600000,13.500000,0.691297,0.516309,0.591458,17.334,1.730638,402.44,419.35,356.6,0.010353,0.989647,1,1,0.950000,0.048422,0.004250
2.493781,4544.730469,0.080000,13.121020,49.524813,11.859600,0.618656,1.319383,0.082631,8.739637,0.926243,54.583286,1.520945,2.128656,28.139084,4.600000,13.500000,0.548770,0.374107,0.638209,14.523,1.977335,392.91,318.79,169.5,0.007845,0.992155,1,1,0.950000,0.007512,0.054010
2.387496,4568.667872,0.105440,14.533901,50.619625,9.631414,0.550000,1.343700,0.406899,8.610232,0.930405,62.462011,1.670922,2.128656,26.704513,4.600000,13.500000,0.688434,0.538545,0.483544,17.334,1.629148,365.53,460.98,375.7,0.010147,0.989853,1,1,0.950000,0.116535,0.027367
2.493781,4568.667872,0.080000,14.020770,47.480720,13.223636,0.550000,1.303293,0.016945,8.800000,0.950000,67.454224,1.341472,1.938725,27.500822,4.600000,13.500000,0.620385,0.478029,0.515380,17.334,3.632579,223.94,417.80,383.6,0.012445,0.987555,1,1,0.950000,0.149666,0.035380
2.493781,4541.461299,0.142654,13.029919,48.857273,9.149275,0.550000,1.350639,0.317214,8.787986,0.950000,55.363013,1.602266,2.128656,30.226686,4.600000,13.500000,0.635232,0.450403,0.644038,15.946,1.957076,449.10,393.65,171.8,0.007875,0.992125,1,1,0.950000,0.002753,0.036918
2.493781,4568.667872,0.080000,14.410509,50.529435,11.431962,0.581504,1.384736,0.074978,8.501413,0.895177,61.263391,1.341472,1.858890,30.226686,4.600000,13.500000,0.722367,0.550629,0.507845,17.334,1.214392,492.37,453.48,211.8,0.004040,0.995960,1,1,0.950000,0.024269,0.015741
2.493781,4465.871269,0.094563,15.397097,49.396333,11.045151,0.568786,1.406750,0.074045,8.714840,0.950000,57.225277,1.499596,2.128656,30.226686,4.600000,13.500000,0.705799,0.521603,0.610599,15.774,1.678356,522.52,455.88,197.6,0.007945,0.992055,1,1,0.950000,0.009838,0.045526
2.493781,4568.667872,0.091860,13.620261,50.019161,11.693198,0.550000,1.291583,0.054286,8.800000,0.950000,56.050458,1.341472,2.128656,27.063030,4.600000,13.500000,0.682560,0.494722,0.638134,16.070,1.893640,493.25,432.39,184.5,0.005926,0.994074,1,1,0.950000,0.002060,0.036347
2.493781,4568.667872,0.092106,14.048206,50.567728,9.403383,0.561005,1.379021,0.196341,8.507176,0.948802,59.464100,1.341472,1.996409,30.061376,4.600000,13.500000,0.715920,0.550632,0.524502,17.334,1.996267,372.76,480.65,383.1,0.010028,0.989972,1,1,0.950000,0.074151,0.025171
2.493781,4396.036791,0.080000,12.348304,47.246329,13.105523,0.590034,1.299298,0.322036,8.800000,0.881193,58.018722,1.341472,2.123603,30.226686,4.600000,13.500000,0.664643,0.491930,0.593664,17.334,4.995234,179.39,398.81,355.9,0.011960,0.988040,1,1,0.950000,0.041741,0.024331
2.493781,4415.402461,0.115935,16.248093,51.371461,14.966795,0.606089,1.229918,0.258112,8.684721,0.950000,64.117703,1.341472,1.932451,29.438489,4.600000,13.500000,0.727211,0.550629,0.545080,17.334,1.324574,522.52,481.25,224.2,0.002041,0.997959,1,1,0.950000,0.032947,0.019880
2.493781,4568.667872,0.130495,14.100664,51.967884,10.200079,0.629105,1.412063,0.403871,8.500881,0.950000,66.134405,1.341472,2.128656,30.226686,4.600000,13.500000,0.691660,0.520835,0.546020,17.334,3.820243,212.89,455.21,383.6,0.012334,0.987666,1,1,0.950000,0.051403,0.017997
2.493781,3898.987483,0.080000,14.810107,47.593286,9.149275,0.569804,1.449793,0.134215,8.800000,0.924940,62.010801,1.341472,2.128656,28.331980,4.600000,13.500000,0.697822,0.531256,0.498077,17.334,1.900902,290.71,452.07,373.5,0.010129,0.989871,1,1,0.950000,0.046924,0.009156
2.493781,4568.667872,0.142446,11.429847,51.967884,9.408688,0.550000,1.362863,0.143387,8.599736,0.932412,60.862309,1.642938,2.128656,28.692592,4.600000,13.500000,0.654711,0.486313,0.589881,17.334,4.196417,202.47,417.17,376.5,0.012104,0.987896,1,1,0.950000,0.070196,0.022728
2.493781,4568.667872,0.082136,15.124421,50.133388,9.149275,0.593509,1.288501,0.133669,8.489959,0.927183,53.578545,1.341472,2.040994,28.132769,4.600000,13.500000,0.688417,0.505032,0.606553,15.482,1.874768,434.71,430.80,374.4,0.009756,0.990244,1,1,0.950000,0.000205,0.045238
2.493781,4064.640725,0.103598,14.098907,48.749667,13.580585,0.603250,1.288503,0.296606,8.800000,0.950000,54.925425,1.578095,1.987963,27.715839,4.600000,13.500000,0.647700,0.497940,0.500534,17.334,2.451352,298.59,435.20,383.6,0.009823,0.990177,1,1,0.950000,0.107888,0.042890
2.493781,4568.667872,0.084761,11.570133,51.967884,11.698163,0.550000,1.396882,0.219556,8.800000,0.939940,57.457658,1.341472,2.056828,24.628167,4.600000,13.500000,0.689614,0.497927,0.648685,17.334,1.872887,474.09,430.58,174.3,0.007953,0.992047,1,1,0.950000,0.000248,0.012493
2.493781,4568.667872,0.150047,12.237290,51.967884,15.259028,0.550000,1.373510,0.352506,8.800000,0.950000,64.891450,1.506699,2.128656,27.276059,4.600000,13.500000,0.526817,0.389000,0.533118,17.334,2.523855,321.60,339.99,383.6,0.008231,0.991769,1,1,0.950000,0.150703,0.029246
2.493781,4225.280531,0.125097,14.510510,49.336271,9.149275,0.611090,1.318873,0.440638,8.708008,0.912632,56.997546,1.634643,2.128656,28.659838,4.600000,13.500000,0.678271,0.501021,0.579469,15.984,1.443049,501.97,420.67,188.2,0.007936,0.992064,1,1,0.950000,0.010935,0.043418
2.493781,4250.055164,0.122354,13.865937,48.215612,14.028357,0.550000,1.328015,0.204913,8.767060,0.950000,67.381826,1.341472,2.128656,27.940955,4.600000,13.500000,0.609390,0.439998,0.587894,17.334,1.584807,457.91,384.56,185.4,0.008396,0.991604,1,1,0.950000,0.054477,0.012200
2.493781,4568.667872,0.080000,13.211420,50.196700,11.421064,0.550000,1.367660,0.266353,8.776083,0.950000,53.768461,1.341472,2.128656,27.620924,4.600000,13.500000,0.693922,0.531787,0.537048,17.334,2.657141,290.62,464.78,383.6,0.011717,0.988283,1,1,0.950000,0.087380,0.030884
2.493781,4568.667872,0.080000,13.140546,51.967884,9.911527,0.560074,1.383958,0.000000,8.655446,0.950000,57.721246,1.464423,1.969072,26.558866,4.600000,13.500000,0.735002,0.549507,0.593630,17.334,1.812879,447.88,480.27,383.6,0.007962,0.992038,1,1,0.950000,0.017514,0.018984
2.493781,4568.667872,0.108803,14.091037,49.314838,9.149275,0.550000,1.289893,0.066353,8.800000,0.933622,48.866682,1.341472,2.012886,29.963621,4.600000,13.500000,0.721929,0.550636,0.538390,17.334,2.977277,287.24,472.96,377.1,0.011918,0.988082,1,1,0.950000,0.040987,0.041123
2.493781,4511.675533,0.139867,13.275131,51.410553,9.149275,0.550000,1.260821,0.089250,8.800000,0.950000,55.380003,1.341472,2.128656,30.226686,4.600000,13.500000,0.617606,0.435880,0.645284,15.413,3.121757,257.81,380.96,383.6,0.011814,0.988186,1,1,0.950000,0.009245,0.044920
2.374915,4568.667872,0.080000,12.715293,50.396180,13.728804,0.550000,1.450000,0.032909,8.800000,0.913674,61.332002,1.341472,1.993093,28.295528,4.600000,13.500000,0.645855,0.483514,0.552862,17.334,1.798728,430.75,406.43,369.0,0.010108,0.989892,1,1,0.950000,0.073929,0.021651
2.493781,4568.667872,0.086171,14.474173,50.878767,13.433751,0.550000,1.319045,0.307925,8.451375,0.950000,55.522187,1.341472,2.128656,19.036796,4.600000,13.500000,0.722085,0.532498,0.620024,17.334,1.639185,521.79,465.40,199.8,0.007882,0.992118,1,1,0.950000,0.001128,0.028999
2.493781,4064.065715,0.080000,13.603224,51.967884,9.359705,0.550000,1.319895,0.000000,8.624650,0.906652,65.239577,1.508285,1.986656,27.718049,4.600000,13.500000,0.651397,0.518507,0.456741,17.334,2.074323,284.96,432.50,366.2,0.007027,0.992973,1,1,0.950000,0.169736,0.032899
2.493781,4380.801219,0.139034,13.392641,51.967884,12.721101,0.550000,1.390075,0.413969,8.800000,0.907004,57.086848,1.707328,2.019817,28.360380,4.600000,13.500000,0.734399,0.550630,0.586270,17.334,1.518042,498.88,459.47,188.4,0.005955,0.994045,1,1,0.950000,0.011063,0.021405
2.493781,4568.667872,0.105554,13.557962,51.173279,13.245071,0.595583,1.325063,0.231378,8.726167,0.928815,65.135246,1.341472,2.119401,25.167307,4.600000,13.500000,0.683242,0.509571,0.564018,17.334,1.630454,437.89,435.43,375.1,0.010253,0.989747,1,1,0.950000,0.043435,0.009088
2.493781,3924.497639,0.080000,14.097027,50.525273,16.080297,0.550000,1.418916,0.019289,8.784751,0.902965,60.680572,1.341472,1.966331,30.226686,4.600000,13.500000,0.582160,0.448160,0.498050,17.334,2.083057,354.75,372.30,364.7,0.010099,0.989901,1,1,0.950000,0.162436,0.031246
2.493781,4568.667872,0.089165,15.346277,43.538845,10.156768,0.599011,1.298937,0.300368,8.800000,0.950000,53.651642,1.500931,2.042105,26.608844,4.600000,13.500000,0.669983,0.487677,0.609109,15.926,1.969055,438.78,426.23,383.6,0.009759,0.990241,1,1,0.950000,0.004273,0.046807
2.493781,4351.717962,0.121550,14.371430,51.967884,13.933040,0.568801,1.450000,0.125426,8.619168,0.904943,62.042490,1.341472,2.128656,28.913771,4.600000,13.500000,0.666643,0.486896,0.602814,17.154,1.509351,480.09,405.36,187.9,0.006085,0.993915,1,1,0.950000,0.012324,0.029772
2.493781,3697.474297,0.080000,12.127231,50.637717,9.149275,0.550000,1.397585,0.090739,8.800000,0.950000,64.584701,1.341472,2.102261,30.226686,4.600000,13.500000,0.653762,0.484878,0.562991,17.334,1.513993,522.52,423.78,180.7,0.008184,0.991816,1,1,0.950000,0.058735,0.014537
2.493781,4568.667872,0.090363,14.877239,49.680049,10.701115,0.622317,1.390254,0.238654,8.720985,0.942374,53.252483,1.387675,2.128656,29.221178,4.600000,13.500000,0.584533,0.408579,0.609412,14.618,1.847162,382.84,354.23,380.5,0.009739,0.990261,1,1,0.950000,0.001037,0.051702
2.493781,4568.667872,0.080230,14.696690,50.705912,9.149275,0.550000,1.391983,0.057320,8.689844,0.950000,59.304289,1.341472,2.079919,21.332510,4.600000,13.500000,0.732311,0.550627,0.539670,17.334,1.378967,522.52,481.25,213.4,0.008017,0.991983,1,1,0.950000,0.000913,0.026444
