generator_force_scale,generator_rated_force_n,generator_spring_decouple,air_spring_reference_bar,air_spring_max_cc,air_spring_min_cc,exhaust_open_ms,load_fraction,frequency_hz,combustion_pressure_gain,burn_duration_ms,damping_n_s_m,score,net_efficiency,capture_fraction,max_bdc_mm,elec_per_spring,expansion_work_j,elec_energy_j,peak_pressure_bar,rgf,scavenge_efficiency,stable,energy_balance_valid
0.720000,7078.081707,0.080000,12.210842,53.080179,40.106909,8.217954,0.735237,77.368673,1.278515,1.898623,30.547453,0.087973,0.178455,0.307872,15.612,0.426053,417.10,120.71,92.3,0.012361,0.987639,0,1
0.628240,7800.000000,0.091932,10.000000,50.000000,46.592124,8.264376,0.668225,74.915039,1.349177,1.363032,29.212424,0.071210,0.131813,0.353901,11.667,0.513272,243.59,81.03,84.0,0.014571,0.985429,0,1
0.718427,7638.559400,0.081402,10.303316,50.000000,42.028374,8.450000,0.741763,81.400960,1.254770,1.601473,34.502111,0.150277,0.333743,0.374601,22.827,0.609831,646.80,227.75,90.6,0.012182,0.987818,0,1
0.720000,7387.270644,0.093282,10.000000,50.000000,30.061562,8.450000,0.859579,90.284129,1.303804,1.506557,39.086916,0.084630,0.166439,0.323886,15.304,0.471044,432.32,131.62,107.6,0.016876,0.983124,0,1
0.720000,7800.000000,0.093843,10.000000,50.000000,35.350617,8.382194,0.762745,72.097130,1.289807,1.679890,28.103469,0.072567,0.137329,0.363135,10.477,0.561512,282.31,96.37,95.7,0.014111,0.985889,0,1
0.709043,6815.607332,0.238176,10.000000,52.829703,42.748862,8.431537,0.825163,70.487575,1.524739,1.856946,23.467909,0.389426,0.293712,0.321426,25.000,0.532879,737.97,222.97,96.6,0.009830,0.990170,1,1
0.708245,7800.000000,0.100491,10.000000,59.842233,42.736452,8.380821,0.704014,76.039544,1.345584,1.621970,24.328848,0.107676,0.225265,0.367667,16.484,0.559247,422.16,145.90,88.4,0.012345,0.987655,0,1
0.693105,7800.000000,0.258694,13.020916,50.231773,42.993751,8.450000,0.630149,73.355236,1.301020,1.300000,27.836390,0.085176,0.175853,0.322508,11.386,0.473370,336.29,101.95,79.3,0.011767,0.988233,0,1
0.720000,7499.189724,0.176558,11.200282,53.596103,44.000627,8.384628,0.626384,79.397070,1.371169,1.339572,24.819202,0.380677,0.296065,0.362099,17.822,0.566969,501.26,170.61,78.8,0.009960,0.990040,1,1
0.687329,7508.968723,0.211697,10.669131,55.271736,43.959970,8.430329,0.793204,80.304530,1.250000,1.317041,22.130745,0.137317,0.297368,0.322170,25.000,0.479851,716.56,217.00,99.4,0.012186,0.987814,0,1
0.636450,7800.000000,0.080000,10.000000,52.106246,32.383116,8.339673,0.754793,86.917753,1.314340,1.372164,33.389501,0.378265,0.288467,0.328772,21.817,0.496575,648.17,200.31,93.8,0.014781,0.985219,1,1
0.677752,6888.739854,0.185518,10.304776,54.987062,41.422507,8.133330,0.831770,75.747441,1.258752,2.032552,18.727457,0.092179,0.181261,0.286128,21.601,0.400388,515.71,138.71,104.2,0.012262,0.987738,0,1
0.665462,7595.968327,0.150962,10.000000,50.000000,44.959090,8.304304,0.722869,76.783314,1.250000,1.375402,27.404407,0.126746,0.270830,0.349121,21.686,0.532991,548.83,180.11,90.7,0.012223,0.987777,0,1
0.674871,7800.000000,0.092511,13.069923,50.000000,41.853285,8.450000,0.643059,82.821141,1.307295,1.547791,29.625180,0.304030,0.228793,0.340493,13.999,0.512203,422.91,135.36,80.9,0.015017,0.984983,1,1
0.720000,7800.000000,0.266434,10.000000,50.000000,37.788857,8.450000,0.647612,74.583800,1.250000,1.300000,26.173211,0.069172,0.128721,0.353093,10.334,0.514376,231.06,76.69,81.4,0.014592,0.985408,0,1
0.694332,7565.517415,0.197659,10.000000,53.442543,42.898460,8.341347,0.884255,74.436128,1.250000,1.367394,22.339898,0.419795,0.321895,0.348741,25.000,0.622459,798.82,261.87,108.0,0.009864,0.990136,1,1
0.701602,7150.551395,0.134696,10.000000,50.160722,48.000000,8.450000,0.741960,86.526033,1.366861,1.300000,18.822155,0.128332,0.271720,0.347497,23.572,0.515733,567.82,185.48,93.1,0.014487,0.985513,0,1
0.720000,7553.657943,0.085710,10.594701,52.472396,40.787549,8.286329,0.815418,86.399414,1.453171,1.412196,29.023998,0.145285,0.318427,0.350696,24.309,0.545480,724.64,238.88,100.7,0.014650,0.985350,0,1
0.704799,7800.000000,0.165573,10.097753,67.477526,38.035570,8.450000,0.772727,78.301442,1.411755,1.861485,40.612526,0.097868,0.202218,0.330231,15.645,0.492375,463.11,143.76,96.9,0.011856,0.988144,0,1
0.681103,7597.295955,0.080385,10.933218,56.692034,35.796269,8.330994,0.868227,88.197540,1.332435,1.429862,24.721214,0.373254,0.282738,0.313746,23.524,0.459194,765.77,225.84,107.5,0.014950,0.985050,1,1
0.683585,7800.000000,0.158600,12.099864,54.389466,30.917090,8.450000,0.846120,79.257454,1.505044,1.319199,20.281186,0.087943,0.181372,0.295038,14.783,0.418112,509.08,141.19,105.9,0.011952,0.988048,0,1
0.622614,6928.164022,0.160247,11.221672,50.000000,35.818982,8.450000,0.682232,70.526554,1.487047,1.509078,22.949063,0.102525,0.217730,0.295422,17.381,0.420021,492.12,136.66,85.7,0.009188,0.990812,0,1
0.676422,7800.000000,0.080000,10.000000,51.295417,39.938014,8.358476,0.732683,83.819469,1.435338,1.729404,24.237567,0.144691,0.318908,0.361935,22.769,0.568680,631.85,214.97,88.9,0.012241,0.987759,0,1
0.680706,7800.000000,0.175194,10.000000,50.000000,41.114431,8.450000,0.737246,81.891012,1.338317,1.368339,19.606699,0.128431,0.273696,0.352384,22.529,0.529676,560.43,185.64,92.5,0.014456,0.985544,0,1
0.720000,7800.000000,0.112779,10.000000,68.552836,48.000000,8.248066,0.633616,90.385747,1.355082,1.300000,26.791712,0.397561,0.310783,0.381829,18.116,0.616758,504.75,181.16,79.7,0.014664,0.985336,1,1
0.568864,7800.000000,0.141488,10.000000,60.452035,39.552449,8.450000,0.805151,77.483151,1.250000,1.982457,20.858386,0.093453,0.187217,0.290025,20.594,0.385073,508.68,138.68,100.9,0.012219,0.987781,0,1
0.720000,6535.284319,0.080000,10.000000,50.447508,38.543032,8.450000,0.890100,68.967868,1.335143,1.300000,30.350896,0.124195,0.265242,0.334281,21.429,0.582581,691.24,217.20,111.4,0.009300,0.990700,0,1
0.677174,7800.000000,0.153187,10.000000,50.612104,32.229711,8.242739,0.835927,72.862141,1.273190,1.300000,22.430695,0.118367,0.251588,0.320182,20.979,0.475774,642.87,193.48,104.7,0.011857,0.988143,0,1
0.681818,7365.780494,0.080000,10.000000,64.349791,46.765256,8.450000,0.823989,82.008889,1.296760,1.571090,42.000000,0.106699,0.217427,0.331953,20.812,0.481182,528.22,164.82,103.2,0.016886,0.983114,0,1
0.720000,6951.414717,0.155385,10.000000,53.367390,44.054503,8.342906,0.747019,80.731835,1.274399,1.300000,31.325198,0.144334,0.315305,0.342959,24.820,0.529696,672.17,216.70,92.7,0.014616,0.985384,0,1
0.657148,7800.000000,0.098581,10.174423,62.569732,40.601247,8.285648,0.852796,70.624763,1.424494,1.440890,18.578728,0.101797,0.210768,0.320309,17.740,0.474352,549.21,165.36,106.8,0.011856,0.988144,0,1
0.720000,7800.000000,0.130475,11.754749,50.585062,40.472688,8.213130,0.837203,82.877565,1.349236,1.392543,18.598151,0.399519,0.305145,0.339250,23.617,0.512022,737.02,235.03,104.8,0.014745,0.985255,1,1
0.666613,7719.081112,0.124779,10.944059,53.362947,39.450188,8.450000,0.832597,72.615685,1.250000,1.446196,37.645439,0.135372,0.293351,0.321770,24.107,0.486774,742.91,224.70,102.0,0.009079,0.990921,0,1
0.720000,6455.783672,0.082806,11.125978,57.627152,39.472266,8.450000,0.834220,83.739204,1.277170,1.836633,26.616354,0.076214,0.147989,0.291021,15.393,0.392467,415.19,113.58,104.5,0.014495,0.985505,0,1
0.712167,7800.000000,0.097997,10.139611,50.511417,44.543063,8.392653,0.709783,81.548846,1.297943,1.353839,27.268548,0.094275,0.189189,0.378324,14.951,0.579890,347.39,123.54,89.1,0.016862,0.983138,0,1
0.642975,6934.639359,0.119700,11.900990,50.000000,34.729105,7.992386,0.627165,91.296432,1.391275,1.482558,26.525023,0.054732,0.101419,0.259351,10.638,0.323377,240.03,58.52,78.9,0.016977,0.983023,0,1
0.681657,7622.123682,0.080000,10.987744,59.990974,48.000000,8.252832,0.687242,77.302870,1.289928,1.960553,25.415400,0.078676,0.153521,0.333138,12.879,0.471451,309.97,97.07,86.3,0.014640,0.985360,0,1
0.690649,7800.000000,0.080000,10.000000,63.488700,41.454669,8.387573,0.637183,84.940652,1.378920,1.489707,37.843348,0.340592,0.259550,0.371014,15.681,0.591150,436.27,152.15,79.4,0.014733,0.985267,1,1
0.720000,7800.000000,0.080000,10.000000,51.805033,31.183816,8.409192,0.859637,96.009852,1.385310,1.337457,22.054634,0.106460,0.216811,0.338906,20.545,0.478934,538.24,171.47,107.6,0.016954,0.983046,0,1
0.720000,7800.000000,0.080000,10.000000,51.980496,42.209535,8.201246,0.690443,80.207578,1.269102,1.300000,21.679939,0.112374,0.234406,0.382623,18.026,0.582993,413.99,148.90,86.7,0.017139,0.982861,0,1
0.679482,7800.000000,0.199101,10.405430,50.000000,36.093667,8.231979,0.752720,70.112001,1.293034,1.327052,25.419043,0.135700,0.295783,0.330082,22.806,0.497837,660.15,204.83,94.4,0.009255,0.990745,0,1
0.718641,7800.000000,0.088734,11.035760,50.000000,32.313930,8.288282,0.844030,78.421049,1.250000,1.300000,24.305808,0.136357,0.297803,0.335083,22.490,0.508114,734.17,231.25,105.7,0.009260,0.990740,0,1
0.717350,7406.385729,0.080000,10.254586,52.027101,44.513920,8.275369,0.825582,70.069648,1.325088,1.366073,41.636025,0.132240,0.286070,0.361258,21.429,0.609232,639.84,217.28,103.2,0.009780,0.990220,0,1
0.700491,7800.000000,0.080000,12.911793,60.404326,39.765295,8.449095,0.842811,76.535961,1.345510,1.464946,37.887243,0.106361,0.226498,0.309363,17.198,0.456144,603.93,175.62,105.5,0.011894,0.988106,0,1
0.703521,7800.000000,0.080000,12.554629,50.000000,34.622077,8.339316,0.843979,92.640076,1.289436,1.531979,27.772307,0.360866,0.274542,0.318518,21.064,0.467842,711.98,213.17,105.6,0.014661,0.985339,1,1
0.693852,7800.000000,0.133604,10.347257,50.000000,43.253451,8.339317,0.745927,79.135592,1.367905,1.384699,28.461958,0.074216,0.136625,0.357685,13.402,0.510495,278.86,93.76,93.6,0.014536,0.985464,0,1
0.577540,7512.900505,0.080000,10.000000,50.000000,37.060038,8.450000,0.676101,79.142986,1.287763,1.357496,28.826105,0.372546,0.283926,0.322126,21.837,0.479424,583.24,176.61,85.0,0.007394,0.992606,1,1
0.720000,7800.000000,0.080000,10.000000,52.460226,37.026446,8.450000,0.878512,71.845647,1.260743,1.514033,25.440067,0.148501,0.325988,0.353758,25.000,0.573373,792.33,263.47,106.0,0.009037,0.990963,0,1
0.712458,6881.218566,0.145122,11.459749,50.425376,48.000000,8.450000,0.662568,81.156840,1.351125,1.389486,24.689647,0.372181,0.285990,0.338049,19.574,0.510258,548.61,174.33,83.3,0.012189,0.987811,1,1
0.720000,7800.000000,0.148700,10.000000,52.501327,48.000000,8.076048,0.857107,74.845750,1.331503,1.613418,26.471298,0.151976,0.335013,0.365063,25.000,0.651792,769.82,264.17,102.0,0.009893,0.990107,0,1
0.663901,7127.704157,0.080000,11.374016,57.543146,40.903962,8.316578,0.678834,81.634275,1.262298,2.055972,22.783890,0.067661,0.129590,0.292931,12.469,0.383820,293.92,80.93,85.3,0.016911,0.983089,0,1
0.720000,7800.000000,0.080000,10.569134,53.894860,48.000000,8.110019,0.675927,98.121826,1.339805,1.338979,18.000000,0.136391,0.299700,0.368121,20.269,0.570009,538.59,186.37,84.9,0.014913,0.985087,0,1
0.720000,7800.000000,0.266956,12.707615,50.000000,39.381646,8.364515,0.686721,81.279924,1.250000,1.300000,26.529439,0.104098,0.222184,0.322320,15.291,0.471824,463.30,140.37,86.3,0.014774,0.985226,0,1
0.715264,7173.462453,0.125802,10.000000,54.487393,45.842099,8.450000,0.881406,69.077371,1.293485,1.462571,23.886352,0.437990,0.338616,0.367174,25.000,0.674435,795.56,274.58,105.9,0.010011,0.989989,1,1
0.709190,7204.672288,0.080000,11.404611,53.552429,44.721230,8.243829,0.620000,78.001268,1.250000,1.890372,20.795018,0.316654,0.237203,0.348486,15.786,0.520241,413.03,135.30,77.4,0.012335,0.987665,1,1
0.639978,7105.655182,0.081941,12.135886,52.335065,35.313422,8.037026,0.795799,87.017213,1.270881,1.300000,21.474308,0.320611,0.240025,0.279002,21.450,0.384163,670.06,175.73,99.7,0.015017,0.984983,1,1
0.713088,7800.000000,0.143629,10.500941,50.000000,31.354438,8.450000,0.622590,74.038089,1.250000,1.300000,20.785050,0.131516,0.292865,0.366459,16.790,0.578088,486.97,167.75,78.4,0.009297,0.990703,0,1
0.705821,7800.000000,0.080000,10.000000,50.727011,47.682997,8.140968,0.735540,73.022744,1.353729,1.300000,27.551122,0.134701,0.294289,0.380119,20.081,0.622249,557.34,199.14,91.5,0.012510,0.987490,0,1
0.720000,7800.000000,0.080000,10.071932,50.000000,38.181164,8.310887,0.792940,72.573929,1.271945,1.300000,34.062968,0.074659,0.142417,0.365844,10.813,0.581084,302.11,103.89,99.4,0.014140,0.985860,0,1
0.674461,7800.000000,0.100775,12.776285,51.680034,48.000000,8.437968,0.760567,73.023112,1.272081,1.305415,37.901911,0.064552,0.120312,0.327997,9.217,0.486205,273.05,84.19,95.4,0.014206,0.985794,0,1
0.708924,7800.000000,0.080000,12.089489,50.322437,39.687790,8.365160,0.755370,84.123894,1.266720,1.386550,21.774145,0.115577,0.247368,0.342177,17.739,0.513243,534.46,171.91,94.7,0.014673,0.985327,0,1
0.720000,7521.876084,0.174141,11.907529,51.960812,30.143097,8.204179,0.632986,75.483005,1.356033,1.838300,31.443371,0.096779,0.205795,0.322904,12.899,0.477155,394.83,119.84,79.6,0.007006,0.992994,0,1
0.687368,7800.000000,0.102960,10.000000,50.252206,40.318287,8.300904,0.620000,84.213817,1.350051,1.300000,24.847850,0.408917,0.320350,0.384908,18.887,0.625685,505.03,182.73,78.0,0.014633,0.985367,1,1
0.697097,7800.000000,0.219750,10.000000,54.093406,39.135094,8.395722,0.843570,73.692571,1.253433,1.360974,25.818018,0.139104,0.301348,0.326168,25.000,0.517467,762.80,233.87,103.7,0.010010,0.989990,0,1
0.703111,7682.570122,0.147706,11.216322,52.962023,45.543424,8.213936,0.656682,76.468066,1.316549,1.612384,32.736772,0.385633,0.299108,0.360388,18.847,0.568629,533.42,180.70,81.9,0.010018,0.989982,1,1
0.716166,7800.000000,0.080000,10.000000,64.967789,46.232993,8.450000,0.750739,84.476722,1.373401,1.346125,37.981363,0.364661,0.276458,0.367299,19.410,0.583395,553.04,190.94,93.0,0.014633,0.985367,1,1
0.674183,7800.000000,0.080000,11.463357,54.642427,48.000000,8.450000,0.829043,71.271023,1.434128,1.379105,30.846133,0.071563,0.133986,0.339744,11.651,0.507855,320.00,102.19,103.8,0.014302,0.985698,0,1
0.720000,7800.000000,0.129494,10.708321,50.000000,36.418027,8.207870,0.798056,92.558866,1.301592,1.366660,20.431236,0.119758,0.252591,0.339586,21.266,0.496885,580.98,185.45,100.0,0.014669,0.985331,0,1
0.720000,6834.281228,0.105168,10.750991,60.719749,46.936671,8.344983,0.814986,75.918826,1.381973,2.001608,21.184311,0.388273,0.293515,0.323937,24.813,0.480413,722.74,220.07,96.3,0.007397,0.992603,1,1
0.720000,7800.000000,0.121024,11.832868,56.177912,28.285598,8.392450,0.750811,76.701374,1.315730,1.434875,25.855719,0.089768,0.186496,0.322383,12.537,0.478019,425.10,128.82,94.2,0.009556,0.990444,0,1
0.709967,7522.078850,0.159687,10.000000,64.169108,41.282826,8.227276,0.840120,83.815208,1.412688,1.632747,40.733772,0.384180,0.290731,0.322163,24.109,0.486460,742.02,224.71,100.7,0.014793,0.985207,1,1
0.658181,7725.295910,0.199023,10.000000,50.729870,40.704817,8.327975,0.630247,66.610609,1.250000,1.381963,24.064511,0.138086,0.305411,0.354224,20.391,0.552606,531.84,177.09,79.3,0.009171,0.990829,0,1
0.720000,7800.000000,0.150348,10.649150,54.842301,43.028995,8.244138,0.799157,79.671228,1.375997,1.402620,23.585957,0.415227,0.319076,0.351351,24.021,0.544438,710.30,234.59,99.1,0.009891,0.990109,1,1
0.720000,7110.252456,0.134030,10.000000,50.000000,33.275114,8.061009,0.804954,73.156645,1.250000,1.663311,40.465760,0.134829,0.292215,0.325145,23.589,0.495554,708.04,216.40,96.2,0.009204,0.990796,0,1
0.668785,7217.532477,0.117469,10.405726,57.310208,40.534229,8.405964,0.780900,91.949881,1.321188,2.072704,23.690621,0.093012,0.182372,0.301032,22.026,0.381045,463.02,131.02,97.9,0.017149,0.982851,0,1
0.706879,6994.224911,0.129634,12.324272,56.336210,48.000000,8.444982,0.893585,67.013766,1.281556,1.507304,19.007936,0.116811,0.246978,0.310816,21.429,0.476147,694.94,203.04,111.8,0.011669,0.988331,0,1
0.720000,7800.000000,0.080000,10.000000,50.000000,40.112107,8.323581,0.773040,79.492254,1.304999,1.818197,28.633816,0.151345,0.334982,0.374822,23.723,0.606990,676.18,238.24,91.8,0.009859,0.990141,0,1
0.685244,7800.000000,0.213487,10.000000,54.656102,45.418953,8.184576,0.720734,72.951170,1.295380,1.306692,24.610572,0.414014,0.318040,0.349293,24.015,0.541042,642.28,210.88,89.8,0.010015,0.989985,1,1
0.720000,7026.916766,0.149456,10.112362,59.827443,47.559296,8.228517,0.845291,86.270223,1.362490,1.541987,42.000000,0.087844,0.169096,0.324609,18.177,0.489061,430.96,131.50,105.8,0.016925,0.983075,0,1
0.691646,7381.846257,0.098024,10.000000,50.515785,39.412396,8.321523,0.798229,73.589781,1.250000,1.382469,35.170549,0.145691,0.318660,0.345024,25.000,0.545066,721.55,234.01,97.8,0.010011,0.989989,0,1
0.638233,7472.307694,0.080000,10.000000,50.000000,33.000550,8.206873,0.678676,81.500442,1.418052,1.758290,37.303359,0.094367,0.192119,0.323364,16.651,0.458205,394.64,119.96,85.3,0.017180,0.982820,0,1
0.720000,7800.000000,0.142553,10.000000,63.900275,43.222446,8.091505,0.816778,79.556991,1.266624,1.596913,42.000000,0.401083,0.306794,0.343336,23.411,0.537199,714.32,230.54,98.1,0.010015,0.989985,1,1
0.693600,6559.390878,0.080000,12.119803,52.082836,45.100660,8.310533,0.671020,79.807362,1.382578,1.617188,31.388092,0.343967,0.262034,0.313260,19.278,0.457902,549.35,161.76,84.3,0.009880,0.990120,1,1
0.695429,7724.450999,0.080000,10.000000,51.647108,38.505413,8.230910,0.682949,73.767590,1.265657,1.329855,20.732813,0.126548,0.276394,0.373299,17.653,0.598097,494.90,173.66,85.8,0.011433,0.988567,0,1
0.659854,6888.718508,0.127613,11.124469,50.000000,35.414840,8.183541,0.767965,75.639116,1.349867,1.669229,18.000000,0.122774,0.264604,0.297875,22.712,0.423145,667.67,186.95,95.1,0.010011,0.989989,0,1
0.611628,7449.581428,0.080000,10.000000,67.689331,41.141226,8.424595,0.660726,77.093581,1.259162,1.986531,39.896065,0.106299,0.226335,0.318107,16.513,0.472561,460.11,137.58,83.1,0.012347,0.987653,0,1
0.647967,7203.020279,0.093225,11.112161,50.000000,46.663080,8.396500,0.866034,73.947555,1.450292,1.510666,24.688328,0.120504,0.254790,0.321859,21.878,0.519084,670.98,203.00,108.4,0.009956,0.990044,0,1
0.711313,7119.285546,0.217833,10.000000,58.533767,48.000000,8.374411,0.777238,75.444928,1.284374,1.457125,24.791448,0.124441,0.263726,0.333253,22.579,0.520382,602.00,188.58,95.5,0.009838,0.990162,0,1
0.632981,7758.652225,0.265459,10.240145,50.000000,36.656293,8.356852,0.796503,83.449118,1.488974,1.483478,23.909289,0.110107,0.228648,0.291856,22.961,0.416809,610.73,167.55,99.8,0.014481,0.985519,0,1
0.703642,7164.164763,0.101589,10.000000,57.104679,44.355386,8.450000,0.812583,99.020325,1.268297,1.320623,38.196262,0.108260,0.216458,0.332522,23.680,0.472319,517.70,161.82,101.8,0.017024,0.982976,0,1
0.712093,7075.230740,0.175685,10.785760,50.796538,35.432389,8.311286,0.620000,71.934258,1.265361,1.300000,20.582736,0.110774,0.238899,0.341285,15.147,0.517269,424.76,136.27,78.0,0.011626,0.988374,0,1
0.701327,6807.403083,0.149621,12.134208,52.691882,48.000000,8.364630,0.620594,69.959433,1.358294,1.300000,25.742782,0.121756,0.267186,0.329106,17.360,0.490986,493.11,152.55,78.1,0.009278,0.990722,0,1
0.720000,7800.000000,0.188181,10.000000,50.000000,43.067322,8.240758,0.717702,84.366180,1.256130,1.300000,21.721849,0.111595,0.227712,0.363103,21.041,0.524957,440.51,150.35,90.1,0.016961,0.983039,0,1
0.669440,7695.459618,0.151265,10.000000,55.813358,42.405479,8.288250,0.900699,77.767929,1.470821,1.697250,41.190856,0.105849,0.216406,0.330586,19.786,0.553892,577.07,179.32,112.7,0.012152,0.987848,0,1
0.678594,7351.780021,0.192686,10.000000,50.000000,47.177214,8.450000,0.672277,66.758767,1.374790,1.300000,25.173467,0.141406,0.310998,0.347459,22.610,0.538347,588.93,192.35,84.5,0.009058,0.990942,0,1
0.720000,7629.000320,0.086926,12.731986,50.000000,46.883849,8.369171,0.840970,73.847261,1.320349,1.320137,30.492520,0.135931,0.296682,0.332664,22.540,0.505707,734.05,229.54,105.3,0.006867,0.993133,0,1
0.720000,7422.077889,0.164108,10.000000,55.196059,41.758394,8.343419,0.755506,80.148789,1.329873,1.326877,18.000000,0.071914,0.132174,0.344447,13.400,0.473463,283.74,91.87,94.8,0.014404,0.985596,0,1
0.720000,7800.000000,0.164037,10.000000,50.000000,28.163577,8.084912,0.663817,83.082712,1.250000,1.352795,23.899905,0.131664,0.291396,0.356587,18.130,0.553860,530.92,177.96,83.4,0.013646,0.986354,0,1
0.705274,6579.045837,0.268608,10.873644,50.000000,44.816899,8.450000,0.706127,82.529863,1.321186,1.517843,18.359092,0.108167,0.224946,0.296992,22.060,0.405582,523.45,146.13,88.7,0.014591,0.985409,0,1
0.698774,7112.718383,0.129075,10.134162,58.844631,30.769205,8.238799,0.662922,74.311757,1.405851,1.585145,40.407103,0.122299,0.267630,0.326698,17.925,0.495274,531.51,163.22,82.1,0.009373,0.990627,0,1
0.689348,7198.877837,0.111450,10.000000,55.704162,38.754777,8.204340,0.642785,95.425896,1.360410,1.330613,28.076795,0.110017,0.232017,0.335969,18.020,0.484982,434.46,137.21,80.8,0.014561,0.985439,0,1
0.717417,7800.000000,0.096573,10.000000,55.671254,44.208921,8.444435,0.760294,77.696360,1.409545,1.304077,23.034193,0.382418,0.290480,0.374164,21.002,0.595955,577.69,203.18,94.5,0.012287,0.987713,1,1
0.720000,7800.000000,0.093609,10.000000,56.984517,38.287805,8.127459,0.803443,80.988445,1.341848,1.428849,25.591150,0.107223,0.222016,0.350263,18.157,0.523849,498.43,164.11,100.7,0.017103,0.982897,0,1
0.625012,7800.000000,0.130659,10.709273,59.484384,43.777468,8.450000,0.662360,76.292809,1.283728,1.300000,23.411198,0.113060,0.242558,0.335477,16.816,0.505091,468.71,147.81,83.3,0.012341,0.987659,0,1
0.714083,7800.000000,0.141962,11.835000,57.284667,44.146350,8.450000,0.847072,86.515175,1.355866,1.300000,26.480128,0.119149,0.252820,0.329660,20.900,0.485817,635.81,197.02,106.1,0.014582,0.985418,0,1
0.639918,7800.000000,0.114148,10.565040,53.752068,34.086394,8.042332,0.820981,76.015534,1.308968,1.300000,26.785900,0.129286,0.279864,0.311000,23.185,0.456832,723.07,211.38,102.8,0.009342,0.990658,0,1
0.670561,7800.000000,0.098580,10.000000,60.510340,38.214954,8.331888,0.823806,85.840938,1.250000,1.535733,27.196577,0.118935,0.252083,0.327956,21.042,0.485269,619.74,191.05,103.2,0.014641,0.985359,0,1
0.641350,7800.000000,0.115985,10.000000,53.596099,48.000000,8.445880,0.875406,68.941247,1.268313,1.466315,30.511907,0.113839,0.239226,0.362568,18.512,0.658466,565.31,192.67,109.6,0.012195,0.987805,0,1
0.664924,7800.000000,0.098684,10.000000,50.000000,45.882914,8.317995,0.889774,84.592407,1.273141,1.379529,22.641080,0.133478,0.285417,0.361876,23.499,0.649629,686.85,233.64,111.3,0.014659,0.985341,0,1
0.711105,6903.251930,0.129044,10.000000,54.819367,44.018068,8.331790,0.838502,58.677709,1.340142,1.410187,24.285964,0.145213,0.317531,0.342029,25.000,0.582924,761.88,244.95,102.1,0.004640,0.995360,0,1
0.660746,7800.000000,0.151644,10.000000,56.426688,48.000000,8.336639,0.800491,79.890037,1.333682,2.137808,25.407086,0.141233,0.306173,0.341881,25.000,0.557403,701.63,225.48,90.7,0.009950,0.990050,0,1
0.720000,6044.000758,0.080000,10.384932,58.361321,48.000000,7.993321,0.620000,63.876349,1.434186,1.433694,28.340684,0.129957,0.284633,0.331618,20.072,0.502990,520.83,162.35,78.0,0.009326,0.990674,0,1
0.693266,7800.000000,0.144113,10.271833,57.520177,38.251543,8.058486,0.630765,92.048385,1.365855,1.522824,26.108631,0.355412,0.272201,0.349547,17.624,0.531255,480.74,157.96,79.4,0.014750,0.985250,1,1
0.720000,7484.219569,0.177204,12.323428,50.000000,43.088880,8.450000,0.763400,80.976452,1.275362,1.360552,25.045283,0.378114,0.289075,0.331448,21.336,0.496289,651.64,203.03,95.7,0.014667,0.985333,1,1
0.720000,7800.000000,0.196954,10.806720,50.926833,39.937775,8.399541,0.916277,87.094481,1.250000,1.457063,29.525971,0.141740,0.308146,0.335303,25.000,0.561814,824.15,259.76,111.4,0.012226,0.987774,0,1
0.720000,7800.000000,0.180785,11.525494,51.549136,38.667811,8.402856,0.797010,76.765849,1.341119,1.300000,24.517584,0.135369,0.295560,0.333485,22.265,0.502780,691.34,216.72,99.9,0.009250,0.990750,0,1
0.720000,7800.000000,0.091489,10.000000,50.000000,41.087870,8.372243,0.706691,77.373242,1.338924,1.300000,22.936525,0.382535,0.292661,0.386545,19.476,0.627989,523.67,190.27,88.7,0.007409,0.992591,1,1
0.720000,7037.642327,0.185036,10.000000,50.000000,46.259608,8.151169,0.643872,62.524302,1.250000,1.458314,27.524192,0.141201,0.312585,0.356813,21.150,0.563058,552.06,185.16,80.3,0.009271,0.990729,0,1
0.720000,7800.000000,0.097127,10.207387,53.092236,39.605061,8.450000,0.809326,81.850660,1.340023,1.300000,26.983501,0.091620,0.180604,0.352768,16.472,0.516693,405.53,134.47,101.4,0.014381,0.985619,0,1
0.639531,7800.000000,0.080000,11.916632,50.000000,44.333544,8.236222,0.754045,93.400939,1.261302,1.811673,22.586778,0.119961,0.256975,0.308225,21.784,0.438599,615.29,178.27,92.7,0.014799,0.985201,0,1
0.508304,7023.190416,0.095861,12.686634,50.000000,48.000000,8.347484,0.662404,82.196578,1.314414,1.537225,27.979297,0.071952,0.140220,0.241315,17.140,0.294299,376.71,85.45,83.3,0.016936,0.983064,0,1
0.622760,7800.000000,0.081270,10.671483,56.916247,39.579469,8.212225,0.661406,72.632111,1.250000,1.375358,25.539616,0.095146,0.197003,0.331903,14.378,0.488358,384.23,119.88,83.1,0.009459,0.990541,0,1
0.720000,7800.000000,0.134891,10.392742,57.760976,38.585529,8.450000,0.620000,75.582604,1.454080,1.871591,21.818731,0.385778,0.301734,0.376050,16.980,0.602009,486.89,172.11,76.8,0.007514,0.992486,1,1
0.709556,7086.631317,0.206784,10.865447,50.000000,37.417621,8.171208,0.720669,74.123520,1.337708,1.740126,18.000000,0.365226,0.277515,0.319305,21.751,0.466628,613.02,184.00,89.1,0.007515,0.992485,1,1
