generator_force_scale,generator_rated_force_n,generator_spring_decouple,air_spring_reference_bar,air_spring_max_cc,air_spring_min_cc,air_spring_expansion_gain,air_spring_compression_gain,generator_adaptive_profile,exhaust_open_ms,load_fraction,frequency_hz,combustion_pressure_gain,burn_duration_ms,damping_n_s_m,score,net_efficiency,capture_fraction,max_bdc_mm,elec_per_spring,expansion_work_j,elec_energy_j,peak_pressure_bar,rgf,scavenge_efficiency,stable,energy_balance_valid,spring_recovery,ke_power_fraction,unharvested_fraction
2.722530,7800.000000,0.281056,10.674695,78.729736,24.426292,0.677259,1.011684,0.116423,8.716361,0.950000,42.000000,1.750000,1.756354,32.501697,-0.004629,0.245163,0.063518,25.000,0.197926,475.13,198.48,349.4,0.000395,0.999605,1,1,0.950000,3.099326,0.000000
2.382573,6565.974426,0.252292,10.000000,78.054960,18.534953,0.550000,1.000000,0.000000,8.800000,0.894528,42.611851,1.654864,1.666144,34.705070,-0.005482,0.228919,0.059663,25.000,0.193153,415.23,161.97,248.1,0.000000,1.000000,1,1,0.950000,3.810481,0.000000
1.944004,7662.214798,0.284666,10.000000,82.000000,22.478925,0.602409,1.000000,0.142018,8.800000,0.945360,42.226393,1.633925,1.759144,32.413243,-0.017500,0.000000,0.000000,25.000,0.000000,296.92,0.00,288.2,0.000081,0.999919,1,1,0.950000,0.000000,0.000000
2.325094,7752.335907,0.346825,11.248249,78.901384,18.791338,0.679043,1.000000,0.091926,8.761109,0.921475,42.000000,1.750000,1.596457,30.711694,-0.007762,0.185482,0.047345,25.000,0.122583,444.33,140.43,265.2,0.000000,1.000000,1,1,0.950000,3.559053,0.000000
1.732703,6058.727893,0.271827,13.628704,63.324037,20.383353,0.579369,1.237488,0.014817,8.243901,0.950000,96.559430,1.646016,1.788286,32.948470,-0.017500,0.000000,0.000000,25.000,0.000000,340.88,0.00,131.4,0.014576,0.985424,1,1,0.000000,0.000000,0.000000
3.000000,7183.635375,0.295363,10.000000,81.250907,18.000000,0.550000,1.012638,0.076465,8.800000,0.906250,47.464990,1.690257,1.569292,30.499789,-0.007572,0.189101,0.051060,25.000,0.155706,427.89,137.87,255.6,0.000000,1.000000,1,1,0.950000,4.002108,0.000000
2.520538,7595.938219,0.297187,10.448664,74.340530,18.000000,0.635339,1.045142,0.143808,8.555014,0.915055,42.000000,1.618994,1.735515,31.570207,-0.007804,0.184690,0.047515,25.000,0.139990,437.40,137.65,261.1,0.000000,1.000000,1,1,0.950000,3.856893,0.000000
2.825236,6863.431608,0.248164,10.000000,76.862726,19.973281,0.825696,1.437013,0.000000,8.572320,0.936650,42.000000,1.607243,1.533956,18.000000,-0.006840,0.203052,0.052597,25.000,0.133865,460.72,159.40,274.8,0.000000,1.000000,1,1,0.950000,3.717200,0.000000
2.824864,6554.443908,0.275197,10.598474,78.798832,29.723868,0.606604,1.002648,0.360697,8.188618,0.816351,42.000000,1.692096,1.898368,18.686384,-0.006024,0.218600,0.217874,25.000,0.302923,330.81,123.22,77.1,0.000000,1.000000,1,1,0.950000,3.538433,0.000000
2.154958,6832.956953,0.335055,11.340167,77.436611,22.073819,0.550000,1.092422,0.067772,8.590591,0.940216,51.954201,1.650163,1.797443,25.629065,-0.010628,0.130903,0.135274,25.000,0.221475,464.57,103.62,107.7,0.000000,1.000000,1,1,0.950000,3.852472,0.000000
2.012350,7251.206893,0.253608,13.085282,82.000000,22.622186,0.550000,1.039174,0.268488,8.800000,0.950000,45.936961,1.675374,1.821319,31.490835,-0.017500,0.000000,0.000000,25.000,0.000000,350.10,0.00,291.1,0.000362,0.999638,1,1,0.950000,0.000000,0.000000
2.089167,4916.685410,0.373456,10.563571,82.000000,25.425376,0.673289,1.093372,0.293493,7.871640,0.873920,42.000000,1.597228,1.600134,39.364313,-0.010194,0.139169,0.138198,25.000,0.189362,392.82,93.19,118.6,0.000000,1.000000,1,1,0.950000,3.246595,0.000000
3.000000,7800.000000,0.244222,10.000000,82.000000,42.193314,0.790875,1.449093,0.273616,8.719206,0.809213,46.223058,1.428279,1.397248,41.472718,-0.006061,0.217894,0.222652,25.000,0.314486,289.09,119.96,75.4,0.000000,1.000000,1,1,0.950000,3.678520,0.000000
1.463810,6573.449911,0.264986,10.000000,82.000000,21.216227,0.950000,1.007279,0.319640,8.800000,0.695704,42.000000,1.622645,1.367437,28.508929,0.369924,0.500356,0.135394,25.000,0.117685,200.53,170.97,121.8,0.000000,1.000000,1,1,0.950000,2.969543,0.000000
2.532692,7068.804175,0.273955,17.668386,80.399974,22.693978,0.786558,1.359617,0.149796,8.059179,0.915609,70.465639,1.518313,1.494843,33.896608,-0.013667,0.073005,0.098036,25.000,0.067408,207.47,54.48,103.7,0.011758,0.988242,1,1,0.950000,2.506853,0.000000
2.640094,6139.870288,0.282391,10.000000,80.547699,20.225904,0.606419,1.000000,0.117846,8.800000,0.940145,42.000000,1.733168,1.672460,31.313611,-0.005986,0.219312,0.057077,25.000,0.195109,464.49,173.58,277.1,0.000000,1.000000,1,1,0.950000,3.743662,0.000000
1.531063,6788.191251,0.411040,10.119787,64.332229,34.456218,0.550000,1.056147,0.281378,8.581385,0.666801,44.020258,1.382635,1.778817,30.282344,0.089615,0.387436,0.396909,25.000,0.477177,133.68,111.78,40.3,0.000000,1.000000,1,1,0.950000,3.164755,0.000000
2.792660,6910.715598,0.292622,10.000000,76.971686,20.136902,0.550000,1.000000,0.135109,8.800000,0.907986,43.190837,1.737762,1.661727,30.418394,-0.017500,0.000000,0.000000,25.000,0.000000,384.53,0.00,256.7,0.000000,1.000000,1,1,0.950000,0.000000,0.000000
2.165672,6780.085762,0.268882,10.000000,82.000000,24.389415,0.602780,1.053705,0.000000,8.635889,0.950000,42.000000,1.644685,1.769867,29.818231,-0.004601,0.245689,0.062499,25.000,0.227988,475.13,198.91,328.4,0.000318,0.999682,1,1,0.950000,3.049210,0.000000
2.961723,7562.240759,0.276252,10.791350,81.066411,23.617959,0.724107,1.028347,0.197694,8.659102,0.919573,42.000000,1.750000,1.803473,31.943922,-0.006506,0.209413,0.054544,25.000,0.148468,442.28,157.82,264.0,0.000000,1.000000,1,1,0.950000,3.437885,0.000000
0.822392,6621.697911,0.229915,11.641107,64.261716,23.862822,0.664309,1.224555,0.327167,8.800000,0.919865,42.000000,1.681609,1.452909,30.429489,-0.017109,0.007451,0.002481,25.000,0.004362,442.59,5.62,271.2,0.000408,0.999592,1,1,0.950000,3.882015,0.000000
2.292205,6091.295454,0.272628,11.978278,78.956315,21.981071,0.564769,1.077345,0.000000,8.720906,0.863746,42.000000,1.708677,1.644024,37.165650,-0.005391,0.230642,0.059560,25.000,0.157803,381.99,150.12,228.5,0.000000,1.000000,1,1,0.950000,3.691368,0.000000
2.757718,7800.000000,0.297253,10.406566,78.923463,24.424658,0.550000,1.000000,0.067273,8.681464,0.942967,42.000000,1.705849,1.735770,35.371179,-0.003934,0.258401,0.068887,25.000,0.254827,467.54,205.86,358.0,0.000344,0.999656,1,1,0.950000,3.536817,0.000000
1.697661,6017.574039,0.414995,10.372019,82.000000,20.307227,0.591222,1.027720,0.176430,8.790260,0.903359,42.000000,1.645149,1.738703,32.010225,-0.008106,0.178926,0.046157,25.000,0.146856,424.77,129.50,253.7,0.000000,1.000000,1,1,0.950000,3.977057,0.000000
1.613674,7800.000000,0.355903,12.672385,74.963972,26.861307,0.568518,1.042530,0.210379,8.783578,0.858163,42.000000,1.658223,1.911587,28.296800,-0.005891,0.221120,0.057493,25.000,0.156361,375.96,141.65,225.5,0.000000,1.000000,1,1,0.950000,3.630087,0.000000
3.000000,7134.314844,0.267352,10.260659,72.894148,20.303758,0.646885,1.000000,0.082913,8.636932,0.950000,50.099800,1.726817,1.748575,32.520515,-0.010983,0.124132,0.127512,25.000,0.201116,475.13,100.50,110.1,0.000000,1.000000,1,1,0.950000,3.500268,0.000000
2.060811,7081.628095,0.330818,10.721592,75.185148,20.986705,0.707525,1.000000,0.028509,8.505309,0.789749,42.000000,1.589590,1.559551,32.589035,0.081204,0.386685,0.101469,25.000,0.187489,302.09,199.04,181.5,0.000000,1.000000,1,1,0.950000,3.231880,0.000000
2.011783,7057.448523,0.342497,12.258120,79.056472,20.608819,0.840171,1.000000,0.092135,8.800000,0.742627,89.283883,1.713423,1.569884,38.541301,-0.001450,0.305714,0.294982,25.000,0.164227,151.02,130.86,66.5,0.013934,0.986066,1,1,0.875395,2.721758,0.000000
1.530568,6295.598119,0.293358,10.987259,66.881717,33.260666,0.939387,1.037367,0.336119,8.791085,0.950000,44.895636,1.740825,1.800636,34.325749,-0.012675,0.091905,0.093317,25.000,0.140274,450.13,74.41,110.2,0.000000,1.000000,1,1,0.950000,3.471847,0.000000
3.000000,7040.705670,0.282626,13.014499,61.911357,19.747377,0.550000,1.000000,0.080675,8.227893,0.882014,42.000000,1.672052,1.606090,33.644398,-0.008270,0.175810,0.059694,25.000,0.128701,401.72,120.34,240.1,0.000000,1.000000,1,1,0.950000,2.107714,0.000000
2.599802,5836.209861,0.312699,10.000000,81.353746,25.405683,0.560184,1.006955,0.013123,8.690947,0.898711,42.000000,1.708231,1.823706,30.364645,-0.004421,0.249128,0.065568,25.000,0.217590,419.75,178.18,322.0,0.000353,0.999647,1,1,0.950000,3.737373,0.000000
2.545009,3283.032755,0.313245,11.219460,77.532808,20.445400,0.550000,1.340088,0.084197,8.512052,0.950000,43.267131,1.385474,1.728164,35.167937,-0.012678,0.091854,0.049284,25.000,0.107151,350.10,74.37,283.4,0.000000,1.000000,1,1,0.950000,2.308696,0.000000
2.256889,7038.577085,0.274761,10.931010,81.706174,20.994939,0.572209,1.000000,0.178690,8.656229,0.932256,43.750734,1.683297,1.633927,36.547835,-0.007803,0.184709,0.048391,25.000,0.201112,359.98,143.51,272.1,0.000000,1.000000,1,1,0.950000,4.043853,0.000000
1.623235,6955.824232,0.371836,10.000000,75.565959,27.215459,0.550000,1.000000,0.058371,8.747786,0.722262,53.757458,1.634501,1.640875,39.081990,-0.002640,0.283057,0.297874,25.000,0.430677,156.83,110.55,53.9,0.000000,1.000000,1,1,0.950000,3.440882,0.000000
3.000000,7434.286720,0.326738,10.000000,81.266495,19.166830,0.738279,1.000000,0.193100,8.691700,0.917409,42.000000,1.739371,1.941501,37.244672,-0.005558,0.227464,0.059156,25.000,0.158200,439.94,170.51,262.6,0.000000,1.000000,1,1,0.950000,3.759439,0.000000
1.620108,7497.038505,0.385173,12.338727,78.681312,27.746256,0.578814,1.060339,0.177017,8.652932,0.921469,42.000000,1.659326,1.886710,25.370049,-0.007476,0.190928,0.049752,25.000,0.158349,323.15,144.55,332.5,0.000283,0.999717,1,1,0.950000,3.389193,0.000000
2.980511,7360.293213,0.280005,11.395350,74.558779,24.728250,0.550000,1.000000,0.000000,8.575809,0.909485,42.000000,1.697535,1.753723,24.347244,-0.005202,0.234251,0.059357,25.000,0.212503,431.38,172.19,278.8,0.000304,0.999696,1,1,0.950000,3.554375,0.000000
1.925467,5926.235567,0.272370,10.000000,62.366390,29.570626,0.674790,1.240518,0.270541,8.570460,0.941576,88.276049,1.750000,1.627709,29.993273,-0.017500,0.000000,0.000000,25.000,0.000000,199.87,0.00,318.9,0.015631,0.984369,1,1,0.950000,0.000000,0.000000
2.483204,6534.411557,0.256185,11.071644,82.000000,26.643080,0.550000,1.025519,0.000000,8.537857,0.855627,42.000000,1.597787,1.720283,35.569235,-0.003555,0.265624,0.068875,25.000,0.216242,373.23,168.92,223.4,0.000000,1.000000,1,1,0.950000,3.346912,0.000000
2.553372,7193.822274,0.289043,10.000000,77.185240,18.000000,0.585756,1.000000,0.079198,8.665900,0.929037,42.000000,1.713806,1.632901,31.482539,-0.006988,0.200229,0.051579,25.000,0.180842,452.50,154.38,270.0,0.000000,1.000000,1,1,0.950000,3.251855,0.000000
2.636668,7800.000000,0.312197,11.276634,67.921323,26.325068,0.568054,1.101972,0.206438,8.800000,0.920826,44.388342,1.702604,1.662185,33.668052,-0.009910,0.144564,0.143891,25.000,0.435750,280.19,109.28,103.0,0.000000,1.000000,1,1,0.950000,3.896244,0.000000
2.365849,5765.301658,0.299208,10.000000,80.075637,22.942899,0.578246,1.000000,0.046219,8.800000,0.860462,42.000000,1.658333,1.537520,34.062619,-0.004006,0.257030,0.066862,25.000,0.205822,378.45,165.75,226.5,0.000000,1.000000,1,1,0.950000,3.919066,0.000000
2.751379,5593.490843,0.346721,10.188720,81.050129,20.169175,0.592388,1.000000,0.350998,8.282473,0.789024,44.376017,1.731496,1.530425,28.655310,-0.017500,0.000000,0.000000,25.000,0.000000,206.16,0.00,181.2,0.000000,1.000000,1,1,0.950000,3.339364,0.000000
2.570031,3505.051910,0.231886,10.000000,82.000000,44.261479,0.708692,1.445805,0.193659,8.785412,0.950000,92.749813,1.371188,1.527964,33.821650,-0.010559,0.132205,0.369094,25.000,0.369885,271.17,107.03,297.0,0.016017,0.983983,1,1,0.950000,3.301739,0.000000
3.000000,6604.538665,0.306463,10.000000,77.238927,19.235526,0.770079,1.000469,0.183557,8.646972,0.912808,42.000000,1.750000,1.770602,32.400081,-0.005650,0.225713,0.058605,25.000,0.151768,434.97,167.29,259.7,0.000000,1.000000,1,1,0.950000,3.826190,0.000000
2.709904,7800.000000,0.262756,12.308813,78.449179,18.000000,0.596513,1.000000,0.167467,8.499925,0.947903,47.712482,1.694328,1.603727,33.491981,-0.010083,0.141272,0.049465,25.000,0.117304,321.41,113.83,282.0,0.000000,1.000000,1,1,0.950000,2.364343,0.000000
2.579477,7217.821440,0.282826,10.435846,76.795997,23.267024,0.550000,1.000000,0.000000,8.597767,0.950000,54.156425,1.649242,1.816424,33.108758,-0.011041,0.123020,0.127667,25.000,0.281784,400.11,99.60,111.9,0.000000,1.000000,1,1,0.950000,3.770469,0.000000
3.000000,7173.322752,0.320205,11.423492,82.000000,23.701549,0.560515,1.040456,0.068458,8.800000,0.915123,43.346690,1.573458,1.670670,35.522181,-0.017500,0.000000,0.000000,25.000,0.000000,230.25,0.00,261.5,0.000000,1.000000,1,1,0.950000,0.000000,0.000000
1.982613,5554.802292,0.252877,10.000000,82.000000,27.641126,0.617654,1.031078,0.088181,8.415391,0.883197,45.065046,1.641719,2.003305,38.355482,-0.010310,0.136944,0.140263,25.000,0.284970,318.16,94.04,93.7,0.000000,1.000000,1,1,0.950000,3.505149,0.000000
2.081619,3368.119673,0.198496,11.121657,62.935073,40.337394,0.709788,1.318384,0.000000,7.956692,0.749922,42.000000,1.437713,1.686582,33.766913,-0.008646,0.168640,0.169772,25.000,0.200378,259.08,74.45,60.7,0.000000,1.000000,1,1,0.950000,3.673278,0.000000
2.911190,7800.000000,0.213741,10.934681,62.908182,43.805833,0.729055,1.000000,0.148281,7.899600,0.950000,50.585081,1.341832,1.731299,42.000000,-0.010693,0.129654,0.133682,25.000,0.202023,364.67,104.97,381.7,0.000506,0.999494,1,1,0.000000,3.752993,0.000000
2.975246,6177.220782,0.312749,10.912867,77.496968,23.934104,0.562316,1.030523,0.088881,8.640246,0.753440,54.136510,1.747007,1.722841,30.026198,-0.002033,0.294616,0.309988,25.000,0.459166,166.03,131.97,61.6,0.000000,1.000000,1,1,0.950000,3.338995,0.000000
2.091920,6541.717011,0.341618,10.000000,72.814030,26.190496,0.550000,1.093718,0.134201,8.478344,0.950000,46.177694,1.739419,1.858230,34.059649,-0.011245,0.119134,0.119656,25.000,0.643046,200.06,96.45,110.2,0.000000,1.000000,1,1,0.950000,3.971530,0.000000
2.668488,7800.000000,0.275257,10.196345,82.000000,24.534629,0.550000,1.024196,0.402387,8.798067,0.950000,42.000000,1.684995,1.718457,32.704726,-0.004287,0.251674,0.063464,25.000,0.254003,475.13,203.76,329.1,0.000363,0.999637,1,1,0.950000,3.924767,0.000000
2.565185,6702.037731,0.310027,11.180673,82.000000,23.075938,0.550000,1.032591,0.078337,8.615320,0.921177,42.000000,1.689837,1.817813,31.745630,-0.006354,0.212301,0.054799,25.000,0.192509,444.01,160.62,265.0,0.000000,1.000000,1,1,0.950000,3.321201,0.000000
2.597198,7198.844356,0.262905,10.000000,77.955421,25.031089,0.550000,1.023088,0.137339,8.800000,0.927637,45.804996,1.589217,1.300000,32.090071,-0.010856,0.126552,0.126744,25.000,0.208961,94.19,97.25,269.2,0.000000,1.000000,1,1,0.950000,3.631257,0.000000
2.583079,3763.659639,0.259770,10.000000,63.483122,18.285888,0.684472,1.000000,0.018159,8.065096,0.758417,45.408446,1.724041,1.718148,42.000000,-0.005639,0.225916,0.231436,25.000,0.211933,121.34,103.26,161.7,0.000000,1.000000,1,1,0.950000,3.166609,0.000000
2.722679,7800.000000,0.253025,10.000000,59.626467,33.503615,0.930769,1.093651,0.106850,8.692832,0.715469,42.000000,1.750000,1.647662,36.025622,0.084178,0.369278,0.374837,25.000,0.292422,221.88,139.61,52.2,0.000000,1.000000,1,1,0.950000,2.887035,0.000000
1.701729,7453.270034,0.327349,10.952014,82.000000,28.969551,0.568402,1.129028,0.000000,8.798816,0.934858,42.000000,1.580363,1.690316,37.248334,-0.013091,0.083988,0.035927,25.000,0.056366,458.78,65.66,273.7,0.000502,0.999498,1,1,0.950000,2.904599,0.000000
2.705979,7800.000000,0.295913,10.586469,58.531558,24.985783,0.745898,1.345664,0.183306,8.133223,0.921307,42.000000,1.350857,1.660026,31.752093,-0.010256,0.137982,0.136619,25.000,0.225577,444.15,104.43,101.7,0.000000,1.000000,1,1,0.950000,3.477148,0.000000
2.777385,6638.878363,0.240832,11.164043,78.220145,25.458682,0.758531,1.039493,0.158880,8.094748,0.917543,46.632891,1.328489,1.606953,34.284676,-0.009655,0.149434,0.151340,25.000,0.204737,416.92,112.06,102.2,0.000000,1.000000,1,1,0.950000,3.291183,0.000000
1.465862,6968.332002,0.401930,10.000000,63.969735,32.592834,0.562188,1.000000,0.245561,8.528122,0.800928,42.000000,1.687672,1.687911,42.000000,-0.008547,0.170529,0.170813,25.000,0.301551,314.16,91.29,72.7,0.000000,1.000000,1,1,0.950000,3.623865,0.000000
2.264058,5514.071476,0.404349,10.000000,60.661757,29.200950,0.550000,1.000000,0.078028,8.533797,0.675552,42.000000,1.586161,1.760490,31.103114,0.294892,0.427076,0.433575,25.000,0.418423,178.77,130.09,42.4,0.000000,1.000000,1,1,0.950000,3.071362,0.000000
2.790316,6538.697204,0.244249,10.029172,78.678449,43.956478,0.757979,1.304888,0.253236,8.524234,0.872795,42.000000,1.666549,1.543381,29.759756,-0.008501,0.171408,0.170229,25.000,0.297533,391.76,114.42,90.3,0.000000,1.000000,1,1,0.950000,3.629798,0.000000
3.000000,7792.067045,0.321328,11.891501,74.118111,18.069290,0.550000,1.013314,0.189135,8.571481,0.865502,42.000000,1.750000,1.710142,30.499158,-0.006549,0.208596,0.053627,25.000,0.139463,383.89,136.45,229.6,0.000000,1.000000,1,1,0.950000,3.840238,0.000000
2.560281,7435.965223,0.397578,10.000000,64.344124,23.718998,0.550000,1.191420,0.144835,8.689922,0.933513,43.292113,1.750000,1.529665,26.784301,-0.010955,0.124658,0.122847,25.000,0.662980,192.56,97.14,106.1,0.000000,1.000000,1,1,0.950000,3.849706,0.000000
1.751252,6499.354947,0.337346,14.542783,62.217266,18.000000,0.847159,1.078154,0.433855,8.678086,0.733490,42.000000,1.750000,1.688046,34.532417,0.298785,0.463249,0.124546,25.000,0.108101,241.34,190.50,145.8,0.000000,1.000000,1,1,0.950000,2.891382,0.000000
2.541493,7063.558458,0.291715,10.000000,81.189458,24.170720,0.550000,1.050988,0.000000,8.742207,0.849501,43.772161,1.659129,1.678604,36.208945,-0.002302,0.289490,0.076392,25.000,0.239424,366.61,180.84,224.9,0.000052,0.999948,1,1,0.950000,3.961029,0.000000
2.285848,7275.641248,0.344073,10.000000,80.827965,18.000000,0.677861,1.024472,0.034496,8.800000,0.950000,47.274845,1.633614,1.650926,33.205084,-0.017500,0.000000,0.000000,25.000,0.000000,175.05,0.00,307.9,0.000206,0.999794,1,1,0.950000,0.000000,0.000000
2.904181,5957.605971,0.271405,10.000000,78.105883,20.583568,0.743952,1.000000,0.046073,8.667082,0.764658,47.356678,1.738329,1.759189,38.815817,-0.001531,0.304167,0.109868,25.000,0.169846,134.96,142.52,165.7,0.000000,1.000000,1,1,0.950000,2.266652,0.000000
1.537762,7402.934055,0.385771,12.789751,77.083704,39.629250,0.585127,1.011746,0.322547,8.749675,0.856911,42.199819,1.628498,1.796447,28.100143,-0.009920,0.144372,0.142986,25.000,0.231964,374.61,92.16,87.1,0.000000,1.000000,1,1,0.950000,3.823793,0.000000
2.500603,5636.773676,0.237658,10.388467,79.974739,19.145799,0.574216,1.069940,0.020648,8.719403,0.861721,52.662239,1.707109,1.783543,37.492063,-0.017500,0.000000,0.000000,25.000,0.000000,79.96,0.00,227.2,0.000000,1.000000,1,1,0.950000,3.614440,0.000000
3.000000,7097.430912,0.282882,10.000000,70.569937,25.449248,0.789546,1.000000,0.133296,8.513078,0.918648,42.000000,1.743808,1.744396,29.739232,-0.009570,0.151045,0.151267,25.000,0.226034,422.60,113.57,99.9,0.000000,1.000000,1,1,0.950000,3.408833,0.000000
2.414882,7491.772308,0.223721,11.495685,82.000000,18.645470,0.950000,1.014111,0.327487,8.720952,0.751821,47.549970,1.409484,1.300000,41.003151,0.311656,0.475558,0.132170,25.000,0.171621,178.67,211.60,157.5,0.000000,1.000000,1,1,0.950000,3.015070,0.000000
1.374674,6418.698740,0.421492,10.000000,56.111300,36.400685,0.945523,1.001684,0.359245,8.800000,0.686899,42.000000,1.750000,1.677812,39.755588,-0.002483,0.286037,0.291148,25.000,0.209103,191.02,93.10,45.2,0.000000,1.000000,1,1,0.950000,2.855833,0.000000
3.000000,6006.951304,0.285119,10.000000,81.277677,46.129035,0.882451,1.450000,0.000000,8.755497,0.936111,42.000000,1.478310,1.513502,34.072773,-0.010142,0.140150,0.139554,25.000,0.250043,460.14,109.88,104.7,0.000000,1.000000,1,1,0.950000,3.218222,0.000000
1.805868,5972.854464,0.426807,10.000000,64.349899,21.148834,0.564166,1.066229,0.305491,8.558987,0.639427,42.000000,1.420474,1.786644,31.423759,-0.017500,0.000000,0.000000,25.000,0.000000,0.00,0.00,86.1,0.000000,1.000000,1,1,0.950000,2.305018,0.000000
2.375492,6677.266803,0.291264,12.698963,80.247672,19.737567,0.699894,1.079258,0.000000,8.531789,0.862237,42.000000,1.660011,1.574808,32.801262,-0.005081,0.236545,0.061329,25.000,0.115950,380.36,153.31,227.6,0.000000,1.000000,1,1,0.950000,3.464219,0.000000
2.755531,7492.555453,0.230789,11.775770,60.210884,29.332021,0.866028,1.169777,0.323123,8.800000,0.711342,43.722987,1.711026,1.300000,27.258002,-0.017500,0.000000,0.000000,25.000,0.000000,72.54,0.00,212.3,0.000055,0.999945,1,1,0.950000,0.000000,0.000000
2.846532,7800.000000,0.383539,10.000000,76.479635,27.298093,0.835635,1.059962,0.121463,8.800000,0.773713,42.000000,1.730903,1.743041,37.808845,0.082195,0.390623,0.103600,25.000,0.177768,284.77,189.54,171.4,0.000000,1.000000,1,1,0.950000,3.506550,0.000000
1.959073,7349.395637,0.426680,12.585430,64.834854,18.672289,0.762595,1.000000,0.101511,8.322672,0.673253,89.417373,1.615137,1.724579,37.675899,-0.017500,0.000000,0.000000,17.491,0.000000,2.18,0.00,47.3,0.013564,0.986436,1,1,0.135216,0.000000,0.000000
2.127814,7006.734947,0.229287,10.000000,77.013614,19.677737,0.564614,1.000000,0.127741,8.723902,0.884443,57.376503,1.613392,1.528083,31.325043,-0.009136,0.159319,0.167448,25.000,0.350528,276.65,109.77,94.0,0.010967,0.989033,1,1,0.950000,3.798811,0.000000
2.461935,6512.516436,0.329240,10.000000,82.000000,20.009535,0.576474,1.000000,0.257572,8.572152,0.918372,44.985330,1.617199,1.603035,32.632488,-0.017500,0.000000,0.000000,25.000,0.000000,417.77,0.00,263.3,0.000000,1.000000,1,1,0.950000,0.000000,0.000000
1.255104,6624.359243,0.267911,10.000000,78.479716,27.851076,0.578962,1.000000,0.185780,8.800000,0.736742,47.095190,1.731678,1.665142,28.155739,-0.017500,0.000000,0.000000,25.000,0.000000,25.77,0.00,148.0,0.000000,1.000000,1,1,0.950000,3.564852,0.000000
2.913727,7273.902520,0.264821,10.000000,81.116750,26.622945,0.776625,1.450000,0.098708,8.738585,0.826515,46.458346,1.641915,1.442898,29.850346,-0.017500,0.000000,0.000000,25.000,0.000000,124.76,0.00,388.1,0.000286,0.999714,1,1,0.950000,3.269673,0.000000
2.386517,7800.000000,0.347076,10.000000,73.251473,20.680664,0.613050,1.019329,0.184622,8.800000,0.881033,48.844863,1.750000,1.706517,38.600359,-0.009262,0.156914,0.160770,25.000,0.140099,36.69,107.13,239.6,0.000000,1.000000,1,1,0.950000,3.540895,0.000000
2.596847,6546.214933,0.297690,10.957743,82.000000,37.225653,0.950000,1.062695,0.491875,8.062813,0.791978,45.006119,1.696030,1.740016,37.735365,-0.004493,0.247750,0.253079,25.000,0.578570,112.18,128.54,71.2,0.000000,1.000000,1,1,0.950000,3.085997,0.000000
2.775148,3755.201385,0.348011,11.213019,82.000000,42.067025,0.746864,1.450000,0.000000,7.861676,0.834102,44.148794,1.402148,1.767413,39.450984,-0.008272,0.175771,0.176929,25.000,0.316505,257.88,104.82,81.6,0.000000,1.000000,1,1,0.950000,3.427430,0.000000
2.201103,6746.443568,0.286379,13.108913,80.287272,29.564810,0.597601,1.017485,0.225944,8.682945,0.943334,55.342006,1.649350,1.855654,18.314654,-0.010627,0.130913,0.136560,25.000,0.201868,467.94,104.38,108.5,0.000001,0.999999,1,1,0.950000,3.892267,0.000000
2.835015,3368.726470,0.263910,10.000000,62.997322,45.582502,0.802097,1.359414,0.122952,8.705122,0.796684,79.779308,1.470979,1.598288,33.095044,-0.017500,0.000000,0.000000,20.355,0.000000,111.53,0.00,182.2,0.011777,0.988223,1,1,0.950000,0.000000,0.000000
3.000000,7039.302007,0.346836,11.497622,77.120257,18.690551,0.837140,1.000000,0.272520,8.210286,0.734690,62.465465,1.285126,1.894451,21.470231,-0.015651,0.035216,0.086712,25.000,0.023442,148.91,14.56,57.0,0.011222,0.988778,1,1,0.950000,1.303585,0.000000
2.389136,6536.472676,0.330651,12.307089,67.786185,22.441371,0.570431,1.000000,0.377088,8.580577,0.950000,45.194561,1.378584,1.971799,27.912134,-0.010881,0.126080,0.126760,25.000,0.374292,275.08,102.07,110.2,0.000000,1.000000,1,1,0.950000,3.312269,0.000000
2.639470,3278.326270,0.353469,11.721921,78.816647,23.195930,0.759430,1.055726,0.234037,7.975605,0.950000,42.000000,1.750000,2.018759,39.554137,-0.012042,0.103954,0.105399,25.000,0.133127,360.97,84.16,283.3,0.000000,1.000000,1,1,0.950000,3.098382,0.000000
1.910599,7448.598582,0.378930,10.000000,82.000000,30.638765,0.628982,1.046398,0.497818,8.724480,0.935137,42.000000,1.658070,1.665128,33.302848,-0.017300,0.003818,0.003818,25.000,0.005087,1.59,2.99,273.9,0.000000,1.000000,1,1,0.950000,3.426345,0.000000
1.596210,6012.259158,0.295480,10.000000,65.650234,28.688325,0.550000,1.088313,0.000000,8.363396,0.836790,48.405938,1.321128,1.633952,30.760996,-0.010459,0.134106,0.137857,25.000,0.260305,334.31,80.64,82.2,0.000000,1.000000,1,1,0.950000,3.740656,0.000000
1.685752,7489.653504,0.288309,11.068913,59.920936,36.626908,0.816752,1.017119,0.000000,8.673754,0.779101,42.000000,1.740933,1.457651,35.641105,-0.004967,0.238716,0.239702,25.000,0.270228,290.59,118.20,67.9,0.000000,1.000000,1,1,0.950000,3.466052,0.000000
