mode,rating_profile,ring_name,ring_size,tier_mix_kind,active_tier_count,all_three_tiers,n_micro,n_medium,n_large,total_cylinders,rated_kw,highway_l_per_100km,mixed_l_per_100km,ers_passed,ers_total,shortfall_events,score,design_aligned,is_canonical_x12_target,is_reference
storyboard_ring,storyboard,X6,6,mixed,2,False,1,5,0,6,410.0,4.513,2.375,9,9,0,883.73,True,False,False
storyboard_ring,storyboard,X6,6,mixed,2,False,2,0,4,6,520.0,4.516,2.456,9,9,0,878.18,False,False,False
storyboard_ring,storyboard,X6,6,mixed,3,True,2,1,3,6,478.0,4.404,2.348,9,9,0,882.51,True,False,False
storyboard_ring,storyboard,X6,6,mixed,3,True,2,2,2,6,436.0,4.404,2.344,9,9,0,884.61,True,False,False
storyboard_ring,storyboard,X6,6,mixed,3,True,2,3,1,6,394.0,4.404,2.342,9,9,0,886.71,True,False,False
storyboard_ring,storyboard,X6,6,mixed,2,False,2,4,0,6,352.0,4.404,2.342,9,9,0,888.81,True,False,False
storyboard_ring,storyboard,X6,6,mixed,2,False,3,0,3,6,420.0,4.36,2.391,9,9,0,886.3,False,False,False
storyboard_ring,storyboard,X6,6,mixed,3,True,3,1,2,6,378.0,4.332,2.316,9,9,0,888.96,True,False,False
storyboard_ring,storyboard,X6,6,mixed,3,True,3,2,1,6,336.0,4.332,2.314,9,9,0,891.06,True,False,False
storyboard_ring,storyboard,X6,6,mixed,2,False,3,3,0,6,294.0,4.332,2.31,9,9,0,893.16,True,False,False
storyboard_ring,storyboard,X6,6,mixed,2,False,4,0,2,6,320.0,4.318,2.331,9,9,0,892.14,False,False,False
storyboard_ring,storyboard,X6,6,mixed,3,True,4,1,1,6,278.0,4.313,2.283,9,9,0,894.35,True,False,False
storyboard_ring,storyboard,X6,6,mixed,2,False,4,2,0,6,236.0,4.313,2.268,9,9,0,896.45,True,False,False
storyboard_ring,storyboard,X6,6,mixed,2,False,5,0,1,6,220.0,4.308,2.254,9,9,0,897.34,False,False,False
storyboard_ring,storyboard,X6,6,mixed,2,False,5,1,0,6,178.0,4.308,2.259,9,9,1,899.44,True,False,False
storyboard_ring,storyboard,X6,6,homogeneous_micro,1,False,6,0,0,6,120.0,4.308,2.228,8,9,2,-999999992.0,False,False,False
storyboard_ring,storyboard,X8,8,homogeneous_large,1,False,0,0,8,8,960.0,4.988,2.598,7,9,0,-999999993.0,False,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,0,1,7,8,918.0,4.63,2.458,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,0,2,6,8,876.0,4.623,2.411,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,0,3,5,8,834.0,4.623,2.409,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,0,4,4,8,792.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,0,5,3,8,750.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,0,6,2,8,708.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,0,7,1,8,666.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X8,8,homogeneous_medium,1,False,0,8,0,8,624.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,1,0,7,8,860.0,4.751,2.526,9,9,0,852.47,False,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,1,1,6,8,818.0,4.513,2.395,9,9,0,859.33,True,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,1,2,5,8,776.0,4.513,2.377,9,9,0,861.43,True,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,1,3,4,8,734.0,4.513,2.375,9,9,0,863.53,True,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,1,4,3,8,692.0,4.513,2.375,9,9,0,865.63,True,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,1,5,2,8,650.0,4.513,2.375,9,9,0,867.73,True,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,1,6,1,8,608.0,4.513,2.375,9,9,0,869.83,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,1,7,0,8,566.0,4.513,2.375,9,9,0,871.93,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,2,0,6,8,760.0,4.516,2.456,9,9,0,862.18,False,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,2,1,5,8,718.0,4.404,2.348,9,9,0,866.51,True,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,2,2,4,8,676.0,4.404,2.344,9,9,0,868.61,True,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,2,3,3,8,634.0,4.404,2.342,9,9,0,870.71,True,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,2,4,2,8,592.0,4.404,2.342,9,9,0,872.81,True,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,2,5,1,8,550.0,4.404,2.342,9,9,0,874.91,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,2,6,0,8,508.0,4.404,2.342,9,9,0,877.01,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,3,0,5,8,660.0,4.36,2.391,9,9,0,870.3,False,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,3,1,4,8,618.0,4.332,2.316,9,9,0,872.96,True,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,3,2,3,8,576.0,4.332,2.314,9,9,0,875.06,True,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,3,3,2,8,534.0,4.332,2.312,9,9,0,877.16,True,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,3,4,1,8,492.0,4.332,2.312,9,9,0,879.26,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,3,5,0,8,450.0,4.332,2.312,9,9,0,881.36,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,4,0,4,8,560.0,4.318,2.331,9,9,0,876.14,False,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,4,1,3,8,518.0,4.313,2.288,9,9,0,878.35,True,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,4,2,2,8,476.0,4.313,2.285,9,9,0,880.45,True,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,4,3,1,8,434.0,4.313,2.284,9,9,0,882.55,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,4,4,0,8,392.0,4.313,2.284,9,9,0,884.65,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,5,0,3,8,460.0,4.308,2.276,9,9,0,881.34,False,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,5,1,2,8,418.0,4.308,2.261,9,9,0,883.44,True,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,5,2,1,8,376.0,4.308,2.259,9,9,0,885.54,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,5,3,0,8,334.0,4.308,2.259,9,9,0,887.64,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,6,0,2,8,360.0,4.308,2.254,9,9,0,886.34,False,False,False
storyboard_ring,storyboard,X8,8,mixed,3,True,6,1,1,8,318.0,4.308,2.251,9,9,0,888.44,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,6,2,0,8,276.0,4.308,2.244,9,9,0,890.54,True,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,7,0,1,8,260.0,4.308,2.243,9,9,0,891.34,False,False,False
storyboard_ring,storyboard,X8,8,mixed,2,False,7,1,0,8,218.0,4.308,2.226,9,9,0,893.44,True,False,False
storyboard_ring,storyboard,X8,8,homogeneous_micro,1,False,8,0,0,8,160.0,4.308,2.24,9,9,1,896.34,False,False,False
storyboard_ring,storyboard,X10,10,homogeneous_large,1,False,0,0,10,10,1200.0,4.988,2.598,7,9,0,-999999993.0,False,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,0,1,9,10,1158.0,4.63,2.458,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,0,2,8,10,1116.0,4.623,2.411,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,0,3,7,10,1074.0,4.623,2.409,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,0,4,6,10,1032.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,0,5,5,10,990.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,0,6,4,10,948.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,0,7,3,10,906.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,0,8,2,10,864.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,0,9,1,10,822.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X10,10,homogeneous_medium,1,False,0,10,0,10,780.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,1,0,9,10,1100.0,4.751,2.526,9,9,0,836.47,False,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,1,1,8,10,1058.0,4.513,2.395,9,9,0,843.33,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,1,2,7,10,1016.0,4.513,2.377,9,9,0,845.43,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,1,3,6,10,974.0,4.513,2.375,9,9,0,847.53,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,1,4,5,10,932.0,4.513,2.375,9,9,0,849.63,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,1,5,4,10,890.0,4.513,2.375,9,9,0,851.73,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,1,6,3,10,848.0,4.513,2.375,9,9,0,853.83,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,1,7,2,10,806.0,4.513,2.375,9,9,0,855.93,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,1,8,1,10,764.0,4.513,2.375,9,9,0,858.03,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,1,9,0,10,722.0,4.513,2.375,9,9,0,860.13,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,2,0,8,10,1000.0,4.516,2.456,9,9,0,846.18,False,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,2,1,7,10,958.0,4.404,2.348,9,9,0,850.51,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,2,2,6,10,916.0,4.404,2.344,9,9,0,852.61,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,2,3,5,10,874.0,4.404,2.342,9,9,0,854.71,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,2,4,4,10,832.0,4.404,2.342,9,9,0,856.81,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,2,5,3,10,790.0,4.404,2.342,9,9,0,858.91,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,2,6,2,10,748.0,4.404,2.342,9,9,0,861.01,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,2,7,1,10,706.0,4.404,2.342,9,9,0,863.11,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,2,8,0,10,664.0,4.404,2.342,9,9,0,865.21,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,3,0,7,10,900.0,4.36,2.391,9,9,0,854.3,False,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,3,1,6,10,858.0,4.332,2.316,9,9,0,856.96,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,3,2,5,10,816.0,4.332,2.314,9,9,0,859.06,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,3,3,4,10,774.0,4.332,2.312,9,9,0,861.16,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,3,4,3,10,732.0,4.332,2.312,9,9,0,863.26,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,3,5,2,10,690.0,4.332,2.312,9,9,0,865.36,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,3,6,1,10,648.0,4.332,2.312,9,9,0,867.46,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,3,7,0,10,606.0,4.332,2.312,9,9,0,869.56,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,4,0,6,10,800.0,4.318,2.331,9,9,0,860.14,False,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,4,1,5,10,758.0,4.313,2.288,9,9,0,862.35,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,4,2,4,10,716.0,4.313,2.285,9,9,0,864.45,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,4,3,3,10,674.0,4.313,2.284,9,9,0,866.55,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,4,4,2,10,632.0,4.313,2.284,9,9,0,868.65,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,4,5,1,10,590.0,4.313,2.284,9,9,0,870.75,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,4,6,0,10,548.0,4.313,2.284,9,9,0,872.85,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,5,0,5,10,700.0,4.308,2.276,9,9,0,865.34,False,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,5,1,4,10,658.0,4.308,2.261,9,9,0,867.44,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,5,2,3,10,616.0,4.308,2.259,9,9,0,869.54,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,5,3,2,10,574.0,4.308,2.259,9,9,0,871.64,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,5,4,1,10,532.0,4.308,2.259,9,9,0,873.74,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,5,5,0,10,490.0,4.308,2.259,9,9,0,875.84,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,6,0,4,10,600.0,4.308,2.254,9,9,0,870.34,False,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,6,1,3,10,558.0,4.308,2.251,9,9,0,872.44,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,6,2,2,10,516.0,4.308,2.249,9,9,0,874.54,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,6,3,1,10,474.0,4.308,2.249,9,9,0,876.64,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,6,4,0,10,432.0,4.308,2.249,9,9,0,878.74,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,7,0,3,10,500.0,4.308,2.251,9,9,0,875.34,False,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,7,1,2,10,458.0,4.308,2.249,9,9,0,877.44,True,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,7,2,1,10,416.0,4.308,2.247,9,9,0,879.54,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,7,3,0,10,374.0,4.308,2.247,9,9,0,881.64,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,8,0,2,10,400.0,4.308,2.25,9,9,0,880.34,False,False,False
storyboard_ring,storyboard,X10,10,mixed,3,True,8,1,1,10,358.0,4.308,2.248,9,9,0,882.44,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,8,2,0,10,316.0,4.308,2.246,9,9,0,884.54,True,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,9,0,1,10,300.0,4.308,2.248,9,9,0,885.34,False,False,False
storyboard_ring,storyboard,X10,10,mixed,2,False,9,1,0,10,258.0,4.308,2.237,9,9,0,887.44,True,False,False
storyboard_ring,storyboard,X10,10,homogeneous_micro,1,False,10,0,0,10,200.0,4.308,2.252,9,9,0,890.34,False,False,False
storyboard_ring,storyboard,X12,12,homogeneous_large,1,False,0,0,12,12,1440.0,4.988,2.598,7,9,0,-999999993.0,False,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,0,1,11,12,1398.0,4.63,2.458,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,0,2,10,12,1356.0,4.623,2.411,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,0,3,9,12,1314.0,4.623,2.409,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,0,4,8,12,1272.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,0,5,7,12,1230.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,0,6,6,12,1188.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,0,7,5,12,1146.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,0,8,4,12,1104.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,0,9,3,12,1062.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,0,10,2,12,1020.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,0,11,1,12,978.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
storyboard_ring,storyboard,X12,12,homogeneous_medium,1,False,0,12,0,12,936.0,4.623,2.408,7,9,0,-999999993.0,True,True,False
storyboard_ring,storyboard,X12,12,mixed,2,False,1,0,11,12,1340.0,4.751,2.526,9,9,0,820.47,False,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,1,1,10,12,1298.0,4.513,2.395,9,9,0,827.33,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,1,2,9,12,1256.0,4.513,2.377,9,9,0,829.43,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,1,3,8,12,1214.0,4.513,2.375,9,9,0,831.53,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,1,4,7,12,1172.0,4.513,2.375,9,9,0,833.63,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,1,5,6,12,1130.0,4.513,2.375,9,9,0,835.73,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,1,6,5,12,1088.0,4.513,2.375,9,9,0,837.83,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,1,7,4,12,1046.0,4.513,2.375,9,9,0,839.93,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,1,8,3,12,1004.0,4.513,2.375,9,9,0,842.03,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,1,9,2,12,962.0,4.513,2.375,9,9,0,844.13,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,1,10,1,12,920.0,4.513,2.375,9,9,0,846.23,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,1,11,0,12,878.0,4.513,2.375,9,9,0,848.33,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,2,0,10,12,1240.0,4.516,2.456,9,9,0,830.18,False,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,2,1,9,12,1198.0,4.404,2.348,9,9,0,834.51,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,2,2,8,12,1156.0,4.404,2.344,9,9,0,836.61,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,2,3,7,12,1114.0,4.404,2.342,9,9,0,838.71,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,2,4,6,12,1072.0,4.404,2.342,9,9,0,840.81,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,2,5,5,12,1030.0,4.404,2.342,9,9,0,842.91,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,2,6,4,12,988.0,4.404,2.342,9,9,0,845.01,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,2,7,3,12,946.0,4.404,2.342,9,9,0,847.11,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,2,8,2,12,904.0,4.404,2.342,9,9,0,849.21,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,2,9,1,12,862.0,4.404,2.342,9,9,0,851.31,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,2,10,0,12,820.0,4.404,2.342,9,9,0,853.41,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,3,0,9,12,1140.0,4.36,2.391,9,9,0,838.3,False,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,3,1,8,12,1098.0,4.332,2.316,9,9,0,840.96,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,3,2,7,12,1056.0,4.332,2.314,9,9,0,843.06,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,3,3,6,12,1014.0,4.332,2.312,9,9,0,845.16,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,3,4,5,12,972.0,4.332,2.312,9,9,0,847.26,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,3,5,4,12,930.0,4.332,2.312,9,9,0,849.36,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,3,6,3,12,888.0,4.332,2.312,9,9,0,851.46,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,3,7,2,12,846.0,4.332,2.312,9,9,0,853.56,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,3,8,1,12,804.0,4.332,2.312,9,9,0,855.66,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,3,9,0,12,762.0,4.332,2.312,9,9,0,857.76,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,4,0,8,12,1040.0,4.318,2.331,9,9,0,844.14,False,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,4,1,7,12,998.0,4.313,2.288,9,9,0,846.35,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,4,2,6,12,956.0,4.313,2.285,9,9,0,848.45,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,4,3,5,12,914.0,4.313,2.284,9,9,0,850.55,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,4,4,4,12,872.0,4.313,2.284,9,9,0,852.65,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,4,5,3,12,830.0,4.313,2.284,9,9,0,854.75,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,4,6,2,12,788.0,4.313,2.284,9,9,0,856.85,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,4,7,1,12,746.0,4.313,2.284,9,9,0,858.95,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,4,8,0,12,704.0,4.313,2.284,9,9,0,861.05,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,5,0,7,12,940.0,4.308,2.276,9,9,0,849.34,False,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,5,1,6,12,898.0,4.308,2.261,9,9,0,851.44,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,5,2,5,12,856.0,4.308,2.259,9,9,0,853.54,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,5,3,4,12,814.0,4.308,2.259,9,9,0,855.64,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,5,4,3,12,772.0,4.308,2.259,9,9,0,857.74,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,5,5,2,12,730.0,4.308,2.259,9,9,0,859.84,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,5,6,1,12,688.0,4.308,2.259,9,9,0,861.94,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,5,7,0,12,646.0,4.308,2.259,9,9,0,864.04,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,6,0,6,12,840.0,4.308,2.254,9,9,0,854.34,False,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,6,1,5,12,798.0,4.308,2.251,9,9,0,856.44,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,6,2,4,12,756.0,4.308,2.249,9,9,0,858.54,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,6,3,3,12,714.0,4.308,2.249,9,9,0,860.64,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,6,4,2,12,672.0,4.308,2.249,9,9,0,862.74,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,6,5,1,12,630.0,4.308,2.249,9,9,0,864.84,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,6,6,0,12,588.0,4.308,2.249,9,9,0,866.94,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,7,0,5,12,740.0,4.308,2.251,9,9,0,859.34,False,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,7,1,4,12,698.0,4.308,2.249,9,9,0,861.44,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,7,2,3,12,656.0,4.308,2.247,9,9,0,863.54,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,7,3,2,12,614.0,4.308,2.247,9,9,0,865.64,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,7,4,1,12,572.0,4.308,2.247,9,9,0,867.74,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,7,5,0,12,530.0,4.308,2.247,9,9,0,869.84,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,8,0,4,12,640.0,4.308,2.25,9,9,0,864.34,False,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,8,1,3,12,598.0,4.308,2.248,9,9,0,866.44,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,8,2,2,12,556.0,4.308,2.246,9,9,0,868.54,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,8,3,1,12,514.0,4.308,2.246,9,9,0,870.64,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,8,4,0,12,472.0,4.308,2.246,9,9,0,872.74,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,9,0,3,12,540.0,4.308,2.249,9,9,0,869.34,False,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,9,1,2,12,498.0,4.308,2.247,9,9,0,871.44,True,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,9,2,1,12,456.0,4.308,2.246,9,9,0,873.54,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,9,3,0,12,414.0,4.308,2.246,9,9,0,875.64,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,10,0,2,12,440.0,4.308,2.248,9,9,0,874.34,False,False,False
storyboard_ring,storyboard,X12,12,mixed,3,True,10,1,1,12,398.0,4.308,2.246,9,9,0,876.44,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,10,2,0,12,356.0,4.308,2.245,9,9,0,878.54,True,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,11,0,1,12,340.0,4.308,2.247,9,9,0,879.34,False,False,False
storyboard_ring,storyboard,X12,12,mixed,2,False,11,1,0,12,298.0,4.308,2.244,9,9,0,881.44,True,False,False
storyboard_ring,storyboard,X12,12,homogeneous_micro,1,False,12,0,0,12,240.0,4.308,2.23,9,9,0,884.34,False,False,False
storyboard_ring,storyboard,X14,14,homogeneous_large,1,False,0,0,14,14,1680.0,4.988,2.598,7,9,0,-999999993.0,False,False,False
storyboard_ring,storyboard,X14,14,mixed,2,False,0,1,13,14,1638.0,4.63,2.458,7,9,0,-999999993.0,True,False,False
